Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
10,20.68,2.5,0.2009275409,7.584611635e-07
10,20.68,2.5,0.2096904387,8.027121983e-07
10,20.68,2.5,0.2188354611,8.494143198e-07
10,20.68,2.5,0.2283792674,8.986989751e-07
10,20.68,2.5,0.2383392429,9.507055358e-07
10,20.68,2.5,0.2487335304,1.005680274e-06
10,20.68,2.5,0.2595810634,1.063683993e-06
10,20.68,2.5,0.2709015999,1.124878785e-06
10,20.68,2.5,0.282715759,1.18943768e-06
10,20.68,2.5,0.2950450582,1.257660048e-06
10,20.68,2.5,0.3079119521,1.329623892e-06
10,20.68,2.5,0.3213398734,1.405529067e-06
10,20.68,2.5,0.3353532759,1.485590309e-06
10,20.68,2.5,0.3499776779,1.570171779e-06
10,20.68,2.5,0.3652397097,1.659373065e-06
10,20.68,2.5,0.3811671609,1.753440543e-06
10,20.68,2.5,0.3977890315,1.852640619e-06
10,20.68,2.5,0.4151355842,1.957416523e-06
10,20.68,2.5,0.4332383994,2.067894879e-06
10,20.68,2.5,0.4521304324,2.184379363e-06
10,20.68,2.5,0.4718460731,2.307200378e-06
10,20.68,2.5,0.4924212087,2.436897654e-06
10,20.68,2.5,0.5138932882,2.573631622e-06
10,20.68,2.5,0.5363013905,2.717776526e-06
10,20.68,2.5,0.5596862952,2.869742004e-06
10,20.68,2.5,0.5840905566,3.030185545e-06
10,20.68,2.5,0.6095585803,3.19930981e-06
10,20.68,2.5,0.6361367038,3.377575909e-06
10,20.68,2.5,0.6638732804,3.565491562e-06
10,20.68,2.5,0.6928187665,3.763857924e-06
10,20.68,2.5,0.7230258129,3.972930339e-06
10,20.68,2.5,0.7545493598,4.193276816e-06
10,20.68,2.5,0.7874467363,4.425526425e-06
10,20.68,2.5,0.8217777636,4.670655529e-06
10,20.68,2.5,0.8576048632,4.928985126e-06
10,20.68,2.5,0.8949931694,5.201214707e-06
10,20.68,2.5,0.9340106469,5.488123403e-06
10,20.68,2.5,0.9747282131,5.790901131e-06
10,20.68,2.5,1.017219866,6.109950613e-06
10,20.68,2.5,1.061562817,6.446132953e-06
10,20.68,2.5,1.107837631,6.800412713e-06
10,20.68,2.5,1.15612837,7.17423989e-06
10,20.68,2.5,1.206522746,7.568118808e-06
10,20.68,2.5,1.259112274,7.983109052e-06
10,20.68,2.5,1.313992443,8.420404093e-06
10,20.68,2.5,1.371262884,8.881770304e-06
10,20.68,2.5,1.431027546,9.367838158e-06
10,20.68,2.5,1.493394886,9.879910702e-06
10,20.68,2.5,1.558478063,1.041946362e-05
10,20.68,2.5,1.626395138,1.098864752e-05
10,20.68,2.5,1.697269287,1.158824924e-05
10,20.68,2.5,1.771229021,1.221986999e-05
10,20.68,2.5,1.848408413,1.288533273e-05
10,20.68,2.5,1.92894734,1.358725369e-05
10,20.68,2.5,2.01299173,1.432661314e-05
10,20.68,2.5,2.100693822,1.510537661e-05
10,20.68,2.5,2.192212439,1.592579339e-05
10,20.68,2.5,2.287713265,1.679104212e-05
10,20.68,2.5,2.387369143,1.770234179e-05
10,20.68,2.5,2.491360379,1.866210173e-05
10,20.68,2.5,2.599875061,1.967309275e-05
10,20.68,2.5,2.713109394,2.073916996e-05
10,20.68,2.5,2.831268041,2.186184591e-05
10,20.68,2.5,2.954564487,2.304406835e-05
10,20.68,2.5,3.083221415,2.428924301e-05
10,20.68,2.5,3.217471093,2.560203372e-05
10,20.68,2.5,3.357555787,2.698431254e-05
10,20.68,2.5,3.503728179,2.843967665e-05
10,20.68,2.5,3.656251813,2.997229963e-05
10,20.68,2.5,3.815401551,3.158780407e-05
10,20.68,2.5,3.981464054,3.328849981e-05
10,20.68,2.5,4.154738278,3.507876116e-05
10,20.68,2.5,4.335535995,3.69636818e-05
10,20.68,2.5,4.524182327,3.895000755e-05
10,20.68,2.5,4.721016311,4.104057749e-05
10,20.68,2.5,4.926391483,4.32406856e-05
10,20.68,2.5,5.140676479,4.555651392e-05
10,20.68,2.5,5.364255675,4.799610239e-05
10,20.68,2.5,5.597529836,5.056292359e-05
10,20.68,2.5,5.840916801,5.326334335e-05
10,20.68,2.5,6.094852192,5.610480757e-05
10,20.68,2.5,6.359790152,5.909681171e-05
10,20.68,2.5,6.636204109,6.2243577e-05
10,20.68,2.5,6.924587575,6.555269163e-05
10,20.68,2.5,7.225454968,6.903303074e-05
10,20.68,2.5,7.539342474,7.26956693e-05
10,20.68,2.5,7.866808937,7.65456986e-05
10,20.68,2.5,8.208436784,8.0592058e-05
10,20.68,2.5,8.564832984,8.484517613e-05
10,20.68,2.5,8.936630046,8.931774907e-05
10,20.68,2.5,9.324487053,9.401585781e-05
10,20.68,2.5,9.729090729,9.894986718e-05
10,20.68,2.5,10.15115655,0.0001041317924
10,20.68,2.5,10.59142991,0.000109575842
10,20.68,2.5,11.05068729,0.0001152891925
10,20.68,2.5,11.52973751,0.0001212836051
10,20.68,2.5,12.02942299,0.0001275725481
10,20.68,2.5,12.5506211,0.0001341713889
10,20.68,2.5,13.09424552,0.0001410884763
10,20.68,2.5,13.66124764,0.0001483367686
10,20.68,2.5,14.25261805,0.0001559307814
10,20.68,2.5,14.86938802,0.0001638863205
10,20.68,2.5,15.51263112,0.0001722129408
10,20.68,2.5,16.18346475,0.0001809243429
10,20.68,2.5,16.88305191,0.0001900352794
10,20.68,2.5,17.61260281,0.0001995607663
10,20.68,2.5,18.37337674,0.0002095115477
10,20.68,2.5,19.16668381,0.0002199012651
10,20.68,2.5,19.99388691,0.0002307435403
10,20.68,2.5,20.85640356,0.0002420507289
10,20.68,2.5,21.75570798,0.0002538347069
10,20.68,2.5,22.69333309,0.0002661078275
10,20.68,2.5,23.67087261,0.0002788805117
10,20.68,2.5,24.68998324,0.0002921598488
10,20.68,2.5,25.75238685,0.0003059587927
10,20.68,2.5,26.85987276,0.0003202867086
10,20.68,2.5,28.01430006,0.0003351479496
10,20.68,2.5,29.21759998,0.0003505410042
10,20.68,2.5,30.47177832,0.0003664799392
10,20.68,2.5,31.77891793,0.0003829689973
10,20.68,2.5,33.14118124,0.0004000028073
10,20.68,2.5,34.56081285,0.0004175673601
10,20.68,2.5,36.04014212,0.0004356780936
10,20.68,2.5,37.58158588,0.0004543317082
10,20.68,2.5,39.18765112,0.0004735088409
10,20.68,2.5,40.86093773,0.0004931789069
10,20.68,2.5,42.60414132,0.0005133593747
10,20.68,2.5,44.42005601,0.000534036997
10,20.68,2.5,46.31157728,0.0005551739486
10,20.68,2.5,48.28170485,0.0005767194422
10,20.68,2.5,50.33354554,0.0005986942409
10,20.68,2.5,52.47031625,0.0006210732182
10,20.68,2.5,54.69534677,0.0006437960873
10,20.68,2.5,57.0120828,0.0006667895379
10,20.68,2.5,59.42408879,0.0006900796563
10,20.68,2.5,61.93505088,0.0007136285405
10,20.68,2.5,64.5487798,0.0007373507756
10,20.68,2.5,67.26921372,0.0007611504
10,20.68,2.5,70.1004211,0.0007850615867
10,20.68,2.5,73.04660348,0.0008090342783
10,20.68,2.5,76.11209825,0.0008329574432
10,20.68,2.5,79.30138135,0.000856715219
10,20.68,2.5,82.6190699,0.0008803531657
10,20.68,2.5,86.06992479,0.0009038116187
10,20.68,2.5,89.65885313,0.0009269564844
10,20.68,2.5,93.39091069,0.0009496581464
10,20.68,2.5,97.27130421,0.000971977046
10,20.68,2.5,101.3053936,0.0009938484997
10,20.68,2.5,105.4986939,0.001015121282
10,20.68,2.5,109.8568775,0.001035661041
10,20.68,2.5,114.3857757,0.001055545685
10,20.68,2.5,119.0913807,0.001074711287
10,20.68,2.5,123.9798469,0.001092997931
10,20.68,2.5,129.0574925,0.001110276744
10,20.68,2.5,134.3308005,0.001126643652
10,20.68,2.5,139.80642,0.001142041302
10,20.68,2.5,145.4911674,0.00115631081
10,20.68,2.5,151.3920265,0.001169338675
10,20.68,2.5,157.5161496,0.001181237358
10,20.68,2.5,163.8708579,0.00119196165
10,20.68,2.5,170.4636415,0.001201364411
10,20.68,2.5,177.3021599,0.001209356346
10,20.68,2.5,184.3942416,0.001216062637
10,20.68,2.5,191.747884,0.001221453886
10,20.68,2.5,199.3712532,0.001225403478
10,20.68,2.5,207.2726835,0.00122785149
10,20.68,2.5,215.4606763,0.00122893073
10,20.68,2.5,223.9439003,0.001228631427
10,20.68,2.5,232.7311896,0.001226858562
10,20.68,2.5,241.8315437,0.001223589613
10,20.68,2.5,251.2541259,0.001218963236
10,20.68,2.5,261.0082626,0.001212994832
10,20.68,2.5,271.1034418,0.001205632578
10,20.68,2.5,281.5493126,0.001196892793
10,20.68,2.5,292.3556836,0.001186908896
10,20.68,2.5,303.5325222,0.001175717647
10,20.68,2.5,315.089953,0.001163310302
10,20.68,2.5,327.0382577,0.001149735795
10,20.68,2.5,339.3878735,0.001135117374
10,20.68,2.5,352.1493927,0.001119510988
10,20.68,2.5,365.333562,0.001102952547
10,20.68,2.5,378.9512823,0.001085518858
10,20.68,2.5,393.0136082,0.00106730281
10,20.68,2.5,407.5317478,0.001048360048
10,20.68,2.5,422.5170635,0.001028754302
10,20.68,2.5,437.9810718,0.001008553663
10,20.68,2.5,453.9354443,0.0009878115122
10,20.68,2.5,470.3920089,0.0009665838436
10,20.68,2.5,487.3627507,0.0009449298976
10,20.68,2.5,504.8598136,0.0009228984552
10,20.68,2.5,522.8955029,0.0009005259813
10,20.68,2.5,541.4822867,0.0008778561558
10,20.68,2.5,560.632799,0.0008549814872
10,20.68,2.5,580.359843,0.0008319952137
10,20.68,2.5,600.6763936,0.000808896659
10,20.68,2.5,621.595602,0.0007857276511
10,20.68,2.5,643.1307992,0.0007626234089
10,20.68,2.5,665.2955007,0.0007396322192
10,20.68,2.5,688.1034115,0.0007167497362
10,20.68,2.5,711.5684309,0.0006940713198
10,20.68,2.5,735.7046584,0.0006716737183
10,20.68,2.5,760.5263995,0.0006495472193
10,20.68,2.5,786.048172,0.0006277135764
10,20.68,2.5,812.2847125,0.0006061954152
10,20.68,2.5,839.2509838,0.0005850472481
10,20.68,2.5,866.9621817,0.0005643495358
10,20.68,2.5,895.4337427,0.0005440349906
10,20.68,2.5,924.6813523,0.000524054692
10,20.68,2.5,954.7209527,0.0005045717888
10,20.68,2.5,985.568752,0.0004856086771
10,20.68,2.5,1017.241232,0.0004669986194
10,20.68,2.5,1049.755159,0.0004488199484
10,20.68,2.5,1083.12759,0.000431247368
10,20.68,2.5,1117.375887,0.0004141267532
10,20.68,2.5,1152.517722,0.000397417424
10,20.68,2.5,1188.57109,0.00038127705
10,20.68,2.5,1225.554318,0.0003656673568
10,20.68,2.5,1263.486078,0.0003504815482
10,20.68,2.5,1302.385393,0.0003358573974
10,20.68,2.5,1342.271652,0.0003217697622
10,20.68,2.5,1383.16462,0.0003080861458
10,20.68,2.5,1425.084448,0.0002949454555
10,20.68,2.5,1468.051688,0.0002823825967
10,20.68,2.5,1512.087299,0.0002701819955
10,20.68,2.5,1557.212664,0.0002583886593
10,20.68,2.5,1603.449602,0.0002471879128
10,20.68,2.5,1650.820374,0.0002363957032
10,20.68,2.5,1699.347703,0.0002258713347
10,20.68,2.5,1749.054784,0.0002158394697
10,20.68,2.5,1799.965294,0.0002063273203
10,20.68,2.5,1852.103408,0.000197082315
10,20.68,2.5,1905.493812,0.0001881234612
10,20.68,2.5,1960.161715,0.0001796952568
10,20.68,2.5,2016.132863,0.0001716462984
10,20.68,2.5,2073.433553,0.0001637720418
10,20.68,2.5,2132.090647,0.0001562547985
10,20.68,2.5,2192.131585,0.0001492406796
10,20.68,2.5,2253.5844,0.0001424382988
10,20.68,2.5,2316.477734,0.0001358115054
10,20.68,2.5,2380.84085,0.0001295551685
10,20.68,2.5,2446.703648,0.000123650458
10,20.68,2.5,2514.096683,0.0001178746367
10,20.68,2.5,2583.051175,0.0001123174845
10,20.68,2.5,2653.599029,0.0001071324528
10,20.68,2.5,2725.772849,0.0001021817108
10,20.68,2.5,2799.605954,9.731888662e-05
10,20.68,2.5,2875.132398,9.269962071e-05
10,20.68,2.5,2952.38698,8.837529118e-05
10,20.68,2.5,3031.405268,8.417984774e-05
10,20.68,2.5,3112.223612,8.006933466e-05
10,20.68,2.5,3194.879163,7.623598658e-05
