Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
15,31,2.5,0.201282105,1.615849188e-08
15,31,2.5,0.2100604639,1.71011553e-08
15,31,2.5,0.2192216214,1.809603017e-08
15,31,2.5,0.2287822662,1.91459164e-08
15,31,2.5,0.2387598143,2.025378267e-08
15,31,2.5,0.2491724404,2.142487431e-08
15,31,2.5,0.2600391113,2.266048684e-08
15,31,2.5,0.2713796199,2.396407291e-08
15,31,2.5,0.2832146218,2.533931815e-08
15,31,2.5,0.2955656721,2.679259888e-08
15,31,2.5,0.3084552651,2.832557707e-08
15,31,2.5,0.3219068749,2.994250974e-08
15,31,2.5,0.3359449982,3.164797095e-08
15,31,2.5,0.3505951985,3.344971717e-08
15,31,2.5,0.3658841528,3.534987021e-08
15,31,2.5,0.3818396997,3.735367814e-08
15,31,2.5,0.3984908903,3.946681574e-08
15,31,2.5,0.4158680406,4.169872396e-08
15,31,2.5,0.4340027865,4.405210063e-08
15,31,2.5,0.4529281415,4.653341465e-08
15,31,2.5,0.4726785561,4.914970422e-08
15,31,2.5,0.4932899804,5.191246642e-08
15,31,2.5,0.5147999294,5.482511953e-08
15,31,2.5,0.537247551,5.789563606e-08
15,31,2.5,0.5606736964,6.113274268e-08
15,31,2.5,0.5851209948,6.455044615e-08
15,31,2.5,0.6106339298,6.815306473e-08
15,31,2.5,0.6372589206,7.195042236e-08
15,31,2.5,0.6650444055,7.595333625e-08
15,31,2.5,0.6940409296,8.017887607e-08
15,31,2.5,0.7243012363,8.463248309e-08
15,31,2.5,0.7558803624,8.932626037e-08
15,31,2.5,0.7888357377,9.427361261e-08
15,31,2.5,0.8232272887,9.949534675e-08
15,31,2.5,0.8591175463,1.04998304e-07
15,31,2.5,0.8965717596,1.10797392e-07
15,31,2.5,0.9356580123,1.169092169e-07
15,31,2.5,0.9764473465,1.233591442e-07
15,31,2.5,1.01901389,1.301557584e-07
15,31,2.5,1.06343499,1.373174169e-07
15,31,2.5,1.109791353,1.448646849e-07
15,31,2.5,1.158167188,1.528284852e-07
15,31,2.5,1.20865036,1.612195714e-07
15,31,2.5,1.261332547,1.700605414e-07
15,31,2.5,1.316309403,1.793768534e-07
15,31,2.5,1.373680734,1.892062004e-07
15,31,2.5,1.433550672,1.99562031e-07
15,31,2.5,1.496027864,2.104721525e-07
15,31,2.5,1.561225666,2.219680642e-07
15,31,2.5,1.629262347,2.340956989e-07
15,31,2.5,1.700261297,2.468718499e-07
15,31,2.5,1.774351252,2.603307162e-07
15,31,2.5,1.851666521,2.745112482e-07
15,31,2.5,1.932347224,2.894693919e-07
15,31,2.5,2.016539544,3.052260854e-07
15,31,2.5,2.104395987,3.218233591e-07
15,31,2.5,2.196075651,3.393093383e-07
15,31,2.5,2.291744511,3.577521135e-07
15,31,2.5,2.39157571,3.771777496e-07
15,31,2.5,2.495749869,3.976378535e-07
15,31,2.5,2.604455404,4.191918227e-07
15,31,2.5,2.71788886,4.419224373e-07
15,31,2.5,2.836255256,4.658620885e-07
15,31,2.5,2.959768451,4.91074062e-07
15,31,2.5,3.088651511,5.176315626e-07
15,31,2.5,3.22313711,5.456350714e-07
15,31,2.5,3.363467932,5.751247623e-07
15,31,2.5,3.509897099,6.06178112e-07
15,31,2.5,3.66268861,6.388851672e-07
15,31,2.5,3.822117804,6.733676272e-07
15,31,2.5,3.988471837,7.096752043e-07
15,31,2.5,4.162050182,7.479025318e-07
15,31,2.5,4.343165148,7.88160082e-07
15,31,2.5,4.532142418,8.305948074e-07
15,31,2.5,4.729321614,8.752680508e-07
15,31,2.5,4.935056879,9.222950464e-07
15,31,2.5,5.149717485,9.718108434e-07
15,31,2.5,5.373688465,1.023992152e-06
15,31,2.5,5.607371272,1.078914405e-06
15,31,2.5,5.851184462,1.136717343e-06
15,31,2.5,6.105564401,1.197565266e-06
15,31,2.5,6.370966008,1.261669472e-06
15,31,2.5,6.64786352,1.329122315e-06
15,31,2.5,6.936751286,1.40009232e-06
15,31,2.5,7.238144603,1.47477808e-06
15,31,2.5,7.552580564,1.55343032e-06
15,31,2.5,7.880618962,1.636161505e-06
15,31,2.5,8.222843208,1.723173377e-06
15,31,2.5,8.579861298,1.814703888e-06
15,31,2.5,8.952306807,1.911047495e-06
15,31,2.5,9.340839924,2.012340229e-06
15,31,2.5,9.746148529,2.118821249e-06
15,31,2.5,10.1689493,2.230772341e-06
15,31,2.5,10.60998887,2.348534547e-06
15,31,2.5,11.07004501,2.472271047e-06
15,31,2.5,11.54992789,2.602261729e-06
15,31,2.5,12.05048134,2.738835069e-06
15,31,2.5,12.57258417,2.882378747e-06
15,31,2.5,13.11715156,3.033086565e-06
15,31,2.5,13.68513648,3.191280582e-06
15,31,2.5,14.27753114,3.357335673e-06
15,31,2.5,14.89536849,3.531681476e-06
15,31,2.5,15.53972385,3.714545507e-06
15,31,2.5,16.21171645,3.906290194e-06
15,31,2.5,16.91251115,4.107331205e-06
15,31,2.5,17.64332012,4.318128282e-06
15,31,2.5,18.40540467,4.538945035e-06
15,31,2.5,19.20007701,4.7701775e-06
15,31,2.5,20.02870219,5.012268414e-06
15,31,2.5,20.89269999,5.265685685e-06
15,31,2.5,21.79354695,5.530730481e-06
15,31,2.5,22.73277838,5.807818724e-06
15,31,2.5,23.71199051,6.097395068e-06
15,31,2.5,24.73284261,6.399900562e-06
15,31,2.5,25.7970592,6.71567448e-06
15,31,2.5,26.90643236,7.045129953e-06
15,31,2.5,28.06282401,7.388673452e-06
15,31,2.5,29.26816832,7.746668494e-06
15,31,2.5,30.5244741,8.119492493e-06
15,31,2.5,31.83382733,8.507522523e-06
15,31,2.5,33.19839366,8.911068645e-06
15,31,2.5,34.62042098,9.33034914e-06
15,31,2.5,36.10224208,9.765780011e-06
15,31,2.5,37.64627728,1.021765766e-05
15,31,2.5,39.2550372,1.068611727e-05
15,31,2.5,40.93112545,1.11711478e-05
15,31,2.5,42.67724143,1.167320625e-05
15,31,2.5,44.49618318,1.219245303e-05
15,31,2.5,46.39085019,1.272874961e-05
15,31,2.5,48.36424631,1.328175868e-05
15,31,2.5,50.41948259,1.385198485e-05
15,31,2.5,52.55978023,1.443938913e-05
15,31,2.5,54.78847345,1.504344297e-05
