Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
23,50.9975,2.5,0.1749089288,2.608275479e-08
23,50.9975,2.5,0.1825372077,2.761062844e-08
23,50.9975,2.5,0.1904981435,2.922333914e-08
23,50.9975,2.5,0.1988062399,3.092544108e-08
23,50.9975,2.5,0.2074766326,3.27217633e-08
23,50.9975,2.5,0.2165251169,3.462086361e-08
23,50.9975,2.5,0.2259681764,3.662482455e-08
23,50.9975,2.5,0.2358230129,3.873926237e-08
23,50.9975,2.5,0.2461075779,4.097017292e-08
23,50.9975,2.5,0.256840605,4.332795589e-08
23,50.9975,2.5,0.268041644,4.581528819e-08
23,50.9975,2.5,0.2797310965,4.843909486e-08
23,50.9975,2.5,0.2919302529,5.120681773e-08
23,50.9975,2.5,0.304661331,5.413110388e-08
23,50.9975,2.5,0.3179475167,5.721537655e-08
23,50.9975,2.5,0.3318130054,6.04681735e-08
23,50.9975,2.5,0.3462830469,6.389872807e-08
23,50.9975,2.5,0.3613839902,6.752243007e-08
23,50.9975,2.5,0.3771433321,7.134363824e-08
23,50.9975,2.5,0.3935897669,7.537287707e-08
23,50.9975,2.5,0.4107532382,7.962159914e-08
23,50.9975,2.5,0.4286649935,8.410854188e-08
23,50.9975,2.5,0.4473576407,8.883923472e-08
23,50.9975,2.5,0.4668652074,9.382664921e-08
23,50.9975,2.5,0.4872232023,9.908498643e-08
23,50.9975,2.5,0.5084686799,1.046370697e-07
23,50.9975,2.5,0.5306403073,1.104898916e-07
23,50.9975,2.5,0.5537784345,1.16659437e-07
23,50.9975,2.5,0.5779251672,1.231633101e-07
23,50.9975,2.5,0.6031244435,1.30029321e-07
23,50.9975,2.5,0.6294221126,1.372662883e-07
23,50.9975,2.5,0.6568660186,1.448939071e-07
23,50.9975,2.5,0.6855060866,1.529339938e-07
23,50.9975,2.5,0.7153944128,1.614204431e-07
23,50.9975,2.5,0.7465853591,1.703643514e-07
23,50.9975,2.5,0.779135651,1.797899792e-07
23,50.9975,2.5,0.8131044799,1.897243555e-07
23,50.9975,2.5,0.8485536105,2.00208797e-07
23,50.9975,2.5,0.8855474915,2.112572374e-07
23,50.9975,2.5,0.9241533726,2.22899554e-07
23,50.9975,2.5,0.964441425,2.351692223e-07
23,50.9975,2.5,1.006484868,2.481166082e-07
23,50.9975,2.5,1.050360102,2.617591769e-07
23,50.9975,2.5,1.096146845,2.761337112e-07
23,50.9975,2.5,1.143928273,2.912816551e-07
23,50.9975,2.5,1.193791177,3.072644001e-07
23,50.9975,2.5,1.245826112,3.241038012e-07
23,50.9975,2.5,1.300127562,3.41845126e-07
23,50.9975,2.5,1.356794111,3.605396595e-07
23,50.9975,2.5,1.415928618,3.802622143e-07
23,50.9975,2.5,1.4776384,4.010400962e-07
23,50.9975,2.5,1.542035428,4.229289865e-07
23,50.9975,2.5,1.609236524,4.459923112e-07
23,50.9975,2.5,1.679363573,4.703211977e-07
23,50.9975,2.5,1.752543736,4.959497103e-07
23,50.9975,2.5,1.828909681,5.229462946e-07
23,50.9975,2.5,1.908599819,5.513893319e-07
23,50.9975,2.5,1.991758549,5.81389746e-07
23,50.9975,2.5,2.078536514,6.129899658e-07
23,50.9975,2.5,2.169090874,6.46274054e-07
23,50.9975,2.5,2.263585579,6.813387758e-07
23,50.9975,2.5,2.362191663,7.183190139e-07
23,50.9975,2.5,2.465087545,7.572675274e-07
23,50.9975,2.5,2.572459347,7.982874379e-07
23,50.9975,2.5,2.684501223,8.414980449e-07
23,50.9975,2.5,2.801415698,8.870631255e-07
23,50.9975,2.5,2.923414027,9.350481601e-07
23,50.9975,2.5,3.050716568,9.855794498e-07
23,50.9975,2.5,3.183553168,1.038803808e-06
23,50.9975,2.5,3.322163564,1.094919686e-06
23,50.9975,2.5,3.466797807,1.154008176e-06
23,50.9975,2.5,3.617716694,1.216223635e-06
23,50.9975,2.5,3.775192227,1.281746288e-06
23,50.9975,2.5,3.939508084,1.350815921e-06
23,50.9975,2.5,4.110960115,1.423532685e-06
23,50.9975,2.5,4.289856849,1.500084684e-06
23,50.9975,2.5,4.476520035,1.580692412e-06
23,50.9975,2.5,4.671285193,1.665644465e-06
23,50.9975,2.5,4.874502191,1.755064123e-06
23,50.9975,2.5,5.086535851,1.849179716e-06
23,50.9975,2.5,5.307766567,1.948259777e-06
23,50.9975,2.5,5.53859096,2.052649781e-06
23,50.9975,2.5,5.779422553,2.162500855e-06
23,50.9975,2.5,6.030692472,2.278088694e-06
23,50.9975,2.5,6.292850176,2.399738311e-06
23,50.9975,2.5,6.566364216,2.527860259e-06
23,50.9975,2.5,6.851723026,2.662638821e-06
23,50.9975,2.5,7.149435736,2.80440454e-06
23,50.9975,2.5,7.460033027,2.953547488e-06
23,50.9975,2.5,7.784068013,3.11055072e-06
23,50.9975,2.5,8.122117155,3.275637473e-06
23,50.9975,2.5,8.474781215,3.449200304e-06
23,50.9975,2.5,8.842686242,3.631702058e-06
23,50.9975,2.5,9.226484596,3.823703463e-06
23,50.9975,2.5,9.626856007,4.02547271e-06
23,50.9975,2.5,10.04450868,4.237470151e-06
23,50.9975,2.5,10.48018044,4.460236541e-06
23,50.9975,2.5,10.93463989,4.694410876e-06
23,50.9975,2.5,11.40868767,4.940312097e-06
23,50.9975,2.5,11.9031577,5.198471024e-06
23,50.9975,2.5,12.41891852,5.469506239e-06
23,50.9975,2.5,12.9568746,5.754127667e-06
23,50.9975,2.5,13.51796778,6.052709994e-06
23,50.9975,2.5,14.10317874,6.365851645e-06
23,50.9975,2.5,14.71352845,6.694239847e-06
23,50.9975,2.5,15.35007975,7.038635698e-06
23,50.9975,2.5,16.01393896,7.399473116e-06
23,50.9975,2.5,16.70625753,7.777406491e-06
23,50.9975,2.5,17.4282337,8.173168238e-06
23,50.9975,2.5,18.18111433,8.587532895e-06
23,50.9975,2.5,18.96619666,9.020994977e-06
23,50.9975,2.5,19.7848302,9.474240517e-06
23,50.9975,2.5,20.63841863,9.948003011e-06
23,50.9975,2.5,21.5284218,1.044300867e-05
23,50.9975,2.5,22.45635773,1.095981161e-05
23,50.9975,2.5,23.42380474,1.149908846e-05
23,50.9975,2.5,24.43240356,1.206150207e-05
23,50.9975,2.5,25.48385952,1.264763917e-05
23,50.9975,2.5,26.57994484,1.32581108e-05
23,50.9975,2.5,27.7225009,1.389352321e-05
23,50.9975,2.5,28.91344061,1.455436324e-05
23,50.9975,2.5,30.15475086,1.524095497e-05
23,50.9975,2.5,31.44849492,1.595396456e-05
23,50.9975,2.5,32.79681502,1.669384626e-05
23,50.9975,2.5,34.20193488,1.746076913e-05
23,50.9975,2.5,35.66616232,1.825464252e-05
23,50.9975,2.5,37.19189194,1.907619165e-05
23,50.9975,2.5,38.78160779,1.992562006e-05
23,50.9975,2.5,40.43788616,2.080260406e-05
23,50.9975,2.5,42.16339829,2.170646799e-05
23,50.9975,2.5,43.96091323,2.263801172e-05
23,50.9975,2.5,45.83330064,2.359708002e-05
23,50.9975,2.5,47.7835337,2.45826568e-05
23,50.9975,2.5,49.81469194,2.559330828e-05
23,50.9975,2.5,51.9299642,2.66299389e-05
23,50.9975,2.5,54.13265147,2.769192445e-05
23,50.9975,2.5,56.42616987,2.877734131e-05
23,50.9975,2.5,58.81405354,2.988383463e-05
23,50.9975,2.5,61.29995753,3.101245487e-05
23,50.9975,2.5,63.88766074,3.216200233e-05
23,50.9975,2.5,66.58106873,3.332942677e-05
23,50.9975,2.5,69.38421662,3.451131815e-05
23,50.9975,2.5,72.30127187,3.570893179e-05
23,50.9975,2.5,75.33653707,3.69204117e-05
23,50.9975,2.5,78.49445261,3.814139722e-05
23,50.9975,2.5,81.77959939,3.936737025e-05
23,50.9975,2.5,85.19670134,4.059989542e-05
23,50.9975,2.5,88.75062801,4.183645354e-05
23,50.9975,2.5,92.44639689,4.307129439e-05
23,50.9975,2.5,96.28917583,4.4298881e-05
23,50.9975,2.5,100.2842852,4.552123768e-05
23,50.9975,2.5,104.4372001,4.673526628e-05
23,50.9975,2.5,108.7535521,4.79338745e-05
23,50.9975,2.5,113.2391315,4.911071551e-05
23,50.9975,2.5,117.8998887,5.026839702e-05
23,50.9975,2.5,122.7419361,5.140336536e-05
23,50.9975,2.5,127.7715492,5.250731871e-05
23,50.9975,2.5,132.9951682,5.357339369e-05
23,50.9975,2.5,138.419399,5.460490251e-05
23,50.9975,2.5,144.051014,5.559807108e-05
23,50.9975,2.5,149.8969534,5.654374423e-05
23,50.9975,2.5,155.9643253,5.743506079e-05
23,50.9975,2.5,162.2604064,5.827622773e-05
23,50.9975,2.5,168.7926425,5.906364853e-05
23,50.9975,2.5,175.5686482,5.97879022e-05
23,50.9975,2.5,182.5962074,6.044271197e-05
23,50.9975,2.5,189.8832728,6.103317714e-05
23,50.9975,2.5,197.4379655,6.15561428e-05
23,50.9975,2.5,205.2685749,6.200242937e-05
23,50.9975,2.5,213.3835578,6.236684157e-05
23,50.9975,2.5,221.791538,6.265537085e-05
23,50.9975,2.5,230.5013051,6.286576534e-05
23,50.9975,2.5,239.521814,6.298998779e-05
23,50.9975,2.5,248.8621836,6.302467319e-05
23,50.9975,2.5,258.5316958,6.297679427e-05
23,50.9975,2.5,268.5397947,6.284553962e-05
23,50.9975,2.5,278.8960853,6.262485338e-05
23,50.9975,2.5,289.6103324,6.231353511e-05
23,50.9975,2.5,300.6924595,6.191901516e-05
23,50.9975,2.5,312.1525477,6.144184036e-05
23,50.9975,2.5,324.0008352,6.087843847e-05
23,50.9975,2.5,336.2477156,6.023008579e-05
23,50.9975,2.5,348.9037379,5.950460749e-05
23,50.9975,2.5,361.9796056,5.870450269e-05
23,50.9975,2.5,375.4861759,5.782978149e-05
23,50.9975,2.5,389.4344601,5.688423041e-05
23,50.9975,2.5,403.8356227,5.587518463e-05
23,50.9975,2.5,418.7009823,5.480650726e-05
23,50.9975,2.5,434.0420114,5.36809109e-05
23,50.9975,2.5,449.8703374,5.250331336e-05
23,50.9975,2.5,466.1977434,5.128003674e-05
23,50.9975,2.5,483.0361693,5.001528488e-05
23,50.9975,2.5,500.3977137,4.871338757e-05
23,50.9975,2.5,518.2946354,4.738030214e-05
23,50.9975,2.5,536.7393557,4.60202339e-05
23,50.9975,2.5,555.7444611,4.463732778e-05
23,50.9975,2.5,575.322706,4.32398929e-05
23,50.9975,2.5,595.4870161,4.183368565e-05
23,50.9975,2.5,616.250492,4.041964358e-05
23,50.9975,2.5,637.6264133,3.900351401e-05
23,50.9975,2.5,659.6282426,3.75940226e-05
23,50.9975,2.5,682.2696309,3.619502085e-05
23,50.9975,2.5,705.5644221,3.480993457e-05
23,50.9975,2.5,729.5266587,3.34426694e-05
23,50.9975,2.5,754.1705879,3.209735368e-05
23,50.9975,2.5,779.5106674,3.078037905e-05
23,50.9975,2.5,805.561572,2.949196561e-05
23,50.9975,2.5,832.3382007,2.822999457e-05
23,50.9975,2.5,859.855684,2.70038293e-05
23,50.9975,2.5,888.1293909,2.581839e-05
23,50.9975,2.5,917.1749373,2.466444244e-05
23,50.9975,2.5,947.008194,2.354438898e-05
23,50.9975,2.5,977.645295,2.247044936e-05
23,50.9975,2.5,1009.102646,2.143559536e-05
23,50.9975,2.5,1041.396935,2.043481805e-05
23,50.9975,2.5,1074.545139,1.947682675e-05
23,50.9975,2.5,1108.564536,1.856145818e-05
23,50.9975,2.5,1143.472712,1.768107123e-05
23,50.9975,2.5,1179.287573,1.684171772e-05
23,50.9975,2.5,1216.027357,1.604197892e-05
23,50.9975,2.5,1253.710641,1.527399694e-05
23,50.9975,2.5,1292.356351,1.454462151e-05
23,50.9975,2.5,1331.983778,1.385480977e-05
23,50.9975,2.5,1372.612584,1.319138781e-05
23,50.9975,2.5,1414.262816,1.255766066e-05
23,50.9975,2.5,1456.954917,1.196373822e-05
23,50.9975,2.5,1500.709735,1.13964912e-05
23,50.9975,2.5,1545.54854,1.08474097e-05
23,50.9975,2.5,1591.493031,1.032936779e-05
23,50.9975,2.5,1638.565352,9.840930763e-06
23,50.9975,2.5,1686.788101,9.367756191e-06
23,50.9975,2.5,1736.184346,8.91280877e-06
23,50.9975,2.5,1786.777634,8.486831457e-06
23,50.9975,2.5,1838.592006,8.079560441e-06
23,50.9975,2.5,1891.652012,7.683867286e-06
23,50.9975,2.5,1945.982719,7.308754421e-06
23,50.9975,2.5,2001.609731,6.957304782e-06
23,50.9975,2.5,2058.559195,6.615834193e-06
23,50.9975,2.5,2116.857824,6.287003919e-06
23,50.9975,2.5,2176.532902,5.979784708e-06
23,50.9975,2.5,2237.612304,5.687279529e-06
23,50.9975,2.5,2300.124509,5.401450131e-06
23,50.9975,2.5,2364.098614,5.130044522e-06
23,50.9975,2.5,2429.564349,4.875490593e-06
23,50.9975,2.5,2496.552093,4.629206736e-06
23,50.9975,2.5,2565.09289,4.390223038e-06
23,50.9975,2.5,2635.218461,4.167713432e-06
23,50.9975,2.5,2706.961223,3.958407656e-06
