Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
27,59,2.5,0.1800912218,2.05918821e-09
27,59,2.5,0.1879454923,2.179707908e-09
27,59,2.5,0.196142273,2.30691613e-09
27,59,2.5,0.2046964968,2.441171854e-09
27,59,2.5,0.2136237476,2.582855715e-09
27,59,2.5,0.2229402881,2.732641846e-09
27,59,2.5,0.23266309,2.890694805e-09
27,59,2.5,0.2428098643,3.057457277e-09
27,59,2.5,0.2533990939,3.23340186e-09
27,59,2.5,0.264450067,3.419347834e-09
27,59,2.5,0.2759829118,3.615506628e-09
27,59,2.5,0.288018634,3.822424086e-09
27,59,2.5,0.300579154,4.040686763e-09
27,59,2.5,0.313687347,4.271291036e-09
27,59,2.5,0.3273670851,4.514507189e-09
27,59,2.5,0.3416432798,4.771008162e-09
27,59,2.5,0.3565419276,5.041521697e-09
27,59,2.5,0.3720901576,5.327260296e-09
27,59,2.5,0.3883162798,5.628567994e-09
27,59,2.5,0.4052498373,5.946274296e-09
27,59,2.5,0.4229216597,6.281281823e-09
27,59,2.5,0.4413639185,6.63506685e-09
27,59,2.5,0.4606101862,7.008065684e-09
27,59,2.5,0.4806954966,7.401300656e-09
27,59,2.5,0.5016564086,7.815890943e-09
27,59,2.5,0.5235310722,8.25363472e-09
27,59,2.5,0.5463592979,8.715083596e-09
27,59,2.5,0.5701826284,9.201497312e-09
27,59,2.5,0.5950444142,9.71426314e-09
27,59,2.5,0.6209898918,1.025557203e-08
27,59,2.5,0.6480662659,1.082611948e-08
27,59,2.5,0.676322794,1.142745746e-08
27,59,2.5,0.7058108765,1.206130501e-08
27,59,2.5,0.7365841488,1.273033217e-08
27,59,2.5,0.7686985784,1.343541387e-08
27,59,2.5,0.8022125663,1.417846157e-08
27,59,2.5,0.837187052,1.496160469e-08
27,59,2.5,0.8736856238,1.578809744e-08
27,59,2.5,0.9117746333,1.665903814e-08
27,59,2.5,0.9515233149,1.757678034e-08
27,59,2.5,0.993003911,1.854396075e-08
27,59,2.5,1.036291802,1.956454534e-08
27,59,2.5,1.081465641,2.063991034e-08
27,59,2.5,1.128607497,2.177295249e-08
27,59,2.5,1.177803002,2.29669351e-08
27,59,2.5,1.229141503,2.422669051e-08
27,59,2.5,1.282716225,2.555394028e-08
27,59,2.5,1.338624437,2.695224787e-08
27,59,2.5,1.396967628,2.842564971e-08
27,59,2.5,1.457851687,2.998003137e-08
27,59,2.5,1.52138709,3.161754277e-08
27,59,2.5,1.587689107,3.334256471e-08
27,59,2.5,1.656877998,3.516008603e-08
27,59,2.5,1.729079232,3.707727028e-08
27,59,2.5,1.804423713,3.909679788e-08
27,59,2.5,1.88304801,4.122404973e-08
27,59,2.5,1.965094603,4.34651855e-08
27,59,2.5,2.050712133,4.582891547e-08
27,59,2.5,2.14005567,4.83185756e-08
27,59,2.5,2.233286988,5.094076741e-08
27,59,2.5,2.33057485,5.370308587e-08
27,59,2.5,2.432095308,5.661610653e-08
27,59,2.5,2.538032015,5.968397315e-08
27,59,2.5,2.64857655,6.291477188e-08
27,59,2.5,2.763928753,6.631785026e-08
27,59,2.5,2.884297083,6.990602218e-08
27,59,2.5,3.009898978,7.368442326e-08
27,59,2.5,3.140961245,7.766293683e-08
27,59,2.5,3.277720451,8.185303883e-08
27,59,2.5,3.420423339,8.627021082e-08
27,59,2.5,3.569327263,9.092080051e-08
27,59,2.5,3.724700634,9.581685279e-08
27,59,2.5,3.886823387,1.00972409e-07
27,59,2.5,4.05598747,1.064060999e-07
27,59,2.5,4.232497349,1.121257454e-07
27,59,2.5,4.416670537,1.181459671e-07
27,59,2.5,4.608838139,1.244838663e-07
27,59,2.5,4.809345425,1.311617426e-07
27,59,2.5,5.018552425,1.381891897e-07
27,59,2.5,5.236834542,1.455838631e-07
27,59,2.5,5.464583197,1.533664615e-07
27,59,2.5,5.702206497,1.615634791e-07
27,59,2.5,5.950129926,1.701866245e-07
27,59,2.5,6.20879707,1.792570658e-07
27,59,2.5,6.478670361,1.887996449e-07
27,59,2.5,6.760231863,1.988455248e-07
27,59,2.5,7.053984074,2.094089026e-07
27,59,2.5,7.36045077,2.205149174e-07
27,59,2.5,7.680177878,2.321930451e-07
27,59,2.5,8.013734379,2.444794432e-07
27,59,2.5,8.361713249,2.573911881e-07
27,59,2.5,8.724732437,2.709577602e-07
27,59,2.5,9.103435874,2.852135976e-07
27,59,2.5,9.498494522,3.001998816e-07
27,59,2.5,9.910607466,3.159369527e-07
27,59,2.5,10.34050304,3.324588086e-07
27,59,2.5,10.78893999,3.498048517e-07
27,59,2.5,11.2567087,3.680208094e-07
27,59,2.5,11.74463244,3.871306351e-07
27,59,2.5,12.25356864,4.071726785e-07
27,59,2.5,12.78441028,4.281907498e-07
27,59,2.5,13.33808723,4.50233866e-07
27,59,2.5,13.91556773,4.733298764e-07
27,59,2.5,14.51785985,4.975207883e-07
27,59,2.5,15.14601304,5.228534077e-07
27,59,2.5,15.80111969,5.493776856e-07
27,59,2.5,16.48431679,5.771255706e-07
27,59,2.5,17.19678762,6.061412968e-07
27,59,2.5,17.93976349,6.364720506e-07
27,59,2.5,18.71452549,6.681649471e-07
27,59,2.5,19.52240641,7.012561783e-07
27,59,2.5,20.3647926,7.357898425e-07
27,59,2.5,21.24312594,7.718093443e-07
27,59,2.5,22.15890584,8.093535362e-07
27,59,2.5,23.11369133,8.484630196e-07
27,59,2.5,24.10910317,8.891783341e-07
27,59,2.5,25.14682603,9.315331209e-07
27,59,2.5,26.22861074,9.755508205e-07
27,59,2.5,27.35627656,1.02127678e-06
27,59,2.5,28.53171354,1.068743491e-06
27,59,2.5,29.75688491,1.117966915e-06
27,59,2.5,31.03382952,1.168946403e-06
27,59,2.5,32.36466438,1.221732756e-06
27,59,2.5,33.75158714,1.276345012e-06
27,59,2.5,35.19687876,1.332771718e-06
27,59,2.5,36.70290612,1.390978406e-06
27,59,2.5,38.27212469,1.451022617e-06
27,59,2.5,39.9070813,1.512903922e-06
27,59,2.5,41.61041686,1.576572233e-06
27,59,2.5,43.38486919,1.641949223e-06
27,59,2.5,45.23327583,1.709101154e-06
27,59,2.5,47.15857692,1.778001905e-06
27,59,2.5,49.16381805,1.848550585e-06
27,59,2.5,51.25215316,1.920615507e-06
27,59,2.5,53.42684748,1.994274317e-06
27,59,2.5,55.69128041,2.069469188e-06
27,59,2.5,58.04894844,2.146035993e-06
27,59,2.5,60.50346807,2.223781635e-06
27,59,2.5,63.05857871,2.302798421e-06
27,59,2.5,65.71814556,2.382991628e-06
27,59,2.5,68.48616245,2.464122303e-06
27,59,2.5,71.3667547,2.545930793e-06
27,59,2.5,74.36418183,2.628528443e-06
27,59,2.5,77.48284037,2.711780728e-06
27,59,2.5,80.72726647,2.795365613e-06
27,59,2.5,84.10213855,2.878957415e-06
27,59,2.5,87.61227981,2.962692852e-06
27,59,2.5,91.26266069,3.0463988e-06
27,59,2.5,95.05840121,3.129667679e-06
27,59,2.5,99.00477325,3.212115104e-06
27,59,2.5,103.1072027,3.293909793e-06
27,59,2.5,107.3712714,3.374844527e-06
27,59,2.5,111.8027193,3.454428966e-06
27,59,2.5,116.4074459,3.532232064e-06
27,59,2.5,121.1915121,3.608459067e-06
27,59,2.5,126.1611417,3.682875402e-06
27,59,2.5,131.3227226,3.754916314e-06
27,59,2.5,136.682808,3.824121903e-06
27,59,2.5,142.2481177,3.890738956e-06
27,59,2.5,148.0255386,3.954517861e-06
27,59,2.5,154.0221255,4.014837718e-06
27,59,2.5,160.2451017,4.07123534e-06
27,59,2.5,166.7018595,4.124004518e-06
27,59,2.5,173.3999598,4.172899752e-06
27,59,2.5,180.3471331,4.217277467e-06
27,59,2.5,187.5512785,4.256713889e-06
27,59,2.5,195.0204637,4.291565828e-06
27,59,2.5,202.762925,4.321628912e-06
27,59,2.5,210.7870662,4.346296401e-06
27,59,2.5,219.1014581,4.365238774e-06
27,59,2.5,227.7148378,4.378883474e-06
27,59,2.5,236.636108,4.38710383e-06
27,59,2.5,245.8743355,4.389393335e-06
27,59,2.5,255.4387508,4.385564018e-06
27,59,2.5,265.3387467,4.376108435e-06
27,59,2.5,275.5838771,4.361001636e-06
27,59,2.5,286.1838561,4.339887607e-06
27,59,2.5,297.1485571,4.312737426e-06
