Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
26,55.90993,2.5,1915.18317,9.052175507e-05
26,55.90993,2.5,1970.07528,8.679680363e-05
26,55.90993,2.5,2026.275001,8.320595673e-05
26,55.90993,2.5,2083.808726,7.970020936e-05
26,55.90993,2.5,2142.703412,7.637290481e-05
26,55.90993,2.5,2202.986601,7.321276552e-05
26,55.90993,2.5,2264.686428,7.012416626e-05
26,55.90993,2.5,2327.831639,6.713389451e-05
26,55.90993,2.5,2392.451605,6.432559494e-05
26,55.90993,2.5,2458.576338,6.16344597e-05
26,55.90993,2.5,2526.236502,5.898111139e-05
26,55.90993,2.5,2595.463434,5.645485162e-05
26,55.90993,2.5,2666.289158,5.410315746e-05
26,55.90993,2.5,2738.746398,5.181737717e-05
26,55.90993,2.5,2812.868599,4.956465547e-05
26,55.90993,2.5,2888.689938,4.744861514e-05
26,55.90993,2.5,2966.245347,4.547174768e-05
26,55.90993,2.5,3045.570524,4.352970195e-05
26,55.90993,2.5,3126.701955,4.162721829e-05
26,55.90993,2.5,3209.67693,3.986404647e-05
26,55.90993,2.5,3294.533561,3.819786704e-05
26,55.90993,2.5,3381.310799,3.6542358e-05
26,55.90993,2.5,3470.048454,3.493006614e-05
26,55.90993,2.5,3560.787217,3.34535465e-05
26,55.90993,2.5,3653.568672,3.20470681e-05
26,55.90993,2.5,3748.435323,3.064199273e-05
26,55.90993,2.5,3845.430611,2.92855237e-05
26,55.90993,2.5,3944.598933,2.804311879e-05
26,55.90993,2.5,4045.985667,2.684918459e-05
26,55.90993,2.5,4149.637188,2.565520438e-05
26,55.90993,2.5,4255.600896,2.451311982e-05
26,55.90993,2.5,4363.925232,2.346901067e-05
26,55.90993,2.5,4474.659706,2.24569806e-05
26,55.90993,2.5,4587.854916,2.144094857e-05
26,55.90993,2.5,4703.562573,2.047557465e-05
26,55.90993,2.5,4821.835526,1.959664976e-05
26,55.90993,2.5,4942.727786,1.87390458e-05
26,55.90993,2.5,5066.294549,1.787342849e-05
26,55.90993,2.5,5192.592226,1.705497711e-05
26,55.90993,2.5,5321.678463,1.631632495e-05
26,55.90993,2.5,5453.612174,1.55936552e-05
26,55.90993,2.5,5588.453563,1.485991905e-05
26,55.90993,2.5,5726.264155,1.416692518e-05
26,55.90993,2.5,5867.106824,1.354800932e-05
26,55.90993,2.5,6011.045818,1.29431056e-05
26,55.90993,2.5,6158.146796,1.232557711e-05
26,55.90993,2.5,6308.476851,1.17398417e-05
26,55.90993,2.5,6462.104545,1.122113159e-05
26,55.90993,2.5,6619.099937,1.071650233e-05
26,55.90993,2.5,6779.534621,1.019942746e-05
26,55.90993,2.5,6943.481751,9.704491178e-06
26,55.90993,2.5,7111.016082,9.268462949e-06
26,55.90993,2.5,7282.213999,8.847971321e-06
26,55.90993,2.5,7457.153555,8.416728196e-06
26,55.90993,2.5,7635.914503,7.998999405e-06
26,55.90993,2.5,7818.578339,7.632524607e-06
26,55.90993,2.5,8005.228333,7.284284213e-06
26,55.90993,2.5,8195.949568,6.92820591e-06
26,55.90993,2.5,8390.828984,6.577816609e-06
26,55.90993,2.5,8589.955411,6.269299918e-06
26,55.90993,2.5,8793.419614,5.981519809e-06
26,55.90993,2.5,9001.314332,5.689454736e-06
26,55.90993,2.5,9213.734322,5.39688873e-06
26,55.90993,2.5,9430.776403,5.136045925e-06
26,55.90993,2.5,9652.539497,4.897883083e-06
26,55.90993,2.5,9879.124676,4.659081784e-06
26,55.90993,2.5,10110.63521,4.415542138e-06
26,55.90993,2.5,10347.17661,4.194171198e-06
26,55.90993,2.5,10588.85668,3.997214795e-06
26,55.90993,2.5,10835.78557,3.803097856e-06
26,55.90993,2.5,11088.07581,3.601835943e-06
26,55.90993,2.5,11345.84237,3.413678042e-06
26,55.90993,2.5,11609.20274,3.251683935e-06
26,55.90993,2.5,11878.27693,3.095074154e-06
26,55.90993,2.5,12153.18756,2.932398295e-06
26,55.90993,2.5,12434.05991,2.774845817e-06
26,55.90993,2.5,12721.02199,2.639667337e-06
26,55.90993,2.5,13014.20457,2.512748896e-06
26,55.90993,2.5,13313.74126,2.383124941e-06
26,55.90993,2.5,13619.76855,2.253321757e-06
26,55.90993,2.5,13932.4259,2.138977996e-06
26,55.90993,2.5,14251.8558,2.035677397e-06
26,55.90993,2.5,14578.20381,1.932949773e-06
26,55.90993,2.5,14911.61865,1.826932395e-06
26,55.90993,2.5,15252.25226,1.730023367e-06
26,55.90993,2.5,15600.25985,1.646069101e-06
26,55.90993,2.5,15955.80003,1.564552404e-06
26,55.90993,2.5,16319.0348,1.479554444e-06
26,55.90993,2.5,16690.1297,1.398242859e-06
26,55.90993,2.5,17069.25382,1.329044163e-06
26,55.90993,2.5,17456.57994,1.263713118e-06
26,55.90993,2.5,17852.28455,1.196951468e-06
26,55.90993,2.5,18256.54797,1.130204107e-06
26,55.90993,2.5,18669.55443,1.071637572e-06
26,55.90993,2.5,19091.49212,1.018943166e-06
26,55.90993,2.5,19522.55333,9.666413907e-07
26,55.90993,2.5,19962.93447,9.122566867e-07
26,55.90993,2.5,20412.83623,8.625116273e-07
26,55.90993,2.5,20872.46363,8.20356013e-07
26,55.90993,2.5,21342.0261,7.789495094e-07
26,55.90993,2.5,21821.73763,7.361092208e-07
26,55.90993,2.5,22311.81681,6.946412229e-07
26,55.90993,2.5,22812.48697,6.593832973e-07
26,55.90993,2.5,23323.97625,6.265730764e-07
26,55.90993,2.5,23846.51774,5.932253347e-07
26,55.90993,2.5,24380.34954,5.590944625e-07
26,55.90993,2.5,24925.71492,5.291278253e-07
26,55.90993,2.5,25482.8624,5.03339883e-07
26,55.90993,2.5,26052.04585,4.772813502e-07
26,55.90993,2.5,26633.52466,4.501601463e-07
26,55.90993,2.5,27227.56378,4.247429703e-07
26,55.90993,2.5,27834.43391,4.038503473e-07
26,55.90993,2.5,28454.41161,3.83395549e-07
26,55.90993,2.5,29087.77937,3.624565327e-07
26,55.90993,2.5,29734.82582,3.411855204e-07
26,55.90993,2.5,30395.84581,3.235883971e-07
26,55.90993,2.5,31071.14055,3.076039715e-07
26,55.90993,2.5,31761.01776,2.913723835e-07
26,55.90993,2.5,32465.79182,2.743304324e-07
26,55.90993,2.5,33185.78387,2.593000599e-07
26,55.90993,2.5,33921.32201,2.465230982e-07
26,55.90993,2.5,34672.74141,2.338342453e-07
26,55.90993,2.5,35440.38448,2.208341281e-07
26,55.90993,2.5,36224.60102,2.079817757e-07
26,55.90993,2.5,37025.74839,1.973415317e-07
26,55.90993,2.5,37844.19166,1.874547035e-07
26,55.90993,2.5,38680.30378,1.774356115e-07
26,55.90993,2.5,39534.46575,1.670099032e-07
26,55.90993,2.5,40407.06681,1.579744583e-07
26,55.90993,2.5,41298.50457,1.501259043e-07
26,55.90993,2.5,42209.18526,1.422889877e-07
26,55.90993,2.5,43139.52386,1.342817897e-07
26,55.90993,2.5,44089.94432,1.265194351e-07
26,55.90993,2.5,45060.87971,1.200968052e-07
26,55.90993,2.5,46052.77248,1.140035875e-07
26,55.90993,2.5,47066.07462,1.078076316e-07
26,55.90993,2.5,48101.24789,1.01489338e-07
26,55.90993,2.5,49158.76398,9.603775337e-08
26,55.90993,2.5,50239.10479,9.123562625e-08
26,55.90993,2.5,51342.76261,8.640068084e-08
26,55.90993,2.5,52470.24038,8.144847317e-08
26,55.90993,2.5,53622.05185,7.672408795e-08
26,55.90993,2.5,54798.72189,7.288548223e-08
26,55.90993,2.5,56000.78669,6.914279285e-08
26,55.90993,2.5,57228.79402,6.531155529e-08
26,55.90993,2.5,58483.30345,6.145243841e-08
26,55.90993,2.5,59764.88665,5.815465398e-08
26,55.90993,2.5,61074.12761,5.52621699e-08
26,55.90993,2.5,62411.62293,5.23158728e-08
26,55.90993,2.5,63777.98209,4.924704118e-08
26,55.90993,2.5,65173.82772,4.635503436e-08
26,55.90993,2.5,66599.79588,4.41215583e-08
