Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
22,47.9183,2.5,0.1812538162,5.589152745e-08
22,47.9183,2.5,0.1891587856,5.916208956e-08
22,47.9183,2.5,0.1974084755,6.261413585e-08
22,47.9183,2.5,0.2060179153,6.625740606e-08
22,47.9183,2.5,0.2150027893,7.010222755e-08
22,47.9183,2.5,0.2243794653,7.416688803e-08
22,47.9183,2.5,0.2341650243,7.845585492e-08
22,47.9183,2.5,0.2443772916,8.298113914e-08
22,47.9183,2.5,0.2550348694,8.775556312e-08
22,47.9183,2.5,0.26615717,9.280135236e-08
22,47.9183,2.5,0.2777644518,9.812424636e-08
22,47.9183,2.5,0.2898778556,1.037390549e-07
22,47.9183,2.5,0.3025194433,1.096616923e-07
22,47.9183,2.5,0.3157122378,1.159191889e-07
22,47.9183,2.5,0.3294802647,1.225188813e-07
22,47.9183,2.5,0.3438485965,1.294790279e-07
22,47.9183,2.5,0.3588433971,1.368193738e-07
22,47.9183,2.5,0.3744919705,1.445728134e-07
22,47.9183,2.5,0.3908228093,1.527486847e-07
22,47.9183,2.5,0.4078656469,1.613694945e-07
22,47.9183,2.5,0.4256515116,1.704597329e-07
22,47.9183,2.5,0.4442127824,1.80059452e-07
22,47.9183,2.5,0.4635832479,1.901804941e-07
22,47.9183,2.5,0.4837981679,2.008505982e-07
22,47.9183,2.5,0.5048943367,2.121001315e-07
22,47.9183,2.5,0.5269101502,2.239778817e-07
22,47.9183,2.5,0.5498856751,2.364988206e-07
22,47.9183,2.5,0.573862722,2.496971306e-07
22,47.9183,2.5,0.5988849205,2.636104549e-07
22,47.9183,2.5,0.6249977985,2.782982427e-07
22,47.9183,2.5,0.6522488644,2.937793717e-07
22,47.9183,2.5,0.6806876933,3.100959565e-07
22,47.9183,2.5,0.710366016,3.272946464e-07
22,47.9183,2.5,0.7413378135,3.454478991e-07
22,47.9183,2.5,0.7736594134,3.645794627e-07
