Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
5,10.7,2.5,0.9900296943,1.020284021e-05
5,10.7,2.5,1.033188052,1.076403273e-05
5,10.7,2.5,1.078226726,1.135620572e-05
5,10.7,2.5,1.125227541,1.198015797e-05
5,10.7,2.5,1.174275872,1.263756979e-05
5,10.7,2.5,1.225460803,1.333033409e-05
5,10.7,2.5,1.278875281,1.406125357e-05
5,10.7,2.5,1.334616287,1.483132732e-05
5,10.7,2.5,1.392785006,1.564262238e-05
5,10.7,2.5,1.453487014,1.649748012e-05
5,10.7,2.5,1.516832462,1.739931421e-05
5,10.7,2.5,1.582936274,1.834937218e-05
5,10.7,2.5,1.651918356,1.935019521e-05
5,10.7,2.5,1.723903804,2.040467709e-05
5,10.7,2.5,1.799023136,2.151697293e-05
5,10.7,2.5,1.877412516,2.26886379e-05
5,10.7,2.5,1.959214001,2.392279329e-05
5,10.7,2.5,2.044575794,2.522301211e-05
5,10.7,2.5,2.133652509,2.659434681e-05
5,10.7,2.5,2.226605439,2.803873273e-05
5,10.7,2.5,2.32360285,2.95599992e-05
5,10.7,2.5,2.424820276,3.116255188e-05
5,10.7,2.5,2.530440828,3.285252548e-05
5,10.7,2.5,2.640655521,3.463232373e-05
5,10.7,2.5,2.755663608,3.650663718e-05
5,10.7,2.5,2.875672933,3.848088825e-05
5,10.7,2.5,3.0009003,4.056251046e-05
5,10.7,2.5,3.131571846,4.275448258e-05
5,10.7,2.5,3.267923445,4.506253775e-05
5,10.7,2.5,3.410201121,4.749333316e-05
5,10.7,2.5,3.558661472,5.005585046e-05
5,10.7,2.5,3.713572125,5.275377097e-05
5,10.7,2.5,3.875212198,5.559408176e-05
5,10.7,2.5,4.043872789,5.858492836e-05
5,10.7,2.5,4.219857477,6.173712001e-05
5,10.7,2.5,4.40348285,6.505519115e-05
5,10.7,2.5,4.595079053,6.854762336e-05
5,10.7,2.5,4.794990355,7.222433736e-05
5,10.7,2.5,5.003575741,7.609827118e-05
5,10.7,2.5,5.221209529,8.017498659e-05
5,10.7,2.5,5.448282012,8.446472445e-05
5,10.7,2.5,5.685200118,8.897949168e-05
5,10.7,2.5,5.932388109,9.373465916e-05
5,10.7,2.5,6.190288294,9.873701245e-05
5,10.7,2.5,6.459361782,0.0001039988276
5,10.7,2.5,6.740089255,0.0001095345124
5,10.7,2.5,7.032971778,0.0001153621423
5,10.7,2.5,7.338531634,0.0001214899404
5,10.7,2.5,7.657313197,0.0001279324801
5,10.7,2.5,7.989883834,0.0001347068492
5,10.7,2.5,8.336834844,0.0001418340084
5,10.7,2.5,8.698782431,0.0001493238394
5,10.7,2.5,9.076368713,0.0001571934189
5,10.7,2.5,9.470262769,0.0001654626925
5,10.7,2.5,9.881161727,0.0001741555048
5,10.7,2.5,10.30979189,0.0001832836087
5,10.7,2.5,10.75690989,0.000192866668
5,10.7,2.5,11.22330392,0.0002029274619
5,10.7,2.5,11.70979497,0.0002134924046
5,10.7,2.5,12.21723812,0.0002245753044
5,10.7,2.5,12.74652389,0.0002361982825
5,10.7,2.5,13.29857961,0.0002483865813
5,10.7,2.5,13.8743709,0.0002611683891
5,10.7,2.5,14.47490308,0.0002745597066
5,10.7,2.5,15.10122277,0.0002885846542
5,10.7,2.5,15.75441943,0.000303270039
5,10.7,2.5,16.43562702,0.0003186443538
5,10.7,2.5,17.14602567,0.0003347258775
5,10.7,2.5,17.88684341,0.0003515398214
5,10.7,2.5,18.659358,0.0003691129309
5,10.7,2.5,19.46489871,0.0003874716845
5,10.7,2.5,20.30484831,0.0004066367023
5,10.7,2.5,21.18064495,0.0004266328359
5,10.7,2.5,22.09378418,0.0004474842409
5,10.7,2.5,23.04582107,0.0004692121233
5,10.7,2.5,24.03837227,0.0004918395723
5,10.7,2.5,25.07311823,0.0005153890657
5,10.7,2.5,26.15180542,0.0005398786642
5,10.7,2.5,27.27624859,0.000565320179
5,10.7,2.5,28.44833318,0.0005917395087
5,10.7,2.5,29.67001763,0.0006191542805
5,10.7,2.5,30.94333592,0.0006475720589
5,10.7,2.5,32.27039998,0.0006769905717
5,10.7,2.5,33.65340232,0.0007074392597
5,10.7,2.5,35.09461855,0.0007389281843
5,10.7,2.5,36.59641011,0.0007714493788
5,10.7,2.5,38.16122688,0.0008049817215
5,10.7,2.5,39.79160995,0.0008395594551
5,10.7,2.5,41.49019437,0.0008751824091
5,10.7,2.5,43.25971195,0.0009118217858
5,10.7,2.5,45.10299412,0.000949433302
5,10.7,2.5,47.02297475,0.0009880577455
5,10.7,2.5,49.02269305,0.001027682294
5,10.7,2.5,51.10529646,0.001068252035
5,10.7,2.5,53.2740436,0.001109695947
5,10.7,2.5,55.53230714,0.001152063244
5,10.7,2.5,57.88357673,0.001195326185
5,10.7,2.5,60.33146197,0.001239398371
5,10.7,2.5,62.87969525,0.001284178948
5,10.7,2.5,65.53213467,0.001329726937
5,10.7,2.5,68.29276691,0.001375997096
5,10.7,2.5,71.16571005,0.001422865632
5,10.7,2.5,74.15521636,0.001470198752
5,10.7,2.5,77.26567505,0.001518065949
5,10.7,2.5,80.50161497,0.00156640164
5,10.7,2.5,83.86770717,0.001615038518
5,10.7,2.5,87.36876753,0.001663807436
5,10.7,2.5,91.00975918,0.001712789013
5,10.7,2.5,94.79579486,0.001761894818
5,10.7,2.5,98.73213923,0.001810908211
5,10.7,2.5,102.824211,0.001859623029
5,10.7,2.5,107.0775851,0.001908131235
5,10.7,2.5,111.4979943,0.001956319194
5,10.7,2.5,116.0913315,0.0020039156
5,10.7,2.5,120.8636507,0.002050677091
5,10.7,2.5,125.8211694,0.002096707903
5,10.7,2.5,130.9702692,0.002141868762
5,10.7,2.5,136.3174971,0.002185831755
5,10.7,2.5,141.8695671,0.002228321241
5,10.7,2.5,147.6333605,0.00226945823
5,10.7,2.5,153.6159268,0.002309083488
5,10.7,2.5,159.8244843,0.002346820501
5,10.7,2.5,166.2664205,0.002382378547
5,10.7,2.5,172.9492921,0.002415907616
5,10.7,2.5,179.8808255,0.00244724654
5,10.7,2.5,187.0689161,0.002475997381
5,10.7,2.5,194.5216287,0.002501889051
5,10.7,2.5,202.2471964,0.002525116751
5,10.7,2.5,210.2540208,0.00254554358
5,10.7,2.5,218.5506707,0.002562787562
5,10.7,2.5,227.1458818,0.002576631151
5,10.7,2.5,236.0485556,0.002587318615
5,10.7,2.5,245.2677584,0.0025947578
5,10.7,2.5,254.8127206,0.002598621358
5,10.7,2.5,264.6928352,0.002598778219
5,10.7,2.5,274.9176571,0.002595520782
5,10.7,2.5,285.4969017,0.002588825654
5,10.7,2.5,296.440444,0.002578468856
5,10.7,2.5,307.7583176,0.002564436019
5,10.7,2.5,319.4607132,0.002547064189
5,10.7,2.5,331.5579785,0.00252642137
5,10.7,2.5,344.0606167,0.00250242507
5,10.7,2.5,356.979286,0.002475182505
5,10.7,2.5,370.3247993,0.002445038856
5,10.7,2.5,384.1081233,0.002412128476
5,10.7,2.5,398.340379,0.00237649221
5,10.7,2.5,413.0328412,0.002338315362
5,10.7,2.5,428.1969389,0.002297896222
5,10.7,2.5,443.8442561,0.002255399475
5,10.7,2.5,459.986532,0.002210986593
5,10.7,2.5,476.635663,0.002164888401
5,10.7,2.5,493.8037031,0.002117307049
5,10.7,2.5,511.5028665,0.002068424636
5,10.7,2.5,529.745529,0.002018471336
5,10.7,2.5,548.5442308,0.001967628459
5,10.7,2.5,567.9116792,0.001916047139
5,10.7,2.5,587.8607515,0.001863911417
5,10.7,2.5,608.4044986,0.00181141624
5,10.7,2.5,629.5561492,0.001758747514
5,10.7,2.5,651.3291133,0.001705983534
5,10.7,2.5,673.7369874,0.001653198921
5,10.7,2.5,696.7935594,0.001600717189
5,10.7,2.5,720.5128136,0.001548743352
5,10.7,2.5,744.9089366,0.001497069301
5,10.7,2.5,769.9963234,0.00144575466
5,10.7,2.5,795.7895839,0.001395179477
5,10.7,2.5,822.3035493,0.001345305963
5,10.7,2.5,849.5532796,0.001296005955
5,10.7,2.5,877.5540706,0.001247479119
5,10.7,2.5,906.321462,0.001199854916
5,10.7,2.5,935.8712452,0.001153110702
5,10.7,2.5,966.219472,0.001107342471
5,10.7,2.5,997.3824626,0.001062490356
5,10.7,2.5,1029.376815,0.001018600663
5,10.7,2.5,1062.219414,0.0009760034511
5,10.7,2.5,1095.927442,0.0009345401473
5,10.7,2.5,1130.518384,0.0008939242982
5,10.7,2.5,1166.010045,0.0008546447545
5,10.7,2.5,1202.420554,0.0008169121495
5,10.7,2.5,1239.768376,0.0007801108166
5,10.7,2.5,1278.072323,0.000744307472
5,10.7,2.5,1317.351567,0.0007101628968
5,10.7,2.5,1357.625646,0.0006772513108
5,10.7,2.5,1398.91448,0.0006451919589
5,10.7,2.5,1441.23838,0.0006144848279
5,10.7,2.5,1484.61806,0.0005852599252
5,10.7,2.5,1529.074648,0.0005569154189
5,10.7,2.5,1574.629699,0.0005296475802
5,10.7,2.5,1621.305209,0.0005037384189
5,10.7,2.5,1669.123622,0.0004788343578
5,10.7,2.5,1718.107847,0.0004548032132
5,10.7,2.5,1768.28127,0.0004320069996
5,10.7,2.5,1819.667765,0.0004102724746
5,10.7,2.5,1872.29171,0.0003892526964
5,10.7,2.5,1926.177996,0.0003692543064
5,10.7,2.5,1981.352044,0.0003504389521
5,10.7,2.5,2037.839818,0.0003322945028
5,10.7,2.5,2095.667837,0.000314762927
5,10.7,2.5,2154.86319,0.0002984523896
5,10.7,2.5,2215.453552,0.0002830706939
5,10.7,2.5,2277.467196,0.0002680419252
5,10.7,2.5,2340.933007,0.0002537159966
5,10.7,2.5,2405.880499,0.0002404360018
5,10.7,2.5,2472.33983,0.0002277105827
5,10.7,2.5,2540.341815,0.0002152535531
5,10.7,2.5,2609.917945,0.0002036144201
5,10.7,2.5,2681.100399,0.0001928799956
5,10.7,2.5,2753.922062,0.0001824393786
5,10.7,2.5,2828.416541,0.0001722710262
5,10.7,2.5,2904.618184,0.0001628988916
5,10.7,2.5,2982.562092,0.000154144175
5,10.7,2.5,3062.284139,0.0001455265431
5,10.7,2.5,3143.820991,0.0001372247168
5,10.7,2.5,3227.210119,0.0001297478411
5,10.7,2.5,3312.489823,0.0001227008169
5,10.7,2.5,3399.699245,0.0001157164916
5,10.7,2.5,3488.878392,0.0001090661505
5,10.7,2.5,3580.068152,0.0001030713682
5,10.7,2.5,3673.310317,9.735741128e-05
5,10.7,2.5,3768.647597,9.170367499e-05
5,10.7,2.5,3866.123646,8.640684938e-05
5,10.7,2.5,3965.78308,8.165155492e-05
5,10.7,2.5,4067.6715,7.706508092e-05
5,10.7,2.5,4171.835509,7.251282251e-05
5,10.7,2.5,4278.322738,6.830665173e-05
5,10.7,2.5,4387.181868,6.455378156e-05
5,10.7,2.5,4498.46265,6.089071729e-05
5,10.7,2.5,4612.21593,5.723834242e-05
5,10.7,2.5,4728.493674,5.389134307e-05
5,10.7,2.5,4847.348989,5.092523187e-05
5,10.7,2.5,4968.836151,4.800896216e-05
5,10.7,2.5,5093.010628,4.50982632e-05
5,10.7,2.5,5219.929104,4.243507975e-05
5,10.7,2.5,5349.64951,4.007999478e-05
5,10.7,2.5,5482.231048,3.776445773e-05
5,10.7,2.5,5617.734216,3.544928394e-05
5,10.7,2.5,5756.220842,3.333219292e-05
5,10.7,2.5,5897.754104,3.14712737e-05
5,10.7,2.5,6042.398568,2.964483217e-05
5,10.7,2.5,6190.220213,2.780925186e-05
5,10.7,2.5,6341.286458,2.61266128e-05
5,10.7,2.5,6495.666202,2.466148294e-05
5,10.7,2.5,6653.429848,2.323005603e-05
5,10.7,2.5,6814.649336,2.177988283e-05
5,10.7,2.5,6979.39818,2.044137248e-05
5,10.7,2.5,7147.751499,1.929087136e-05
5,10.7,2.5,7319.786052,1.817625503e-05
5,10.7,2.5,7495.580271,1.703570623e-05
5,10.7,2.5,7675.214301,1.596897872e-05
5,10.7,2.5,7858.770033,1.506589837e-05
5,10.7,2.5,8046.331145,1.42016405e-05
5,10.7,2.5,8237.983134,1.330888521e-05
5,10.7,2.5,8433.813365,1.245676272e-05
5,10.7,2.5,8633.9111,1.174710565e-05
5,10.7,2.5,8838.367546,1.107836838e-05
5,10.7,2.5,9047.275896,1.038855817e-05
5,10.7,2.5,9260.731368,9.715159842e-06
5,10.7,2.5,9478.831252,9.147803675e-06
5,10.7,2.5,9701.674952,8.627328945e-06
5,10.7,2.5,9929.364034,8.09722416e-06
5,10.7,2.5,10162.00227,7.567679696e-06
5,10.7,2.5,10399.69568,7.111770135e-06
5,10.7,2.5,10642.5526,6.706348345e-06
5,10.7,2.5,10890.68372,6.301168766e-06
5,10.7,2.5,11144.2021,5.887461455e-06
5,10.7,2.5,11403.22329,5.519679112e-06
5,10.7,2.5,11667.86533,5.203647611e-06
5,10.7,2.5,11938.24883,4.895600661e-06
5,10.7,2.5,12214.49701,4.575228077e-06
5,10.7,2.5,12496.73575,4.277576734e-06
5,10.7,2.5,12785.09369,4.031094439e-06
5,10.7,2.5,13079.70222,3.796895119e-06
5,10.7,2.5,13380.69561,3.553443205e-06
5,10.7,2.5,13688.21102,3.316877011e-06
5,10.7,2.5,14002.38859,3.119944908e-06
5,10.7,2.5,14323.37149,2.939880632e-06
5,10.7,2.5,14651.30599,2.757081453e-06
5,10.7,2.5,14986.34154,2.572662029e-06
5,10.7,2.5,15328.6308,2.412559728e-06
5,10.7,2.5,15678.32977,2.272960988e-06
5,10.7,2.5,16035.59779,2.136096872e-06
5,10.7,2.5,16400.59768,1.993613738e-06
5,10.7,2.5,16773.49576,1.863187697e-06
5,10.7,2.5,17154.46196,1.755094499e-06
5,10.7,2.5,17543.66989,1.651838992e-06
5,10.7,2.5,17941.2969,1.54448286e-06
5,10.7,2.5,18347.52419,1.440718912e-06
5,10.7,2.5,18762.53687,1.354237586e-06
5,10.7,2.5,19186.52407,1.275231603e-06
5,10.7,2.5,19619.67898,1.195393906e-06
5,10.7,2.5,20062.199,1.114464353e-06
5,10.7,2.5,20514.28577,1.043863625e-06
5,10.7,2.5,20976.1453,9.831789408e-07
5,10.7,2.5,21447.98807,9.237390353e-07
5,10.7,2.5,21930.02908,8.614918751e-07
5,10.7,2.5,22422.48799,8.039594919e-07
5,10.7,2.5,22925.58921,7.572919689e-07
5,10.7,2.5,23439.562,7.124451655e-07
5,10.7,2.5,23964.64057,6.663255991e-07
5,10.7,2.5,24501.06419,6.207646513e-07
5,10.7,2.5,25049.0773,5.825915687e-07
5,10.7,2.5,25608.92962,5.487349755e-07
5,10.7,2.5,26180.87626,5.146507067e-07
5,10.7,2.5,26765.17787,4.789148683e-07
5,10.7,2.5,27362.10069,4.474335617e-07
5,10.7,2.5,27971.91674,4.222288252e-07
5,10.7,2.5,28594.90389,3.967242339e-07
5,10.7,2.5,29231.34604,3.703318062e-07
5,10.7,2.5,29881.5332,3.447966582e-07
5,10.7,2.5,30545.76166,3.244792367e-07
5,10.7,2.5,31224.33408,3.05392755e-07
5,10.7,2.5,31917.55969,2.860343634e-07
5,10.7,2.5,32625.75438,2.656341e-07
5,10.7,2.5,33349.24087,2.489930522e-07
5,10.7,2.5,34088.34883,2.348282156e-07
5,10.7,2.5,34843.41506,2.204122418e-07
5,10.7,2.5,35614.78364,2.054226328e-07
5,10.7,2.5,36402.80607,1.915951333e-07
5,10.7,2.5,37207.84143,1.803502013e-07
5,10.7,2.5,38030.25657,1.695934263e-07
5,10.7,2.5,38870.42626,1.587297673e-07
5,10.7,2.5,39728.73333,1.474076713e-07
5,10.7,2.5,40605.56892,1.383319136e-07
5,10.7,2.5,41501.33257,1.3036436e-07
5,10.7,2.5,42416.43249,1.222587083e-07
5,10.7,2.5,43351.28565,1.138958674e-07
5,10.7,2.5,44306.31806,1.063245898e-07
5,10.7,2.5,45281.96492,1.000879364e-07
5,10.7,2.5,46278.67081,9.403234356e-08
5,10.7,2.5,47296.88991,8.791539949e-08
5,10.7,2.5,48337.08621,8.168509903e-08
5,10.7,2.5,49399.7337,7.674795098e-08
5,10.7,2.5,50485.31664,7.227641183e-08
5,10.7,2.5,51594.32968,6.771997253e-08
5,10.7,2.5,52727.2782,6.306285509e-08
5,10.7,2.5,53884.67846,5.889446237e-08
5,10.7,2.5,55067.05787,5.547484951e-08
5,10.7,2.5,56274.95522,5.209310761e-08
5,10.7,2.5,57508.92093,4.863173989e-08
5,10.7,2.5,58769.5173,4.521550321e-08
5,10.7,2.5,60057.31876,4.252112361e-08
5,10.7,2.5,61372.91214,4.002918949e-08
5,10.7,2.5,62716.89694,3.748489064e-08
5,10.7,2.5,64089.8856,3.487618558e-08
5,10.7,2.5,65492.50375,3.256261872e-08
5,10.7,2.5,66925.39055,3.072439137e-08
5,10.7,2.5,68389.19894,2.884869799e-08
5,10.7,2.5,69884.59596,2.690540825e-08
5,10.7,2.5,71412.26304,2.501737449e-08
5,10.7,2.5,72972.8963,2.355563059e-08
5,10.7,2.5,74567.20691,2.217074435e-08
5,10.7,2.5,76195.92137,2.076719361e-08
5,10.7,2.5,77859.78185,1.928404343e-08
5,10.7,2.5,79559.54655,1.805159884e-08
5,10.7,2.5,81295.99003,1.70257781e-08
5,10.7,2.5,83069.90355,1.59899685e-08
5,10.7,2.5,84882.09546,1.489926766e-08
5,10.7,2.5,86733.39154,1.389509275e-08
5,10.7,2.5,88624.63541,1.307807099e-08
5,10.7,2.5,90556.68886,1.224038457e-08
5,10.7,2.5,92530.43231,1.181846041e-08
5,10.7,2.555002523,0.1873821513,1.198338497e-06
5,10.7,2.555002523,0.1955543677,1.268391701e-06
5,10.7,2.555002523,0.2040829563,1.34232979e-06
5,10.7,2.555002523,0.2129834544,1.420361199e-06
5,10.7,2.555002523,0.2222720762,1.502706935e-06
5,10.7,2.555002523,0.2319657424,1.589758071e-06
5,10.7,2.555002523,0.2420821111,1.681610487e-06
5,10.7,2.555002523,0.2526396099,1.778521216e-06
5,10.7,2.555002523,0.263657469,1.88076465e-06
5,10.7,2.555002523,0.2751557569,1.988816101e-06
5,10.7,2.555002523,0.287155416,2.102798691e-06
5,10.7,2.555002523,0.2996783012,2.22302934e-06
5,10.7,2.555002523,0.3127472194,2.349848594e-06
5,10.7,2.555002523,0.3263859713,2.483834551e-06
5,10.7,2.555002523,0.3406193937,2.625144528e-06
5,10.7,2.555002523,0.3554734056,2.774169231e-06
5,10.7,2.555002523,0.3709750547,2.931331161e-06
5,10.7,2.555002523,0.3871525667,3.09733386e-06
5,10.7,2.555002523,0.4040353961,3.272377486e-06
5,10.7,2.555002523,0.4216542804,3.456943637e-06
5,10.7,2.555002523,0.4400412951,3.651556328e-06
5,10.7,2.555002523,0.4592299122,3.857072195e-06
5,10.7,2.555002523,0.4792550608,4.073744997e-06
5,10.7,2.555002523,0.5001531907,4.302168264e-06
5,10.7,2.555002523,0.5219623379,4.542991721e-06
5,10.7,2.555002523,0.5447221939,4.797258838e-06
5,10.7,2.555002523,0.5684741774,5.065290339e-06
5,10.7,2.555002523,0.5932615096,5.347817571e-06
5,10.7,2.555002523,0.6191292919,5.645645875e-06
5,10.7,2.555002523,0.6461245879,5.960046699e-06
5,10.7,2.555002523,0.6742965085,6.291424332e-06
5,10.7,2.555002523,0.7036963004,6.640679746e-06
5,10.7,2.555002523,0.734377439,7.00881086e-06
5,10.7,2.555002523,0.7663957253,7.397367211e-06
5,10.7,2.555002523,0.7998093858,7.806857259e-06
5,10.7,2.555002523,0.8346791785,8.238390663e-06
5,10.7,2.555002523,0.8710685021,8.693203548e-06
5,10.7,2.555002523,0.9090435106,9.173184516e-06
5,10.7,2.555002523,0.9486732323,9.67897174e-06
5,10.7,2.555002523,0.9900296943,1.021193149e-05
5,10.7,2.555002523,1.033188052,1.077359435e-05
5,10.7,2.555002523,1.078226726,1.136626205e-05
5,10.7,2.555002523,1.125227541,1.199073412e-05
5,10.7,2.555002523,1.174275872,1.264869212e-05
5,10.7,2.555002523,1.225460803,1.334203034e-05
5,10.7,2.555002523,1.278875281,1.407355342e-05
5,10.7,2.555002523,1.334616287,1.484426133e-05
5,10.7,2.555002523,1.392785006,1.565622265e-05
5,10.7,2.555002523,1.453487014,1.651178043e-05
5,10.7,2.555002523,1.516832462,1.741435066e-05
5,10.7,2.555002523,1.582936274,1.836518198e-05
5,10.7,2.555002523,1.651918356,1.936681738e-05
5,10.7,2.555002523,1.723903804,2.042215275e-05
5,10.7,2.555002523,1.799023136,2.153534595e-05
5,10.7,2.555002523,1.877412516,2.270795351e-05
5,10.7,2.555002523,1.959214001,2.394309894e-05
5,10.7,2.555002523,2.044575794,2.524435777e-05
5,10.7,2.555002523,2.133652509,2.661678576e-05
5,10.7,2.555002523,2.226605439,2.806231989e-05
5,10.7,2.555002523,2.32360285,2.958479218e-05
5,10.7,2.555002523,2.424820276,3.118861132e-05
5,10.7,2.555002523,2.530440828,3.2879916e-05
5,10.7,2.555002523,2.640655521,3.466111191e-05
5,10.7,2.555002523,2.755663608,3.653689288e-05
5,10.7,2.555002523,2.875672933,3.851268493e-05
5,10.7,2.555002523,3.0009003,4.059592634e-05
5,10.7,2.555002523,3.131571846,4.278959824e-05
5,10.7,2.555002523,3.267923445,4.509943769e-05
5,10.7,2.555002523,3.410201121,4.753210623e-05
5,10.7,2.555002523,3.558661472,5.009659103e-05
5,10.7,2.555002523,3.713572125,5.279657636e-05
5,10.7,2.555002523,3.875212198,5.563905388e-05
5,10.7,2.555002523,4.043872789,5.863217432e-05
5,10.7,2.555002523,4.219857477,6.178675335e-05
5,10.7,2.555002523,4.40348285,6.510732893e-05
5,10.7,2.555002523,4.595079053,6.860238807e-05
5,10.7,2.555002523,4.794990355,7.228185758e-05
5,10.7,2.555002523,5.003575741,7.615868289e-05
5,10.7,2.555002523,5.221209529,8.023842997e-05
5,10.7,2.555002523,5.448282012,8.453134598e-05
5,10.7,2.555002523,5.685200118,8.904944491e-05
5,10.7,2.555002523,5.932388109,9.38081059e-05
5,10.7,2.555002523,6.190288294,9.881411953e-05
5,10.7,2.555002523,6.459361782,0.0001040797691
5,10.7,2.555002523,6.740089255,0.0001096194702
5,10.7,2.555002523,7.032971778,0.0001154513075
5,10.7,2.555002523,7.338531634,0.0001215835099
5,10.7,2.555002523,7.657313197,0.0001280306589
5,10.7,2.555002523,7.989883834,0.0001348098508
5,10.7,2.555002523,8.336834844,0.0001419420558
5,10.7,2.555002523,8.698782431,0.0001494371625
5,10.7,2.555002523,9.076368713,0.0001573122561
5,10.7,2.555002523,9.470262769,0.0001655872914
5,10.7,2.555002523,9.881161727,0.000174286122
5,10.7,2.555002523,10.30979189,0.0001834205085
5,10.7,2.555002523,10.75690989,0.0001930101235
5,10.7,2.555002523,11.22330392,0.000203077755
5,10.7,2.555002523,11.70979497,0.0002136498248
5,10.7,2.555002523,12.21723812,0.0002247401498
5,10.7,2.555002523,12.74652389,0.0002363708597
5,10.7,2.555002523,13.29857961,0.0002485672037
5,10.7,2.555002523,13.8743709,0.0002613573749
5,10.7,2.555002523,14.47490308,0.0002747573836
5,10.7,2.555002523,15.10122277,0.0002887913567
5,10.7,2.555002523,15.75441943,0.0003034861053
5,10.7,2.555002523,16.43562702,0.0003188701215
5,10.7,2.555002523,17.14602567,0.0003349616945
5,10.7,2.555002523,17.88684341,0.0003517860396
5,10.7,2.555002523,18.659358,0.0003693699001
5,10.7,2.555002523,19.46489871,0.000387739746
5,10.7,2.555002523,20.30484831,0.000406916209
5,10.7,2.555002523,21.18064495,0.0004269241396
5,10.7,2.555002523,22.09378418,0.0004477876837
5,10.7,2.555002523,23.04582107,0.0004695280274
5,10.7,2.555002523,24.03837227,0.0004921682732
5,10.7,2.555002523,25.07311823,0.0005157308918
5,10.7,2.555002523,26.15180542,0.000540233923
5,10.7,2.555002523,27.27624859,0.0005656891451
5,10.7,2.555002523,28.44833318,0.0005921224725
5,10.7,2.555002523,29.67001763,0.0006195515184
5,10.7,2.555002523,30.94333592,0.000647983813
5,10.7,2.555002523,32.27039998,0.0006774170369
5,10.7,2.555002523,33.65340232,0.0007078806513
5,10.7,2.555002523,35.09461855,0.0007393846964
5,10.7,2.555002523,36.59641011,0.0007719211575
5,10.7,2.555002523,38.16122688,0.000805468852
5,10.7,2.555002523,39.79160995,0.00084006205
5,10.7,2.555002523,41.49019437,0.000875700554
5,10.7,2.555002523,43.25971195,0.000912355506
5,10.7,2.555002523,45.10299412,0.0009499825512
5,10.7,2.555002523,47.02297475,0.0009886225147
5,10.7,2.555002523,49.02269305,0.001028262545
5,10.7,2.555002523,51.10529646,0.001068847657
5,10.7,2.555002523,53.2740436,0.001110306755
5,10.7,2.555002523,55.53230714,0.001152689103
5,10.7,2.555002523,57.88357673,0.001195966926
5,10.7,2.555002523,60.33146197,0.001240053754
5,10.7,2.555002523,62.87969525,0.001284848656
5,10.7,2.555002523,65.53213467,0.001330410711
5,10.7,2.555002523,68.29276691,0.001376694651
5,10.7,2.555002523,71.16571005,0.001423576606
5,10.7,2.555002523,74.15521636,0.00147092271
5,10.7,2.555002523,77.26567505,0.001518802525
5,10.7,2.555002523,80.50161497,0.001567150442
5,10.7,2.555002523,83.86770717,0.001615799077
5,10.7,2.555002523,87.36876753,0.001664579217
5,10.7,2.555002523,91.00975918,0.001713571552
5,10.7,2.555002523,94.79579486,0.00176268763
5,10.7,2.555002523,98.73213923,0.001811710734
5,10.7,2.555002523,102.824211,0.00186043464
5,10.7,2.555002523,107.0775851,0.001908951385
5,10.7,2.555002523,111.4979943,0.001957147311
5,10.7,2.555002523,116.0913315,0.002004751036
5,10.7,2.555002523,120.8636507,0.002051519142
5,10.7,2.555002523,125.8211694,0.002097555929
