Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
25,55,2.5,0.1776728117,3.803229515e-08
25,55,2.5,0.1854216193,4.025912317e-08
25,55,2.5,0.193508339,4.260956408e-08
25,55,2.5,0.2019477032,4.509025288e-08
25,55,2.5,0.2107550868,4.770822495e-08
25,55,2.5,0.2199465343,5.047594401e-08
25,55,2.5,0.2295387896,5.339644811e-08
25,55,2.5,0.2395493263,5.647791953e-08
25,55,2.5,0.249996379,5.97290935e-08
25,55,2.5,0.2608989773,6.316511679e-08
25,55,2.5,0.2722769794,6.678989361e-08
25,55,2.5,0.2841511091,7.061351298e-08
25,55,2.5,0.2965429928,7.464681655e-08
25,55,2.5,0.309475199,7.890822484e-08
25,55,2.5,0.3229712795,8.340272966e-08
25,55,2.5,0.3370558116,8.814276932e-08
25,55,2.5,0.3517544434,9.314179528e-08
25,55,2.5,0.3670939399,9.842222327e-08
25,55,2.5,0.3831022317,1.039904081e-07
25,55,2.5,0.3998084658,1.098616822e-07
25,55,2.5,0.4172430582,1.160527297e-07
25,55,2.5,0.4354377493,1.225908425e-07
25,55,2.5,0.4544256616,1.294840809e-07
25,55,2.5,0.4742413591,1.367513417e-07
25,55,2.5,0.4949209108,1.444133125e-07
25,55,2.5,0.5165019554,1.52503236e-07
25,55,2.5,0.5390237698,1.610313039e-07
25,55,2.5,0.5625273403,1.70020802e-07
25,55,2.5,0.5870554363,1.794973741e-07
25,55,2.5,0.6126526885,1.895015249e-07
25,55,2.5,0.6393656691,2.000461061e-07
25,55,2.5,0.6672429759,2.111598061e-07
25,55,2.5,0.696335321,2.228744029e-07
25,55,2.5,0.7266956214,2.352392601e-07
25,55,2.5,0.7583790954,2.482705464e-07
25,55,2.5,0.7914433622,2.620035978e-07
25,55,2.5,0.8259485455,2.764777807e-07
25,55,2.5,0.8619573826,2.917532621e-07
25,55,2.5,0.8995353372,3.078503418e-07
25,55,2.5,0.9387507175,3.248125314e-07
25,55,2.5,0.9796747994,3.426885798e-07
25,55,2.5,1.022381955,3.615518206e-07
25,55,2.5,1.066949786,3.814276933e-07
25,55,2.5,1.113459264,4.023697574e-07
25,55,2.5,1.161994875,4.244383542e-07
25,55,2.5,1.212644775,4.477228499e-07
25,55,2.5,1.265500941,4.722550714e-07
25,55,2.5,1.320659343,4.981009164e-07
25,55,2.5,1.378220115,5.253350339e-07
25,55,2.5,1.43828773,5.540662902e-07
25,55,2.5,1.500971194,5.843344388e-07
25,55,2.5,1.566384234,6.162205093e-07
25,55,2.5,1.634645507,6.498167865e-07
25,55,2.5,1.70587881,6.85255814e-07
25,55,2.5,1.780213299,7.225871666e-07
25,55,2.5,1.857783725,7.619104009e-07
25,55,2.5,1.938730668,8.033394989e-07
25,55,2.5,2.023200789,8.47035688e-07
25,55,2.5,2.111347094,8.93060686e-07
25,55,2.5,2.203329202,9.415366828e-07
25,55,2.5,2.299313632,9.926042854e-07
25,55,2.5,2.399474094,1.046459359e-06
25,55,2.5,2.503991799,1.103178596e-06
25,55,2.5,2.613055779,1.162911749e-06
25,55,2.5,2.726863222,1.225831983e-06
25,55,2.5,2.845619817,1.292176803e-06
25,55,2.5,2.969540119,1.362041309e-06
25,55,2.5,3.098847925,1.435608677e-06
25,55,2.5,3.233776665,1.513091684e-06
25,55,2.5,3.374569816,1.59477759e-06
25,55,2.5,3.521481323,1.680784019e-06
25,55,2.5,3.674776044,1.771334438e-06
25,55,2.5,3.834730215,1.866689498e-06
25,55,2.5,4.001631923,1.967195395e-06
25,55,2.5,4.175781616,2.072997161e-06
25,55,2.5,4.357492615,2.184366434e-06
25,55,2.5,4.54709166,2.301621178e-06
25,55,2.5,4.744919472,2.425176564e-06
25,55,2.5,4.951331341,2.555210716e-06
25,55,2.5,5.166697732,2.692052227e-06
25,55,2.5,5.391404923,2.836086757e-06
25,55,2.5,5.625855663,2.987808836e-06
25,55,2.5,5.870469855,3.147436144e-06
25,55,2.5,6.125685273,3.315363554e-06
25,55,2.5,6.391958297,3.492055196e-06
25,55,2.5,6.669764687,3.67809467e-06
25,55,2.5,6.959600382,3.873746319e-06
25,55,2.5,7.261982325,4.079480454e-06
25,55,2.5,7.577449331,4.29584969e-06
25,55,2.5,7.90656298,4.523534009e-06
25,55,2.5,8.249908546,4.762851845e-06
25,55,2.5,8.60809596,5.014356651e-06
25,55,2.5,8.981760813,5.27869682e-06
