Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
17,35.484,2.5,0.1973335435,1.436275528e-08
17,35.484,2.5,0.2059397158,1.520113445e-08
17,35.484,2.5,0.21492118,1.608596514e-08
17,35.484,2.5,0.2242942974,1.701973871e-08
17,35.484,2.5,0.2340761428,1.800509673e-08
17,35.484,2.5,0.2442845346,1.904670852e-08
17,35.484,2.5,0.2549380679,2.014572496e-08
17,35.484,2.5,0.2660561478,2.130521827e-08
17,35.484,2.5,0.2776590249,2.252846803e-08
17,35.484,2.5,0.289767832,2.382115005e-08
17,35.484,2.5,0.3024046227,2.518474117e-08
17,35.484,2.5,0.3155924111,2.66230294e-08
17,35.484,2.5,0.3293552139,2.81400849e-08
17,35.484,2.5,0.3437180937,2.974281173e-08
17,35.484,2.5,0.3587072049,3.143309579e-08
17,35.484,2.5,0.3743498408,3.321560696e-08
17,35.484,2.5,0.3906744835,3.509539492e-08
17,35.484,2.5,0.4077108551,3.708086281e-08
17,35.484,2.5,0.4254899719,3.917440895e-08
17,35.484,2.5,0.4440442009,4.138178959e-08
17,35.484,2.5,0.4634073179,4.370926771e-08
17,35.484,2.5,0.4836145692,4.61670762e-08
17,35.484,2.5,0.5047027352,4.875825438e-08
17,35.484,2.5,0.5267101973,5.148989648e-08
17,35.484,2.5,0.5496770072,5.436976803e-08
17,35.484,2.5,0.5736449594,5.741033531e-08
17,35.484,2.5,0.5986576672,6.061543834e-08
17,35.484,2.5,0.6247606412,6.39938189e-08
17,35.484,2.5,0.6520013718,6.755510285e-08
17,35.484,2.5,0.6804294153,7.131448208e-08
17,35.484,2.5,0.7100964833,7.527679586e-08
17,35.484,2.5,0.7410565359,7.945281408e-08
17,35.484,2.5,0.7733658797,8.385446512e-08
17,35.484,2.5,0.8070832693,8.850026658e-08
17,35.484,2.5,0.8422700132,9.339630339e-08
17,35.484,2.5,0.8789900845,9.855584113e-08
17,35.484,2.5,0.9173102365,1.03993657e-07
17,35.484,2.5,0.9573001225,1.09732325e-07
17,35.484,2.5,0.9990324221,1.157794814e-07
17,35.484,2.5,1.042582971,1.221514615e-07
17,35.484,2.5,1.0880309,1.288665655e-07
17,35.484,2.5,1.135458772,1.359523124e-07
17,35.484,2.5,1.184952738,1.434182685e-07
17,35.484,2.5,1.236602685,1.512845426e-07
17,35.484,2.5,1.290502402,1.595737888e-07
17,35.484,2.5,1.346749745,1.6831955e-07
17,35.484,2.5,1.405446816,1.77533791e-07
17,35.484,2.5,1.466700143,1.872412556e-07
17,35.484,2.5,1.530620871,1.974699736e-07
17,35.484,2.5,1.597324964,2.082608189e-07
17,35.484,2.5,1.666933408,2.196287327e-07
17,35.484,2.5,1.73957243,2.31604146e-07
17,35.484,2.5,1.815373723,2.442217182e-07
17,35.484,2.5,1.894474679,2.575312317e-07
17,35.484,2.5,1.977018637,2.71551316e-07
17,35.484,2.5,2.063155134,2.863193701e-07
17,35.484,2.5,2.153040175,3.018782161e-07
17,35.484,2.5,2.246836506,3.182884395e-07
17,35.484,2.5,2.344713907,3.355732325e-07
17,35.484,2.5,2.446849489,3.537785137e-07
17,35.484,2.5,2.55342801,3.729571329e-07
17,35.484,2.5,2.664642199,3.931827414e-07
17,35.484,2.5,2.780693099,4.144841608e-07
17,35.484,2.5,2.90179042,4.36917699e-07
17,35.484,2.5,3.028152906,4.605484872e-07
17,35.484,2.5,3.160008723,4.854659174e-07
17,35.484,2.5,3.297595858,5.117057373e-07
17,35.484,2.5,3.441162534,5.393368765e-07
17,35.484,2.5,3.590967645,5.684394441e-07
17,35.484,2.5,3.747281208,5.991216967e-07
17,35.484,2.5,3.910384835,6.314278696e-07
17,35.484,2.5,4.080572218,6.654421495e-07
17,35.484,2.5,4.258149642,7.012628063e-07
17,35.484,2.5,4.443436516,7.390205414e-07
17,35.484,2.5,4.636765921,7.787699394e-07
17,35.484,2.5,4.838485184,8.206135029e-07
17,35.484,2.5,5.04895648,8.646713475e-07
17,35.484,2.5,5.268557446,9.111006137e-07
17,35.484,2.5,5.49768183,9.599684235e-07
17,35.484,2.5,5.736740164,1.011399062e-06
17,35.484,2.5,5.986160458,1.065538638e-06
17,35.484,2.5,6.246388925,1.122575008e-06
17,35.484,2.5,6.517890738,1.182590355e-06
17,35.484,2.5,6.801150812,1.245734543e-06
17,35.484,2.5,7.096674615,1.312184142e-06
17,35.484,2.5,7.404989014,1.382162013e-06
17,35.484,2.5,7.726643154,1.455768241e-06
17,35.484,2.5,8.062209366,1.533182206e-06
17,35.484,2.5,8.412284113,1.614615439e-06
17,35.484,2.5,8.77748897,1.700329615e-06
17,35.484,2.5,9.158471644,1.790445817e-06
17,35.484,2.5,9.555907024,1.885176684e-06
17,35.484,2.5,9.970498281,1.984772691e-06
17,35.484,2.5,10.402978,2.089536891e-06
17,35.484,2.5,10.85410934,2.199614595e-06
17,35.484,2.5,11.32468729,2.315254693e-06
17,35.484,2.5,11.81553988,2.436749212e-06
17,35.484,2.5,12.32752953,2.564442733e-06
17,35.484,2.5,12.86155435,2.698507997e-06
17,35.484,2.5,13.4185496,2.839231568e-06
17,35.484,2.5,13.99948908,2.986946968e-06
17,35.484,2.5,14.60538665,3.142036471e-06
17,35.484,2.5,15.23729775,3.304703214e-06
17,35.484,2.5,15.89632104,3.475270189e-06
17,35.484,2.5,16.58359997,3.654107937e-06
17,35.484,2.5,17.30032455,3.841626633e-06
17,35.484,2.5,18.04773305,4.038062371e-06
17,35.484,2.5,18.82711381,4.243769311e-06
17,35.484,2.5,19.63980713,4.459143925e-06
17,35.484,2.5,20.48720713,4.684606355e-06
17,35.484,2.5,21.37076374,4.92042775e-06
17,35.484,2.5,22.29198476,5.16698273e-06
17,35.484,2.5,23.25243785,5.42467354e-06
17,35.484,2.5,24.25375274,5.693902129e-06
17,35.484,2.5,25.2976234,5.974976555e-06
17,35.484,2.5,26.38581024,6.268274428e-06
17,35.484,2.5,27.52014249,6.574172147e-06
17,35.484,2.5,28.70252045,6.89301364e-06
17,35.484,2.5,29.93491799,7.225146016e-06
17,35.484,2.5,31.21938495,7.570924829e-06
17,35.484,2.5,32.55804967,7.930655681e-06
17,35.484,2.5,33.95312153,8.304572688e-06
17,35.484,2.5,35.40689358,8.693065399e-06
17,35.484,2.5,36.92174516,9.096434616e-06
17,35.484,2.5,38.50014464,9.514855998e-06
17,35.484,2.5,40.14465208,9.948391465e-06
17,35.484,2.5,41.85792207,1.039747884e-05
17,35.484,2.5,43.64270651,1.086232475e-05
17,35.484,2.5,45.50185741,1.134290218e-05
17,35.484,2.5,47.4383298,1.183903113e-05
17,35.484,2.5,49.4551846,1.235120727e-05
17,35.484,2.5,51.55559149,1.287949901e-05
17,35.484,2.5,53.74283185,1.342359271e-05
17,35.484,2.5,56.02030166,1.398299482e-05
17,35.484,2.5,58.39151441,1.455827335e-05
17,35.484,2.5,60.86010406,1.514931307e-05
17,35.484,2.5,63.42982785,1.575542322e-05
17,35.484,2.5,66.10456926,1.637572992e-05
17,35.484,2.5,68.88834081,1.701089365e-05
17,35.484,2.5,71.78528692,1.766057276e-05
17,35.484,2.5,74.79968662,1.832360819e-05
17,35.484,2.5,77.93595634,1.899869138e-05
17,35.484,2.5,81.19865254,1.968660064e-05
17,35.484,2.5,84.59247431,2.038673186e-05
17,35.484,2.5,88.12226592,2.109737268e-05
17,35.484,2.5,91.7930192,2.181674462e-05
17,35.484,2.5,95.60987595,2.254577234e-05
17,35.484,2.5,99.57813014,2.328356258e-05
17,35.484,2.5,103.7032301,2.402777643e-05
17,35.484,2.5,107.9907803,2.477615259e-05
17,35.484,2.5,112.4465438,2.552978997e-05
17,35.484,2.5,117.0764433,2.628748932e-05
17,35.484,2.5,121.8865633,2.704622428e-05
17,35.484,2.5,126.8831512,2.780325192e-05
17,35.484,2.5,132.072619,2.855985562e-05
17,35.484,2.5,137.461544,2.931450387e-05
17,35.484,2.5,143.0566703,3.006341005e-05
17,35.484,2.5,148.8649092,3.080334148e-05
17,35.484,2.5,154.8933401,3.153576e-05
17,35.484,2.5,161.1492111,3.2258783e-05
17,35.484,2.5,167.6399389,3.296783334e-05
17,35.484,2.5,174.3731096,3.365929187e-05
17,35.484,2.5,181.3564782,3.433494381e-05
17,35.484,2.5,188.5979688,3.499276743e-05
17,35.484,2.5,196.1056739,3.56276931e-05
17,35.484,2.5,203.8878545,3.623610026e-05
17,35.484,2.5,211.9529392,3.682023006e-05
17,35.484,2.5,220.3095235,3.73780294e-05
17,35.484,2.5,228.9663692,3.790401341e-05
17,35.484,2.5,237.9324033,3.839456975e-05
17,35.484,2.5,247.2167171,3.885219546e-05
17,35.484,2.5,256.8285655,3.927476692e-05
17,35.484,2.5,266.7773653,3.965645457e-05
17,35.484,2.5,277.0726947,3.999381119e-05
17,35.484,2.5,287.7242917,4.028972354e-05
17,35.484,2.5,298.7420535,4.054227957e-05
17,35.484,2.5,310.1360351,4.07457163e-05
17,35.484,2.5,321.9164483,4.089716941e-05
17,35.484,2.5,334.0936613,4.099987067e-05
17,35.484,2.5,346.6781972,4.105208062e-05
17,35.484,2.5,359.6807339,4.104821693e-05
17,35.484,2.5,373.1121033,4.098610012e-05
17,35.484,2.5,386.9832912,4.086978342e-05
17,35.484,2.5,401.3054367,4.069907451e-05
17,35.484,2.5,416.0898332,4.047045688e-05
17,35.484,2.5,431.3479276,4.018375072e-05
17,35.484,2.5,447.0913218,3.984359422e-05
17,35.484,2.5,463.3317733,3.945041195e-05
17,35.484,2.5,480.081196,3.900190679e-05
17,35.484,2.5,497.3516624,3.849935136e-05
17,35.484,2.5,515.1554047,3.794775424e-05
17,35.484,2.5,533.5048173,3.734926052e-05
17,35.484,2.5,552.4124595,3.670518055e-05
17,35.484,2.5,571.8910576,3.601957775e-05
17,35.484,2.5,591.9535092,3.529758591e-05
17,35.484,2.5,612.6128855,3.454242477e-05
17,35.484,2.5,633.8824364,3.375737346e-05
17,35.484,2.5,655.7755941,3.294535079e-05
17,35.484,2.5,678.3059781,3.210808712e-05
17,35.484,2.5,701.4873998,3.124788268e-05
17,35.484,2.5,725.3338688,3.036782292e-05
17,35.484,2.5,749.8595976,2.947052064e-05
17,35.484,2.5,775.0790087,2.85593151e-05
17,35.484,2.5,801.0067404,2.76374201e-05
17,35.484,2.5,827.6576538,2.670808077e-05
17,35.484,2.5,855.0468404,2.577675903e-05
17,35.484,2.5,883.189629,2.484666716e-05
17,35.484,2.5,912.1015935,2.391807972e-05
17,35.484,2.5,941.7985617,2.299715607e-05
17,35.484,2.5,972.2966229,2.209091441e-05
17,35.484,2.5,1003.612137,2.119676643e-05
17,35.484,2.5,1035.761743,2.031616164e-05
17,35.484,2.5,1068.76237,1.946011552e-05
17,35.484,2.5,1102.631244,1.862809216e-05
17,35.484,2.5,1137.385898,1.781432648e-05
17,35.484,2.5,1173.044186,1.702500049e-05
17,35.484,2.5,1209.624287,1.626603666e-05
17,35.484,2.5,1247.144719,1.553052748e-05
17,35.484,2.5,1285.624352,1.481960281e-05
17,35.484,2.5,1325.082412,1.413830748e-05
17,35.484,2.5,1365.538498,1.348333407e-05
17,35.484,2.5,1407.012592,1.28529299e-05
17,35.484,2.5,1449.525068,1.225219731e-05
17,35.484,2.5,1493.096705,1.167690098e-05
17,35.484,2.5,1537.748702,1.112194199e-05
17,35.484,2.5,1583.502684,1.059397391e-05
17,35.484,2.5,1630.380717,1.009236793e-05
17,35.484,2.5,1678.405324,9.606741242e-06
17,35.484,2.5,1727.59949,9.141333304e-06
17,35.484,2.5,1777.986681,8.705617718e-06
17,35.484,2.5,1829.590854,8.288570733e-06
17,35.484,2.5,1882.43647,7.883006379e-06
17,35.484,2.5,1936.548509,7.50161188e-06
17,35.484,2.5,1991.952481,7.144528857e-06
17,35.484,2.5,2048.674443,6.798133647e-06
17,35.484,2.5,2106.741007,6.463228171e-06
17,35.484,2.5,2166.179362,6.150334711e-06
17,35.484,2.5,2227.01728,5.852717903e-06
17,35.484,2.5,2289.283137,5.561487141e-06
17,35.484,2.5,2353.005924,5.28381617e-06
17,35.484,2.5,2418.215263,5.02670788e-06
17,35.484,2.5,2484.941421,4.7781708e-06
17,35.484,2.5,2553.215327,4.535478675e-06
17,35.484,2.5,2623.068587,4.306975231e-06
17,35.484,2.5,2694.533498,4.093199843e-06
17,35.484,2.5,2767.643069,3.883979229e-06
17,35.484,2.5,2842.431029,3.68158556e-06
17,35.484,2.5,2918.931854,3.493827321e-06
17,35.484,2.5,2997.180774,3.316573453e-06
17,35.484,2.5,3077.213798,3.141875854e-06
17,35.484,2.5,3159.067726,2.975299905e-06
17,35.484,2.5,3242.78017,2.821367524e-06
17,35.484,2.5,3328.389571,2.674415334e-06
17,35.484,2.5,3415.935217,2.529633719e-06
17,35.484,2.5,3505.457265,2.39422173e-06
17,35.484,2.5,3596.996753,2.270171515e-06
17,35.484,2.5,3690.595628,2.150290606e-06
17,35.484,2.5,3786.296761,2.032329495e-06
17,35.484,2.5,3884.143967,1.923700694e-06
17,35.484,2.5,3984.182029,1.824997678e-06
17,35.484,2.5,4086.456715,1.728876094e-06
17,35.484,2.5,4191.014802,1.634619788e-06
17,35.484,2.5,4297.904099,1.548004328e-06
17,35.484,2.5,4407.173466,1.468615716e-06
17,35.484,2.5,4518.872838,1.390727609e-06
17,35.484,2.5,4633.053252,1.314668034e-06
17,35.484,2.5,4749.766863,1.245246317e-06
17,35.484,2.5,4869.066978,1.181501773e-06
17,35.484,2.5,4991.00807,1.118596184e-06
17,35.484,2.5,5115.645814,1.057155145e-06
17,35.484,2.5,5243.037104,1.001366584e-06
17,35.484,2.5,5373.240084,9.501429931e-07
17,35.484,2.5,5506.314174,8.993585561e-07
17,35.484,2.5,5642.320095,8.49559751e-07
17,35.484,2.5,5781.319902,8.044838634e-07
17,35.484,2.5,5923.377009,7.632273196e-07
17,35.484,2.5,6068.556215,7.222565562e-07
17,35.484,2.5,6216.923744,6.818129008e-07
17,35.484,2.5,6368.547263,6.452297599e-07
17,35.484,2.5,6523.495922,6.119818624e-07
17,35.484,2.5,6681.840383,5.790514968e-07
17,35.484,2.5,6843.65285,5.462631372e-07
17,35.484,2.5,7009.007107,5.16485004e-07
17,35.484,2.5,7177.978548,4.896780706e-07
17,35.484,2.5,7350.644212,4.633243419e-07
17,35.484,2.5,7527.082818,4.36838312e-07
17,35.484,2.5,7707.374805,4.125514276e-07
17,35.484,2.5,7891.602362,3.909372027e-07
17,35.484,2.5,8079.849472,3.699603706e-07
17,35.484,2.5,8272.201947,3.48692526e-07
17,35.484,2.5,8468.747467,3.28862283e-07
17,35.484,2.5,8669.575622,3.114132407e-07
17,35.484,2.5,8874.777951,2.947833946e-07
17,35.484,2.5,9084.447986,2.778074327e-07
17,35.484,2.5,9298.681291,2.615938984e-07
17,35.484,2.5,9517.575511,2.474580311e-07
17,35.484,2.5,9741.230412,2.342915427e-07
17,35.484,2.5,9969.747928,2.207994935e-07
17,35.484,2.5,10203.23221,2.075191547e-07
17,35.484,2.5,10441.78966,1.960430534e-07
17,35.484,2.5,10685.52902,1.856544285e-07
17,35.484,2.5,10934.56135,1.750311241e-07
17,35.484,2.5,11189.00015,1.64330898e-07
17,35.484,2.5,11448.96139,1.549372631e-07
17,35.484,2.5,11714.56353,1.467065792e-07
17,35.484,2.5,11985.92761,1.384344642e-07
17,35.484,2.5,12263.1773,1.299926285e-07
17,35.484,2.5,12546.43895,1.222709961e-07
17,35.484,2.5,12835.84164,1.156979498e-07
17,35.484,2.5,13131.51727,1.092887027e-07
17,35.484,2.5,13433.60056,1.026918469e-07
17,35.484,2.5,13742.22919,9.635109033e-08
17,35.484,2.5,14057.5438,9.108758659e-08
17,35.484,2.5,14379.68808,8.613566398e-08
17,35.484,2.5,14708.80883,8.102693826e-08
17,35.484,2.5,15045.05603,7.58593082e-08
17,35.484,2.5,15388.58292,7.160933106e-08
17,35.484,2.5,15739.54603,6.777356418e-08
17,35.484,2.5,16098.10529,6.385780968e-08
17,35.484,2.5,16464.42411,5.983382701e-08
17,35.484,2.5,16838.66941,5.629389302e-08
17,35.484,2.5,17221.01174,5.324218567e-08
17,35.484,2.5,17611.62532,5.024596662e-08
17,35.484,2.5,18010.68816,4.714107225e-08
17,35.484,2.5,18418.3821,4.419542169e-08
17,35.484,2.5,18834.89293,4.175945646e-08
17,35.484,2.5,19260.41044,3.946201877e-08
17,35.484,2.5,19695.12855,3.709158176e-08
17,35.484,2.5,20139.24535,3.471011319e-08
17,35.484,2.5,20592.96321,3.271963195e-08
17,35.484,2.5,21056.4889,3.093047547e-08
17,35.484,2.5,21530.03363,2.913058965e-08
17,35.484,2.5,22013.81319,2.728054964e-08
17,35.484,2.5,22508.04804,2.561468044e-08
17,35.484,2.5,23012.9634,2.419872635e-08
17,35.484,2.5,23528.78934,2.283264534e-08
17,35.484,2.5,24055.76092,2.141114296e-08
17,35.484,2.5,24594.11828,2.00299481e-08
17,35.484,2.5,25144.10674,1.89065295e-08
17,35.484,2.5,25705.97691,1.785809378e-08
17,35.484,2.5,26279.98485,1.678685261e-08
17,35.484,2.5,26866.3921,1.57044921e-08
