Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
8,16.03,2.5,0.2140066898,7.381036793e-06
8,16.03,2.5,0.22333993,7.810905262e-06
8,16.03,2.5,0.2330801598,8.264559056e-06
8,16.03,2.5,0.2432451218,8.7432732e-06
8,16.03,2.5,0.2538533321,9.248399544e-06
8,16.03,2.5,0.2649241133,9.782323808e-06
8,16.03,2.5,0.27647763,1.034563872e-05
8,16.03,2.5,0.2885349252,1.09399165e-05
8,16.03,2.5,0.3011179586,1.156683541e-05
8,16.03,2.5,0.3142496467,1.22292959e-05
8,16.03,2.5,0.3279539039,1.292805774e-05
8,16.03,2.5,0.3422556866,1.366505935e-05
8,16.03,2.5,0.357181038,1.44423834e-05
8,16.03,2.5,0.3727571354,1.526355847e-05
8,16.03,2.5,0.3890123398,1.61295538e-05
8,16.03,2.5,0.4059762473,1.704275893e-05
8,16.03,2.5,0.4236797423,1.80057575e-05
8,16.03,2.5,0.4421550544,1.902284459e-05
8,16.03,2.5,0.4614358159,2.009525173e-05
8,16.03,2.5,0.4815571235,2.122592406e-05
8,16.03,2.5,0.5025556014,2.241806557e-05
8,16.03,2.5,0.5244694681,2.367690665e-05
8,16.03,2.5,0.5473386052,2.50040068e-05
8,16.03,2.5,0.5712046299,2.640299513e-05
8,16.03,2.5,0.5961109704,2.787784366e-05
8,16.03,2.5,0.622102944,2.943492383e-05
8,16.03,2.5,0.64922784,3.107620461e-05
8,16.03,2.5,0.677535004,3.280615694e-05
8,16.03,2.5,0.7070759285,3.462970313e-05
8,16.03,2.5,0.7379043448,3.655460626e-05
8,16.03,2.5,0.7700763206,3.858334591e-05
8,16.03,2.5,0.8036503614,4.072142852e-05
8,16.03,2.5,0.8386875159,4.29749517e-05
8,16.03,2.5,0.8752514859,4.535337474e-05
8,16.03,2.5,0.9134087418,4.785981323e-05
8,16.03,2.5,0.9532286419,5.050104653e-05
8,16.03,2.5,0.9947835579,5.328462473e-05
8,16.03,2.5,1.038149005,5.622207288e-05
8,16.03,2.5,1.083403776,5.931729778e-05
8,16.03,2.5,1.130630089,6.257864218e-05
8,16.03,2.5,1.179913726,6.601544942e-05
8,16.03,2.5,1.231344197,6.964175752e-05
8,16.03,2.5,1.285014891,7.346245613e-05
8,16.03,2.5,1.341023253,7.748780588e-05
8,16.03,2.5,1.399470952,8.172936107e-05
8,16.03,2.5,1.460464065,8.620421175e-05
8,16.03,2.5,1.524113269,9.091846649e-05
8,16.03,2.5,1.590534036,9.588473477e-05
8,16.03,2.5,1.659846843,0.0001011172919
8,16.03,2.5,1.732177384,0.0001066369263
8,16.03,2.5,1.807656794,0.000112451255
8,16.03,2.5,1.886421887,0.0001185757579
8,16.03,2.5,1.968615398,0.0001250280506
8,16.03,2.5,2.054386232,0.0001318333885
8,16.03,2.5,2.143889738,0.0001390012512
8,16.03,2.5,2.237287976,0.0001465506152
8,16.03,2.5,2.334750011,0.0001545031822
8,16.03,2.5,2.436452208,0.0001628895799
8,16.03,2.5,2.54257855,0.0001717215794
8,16.03,2.5,2.653320953,0.0001810223986
8,16.03,2.5,2.768879618,0.0001908187142
8,16.03,2.5,2.889463372,0.0002011475739
8,16.03,2.5,3.015290042,0.000212023557
8,16.03,2.5,3.146586837,0.0002234749964
8,16.03,2.5,3.283590746,0.0002355345837
8,16.03,2.5,3.426548951,0.0002482469748
8,16.03,2.5,3.575719265,0.0002616301692
8,16.03,2.5,3.731370573,0.0002757186185
8,16.03,2.5,3.89378331,0.0002905522194
8,16.03,2.5,4.063249942,0.0003061845331
8,16.03,2.5,4.240075476,0.0003226376948
8,16.03,2.5,4.424577988,0.0003399533927
8,16.03,2.5,4.617089171,0.0003581800391
8,16.03,2.5,4.817954908,0.0003773814402
8,16.03,2.5,5.027535865,0.000397584682
8,16.03,2.5,5.246208112,0.0004188398756
8,16.03,2.5,5.474363764,0.0004412053083
8,16.03,2.5,5.712411648,0.0004647562776
8,16.03,2.5,5.960778003,0.0004895257177
8,16.03,2.5,6.219907198,0.0005155733239
8,16.03,2.5,6.490262483,0.0005429685201
8,16.03,2.5,6.772326771,0.0005717990119
8,16.03,2.5,7.06660345,0.0006021045227
8,16.03,2.5,7.373617219,0.0006339552969
8,16.03,2.5,7.693914966,0.0006674328012
8,16.03,2.5,8.028066674,0.0007026373513
8,16.03,2.5,8.376666364,0.000739616375
8,16.03,2.5,8.74033307,0.0007784511567
8,16.03,2.5,9.119711854,0.0008192353352
8,16.03,2.5,9.515474858,0.0008620807395
8,16.03,2.5,9.928322391,0.0009070432883
8,16.03,2.5,10.35898406,0.0009542149048
8,16.03,2.5,10.80821995,0.001003700113
8,16.03,2.5,11.27682183,0.001055619037
8,16.03,2.5,11.76561438,0.001110036616
8,16.03,2.5,12.27545655,0.001167053537
8,16.03,2.5,12.80724286,0.001226781617
8,16.03,2.5,13.36190483,0.001289342869
8,16.03,2.5,13.94041235,0.001354811397
8,16.03,2.5,14.54377526,0.001423292587
8,16.03,2.5,15.17304481,0.001494898508
8,16.03,2.5,15.8293153,0.001569742244
8,16.03,2.5,16.51372569,0.001647906777
8,16.03,2.5,17.22746129,0.001729495144
8,16.03,2.5,17.97175552,0.00181460791
8,16.03,2.5,18.7478917,0.001903332822
8,16.03,2.5,19.5572049,0.001995761159
8,16.03,2.5,20.40108384,0.002091982917
8,16.03,2.5,21.28097287,0.002192069525
8,16.03,2.5,22.19837397,0.002296060681
8,16.03,2.5,23.15484882,0.002404055536
8,16.03,2.5,24.15202093,0.002516116483
8,16.03,2.5,25.19157785,0.002632261678
8,16.03,2.5,26.27527335,0.00275245406
8,16.03,2.5,27.40492979,0.002876801295
8,16.03,2.5,28.58244038,0.003005320311
8,16.03,2.5,29.80977167,0.003137945843
8,16.03,2.5,31.08896592,0.003274531304
8,16.03,2.5,32.42214366,0.003415195995
8,16.03,2.5,33.81150624,0.003559891959
8,16.03,2.5,35.25933839,0.003708436541
8,16.03,2.5,36.76801092,0.003860540859
8,16.03,2.5,38.33998334,0.004016343165
8,16.03,2.5,39.97780669,0.004175712717
8,16.03,2.5,41.6841262,0.004338315913
8,16.03,2.5,43.46168417,0.004503694946
8,16.03,2.5,45.31332276,0.004672020088
8,16.03,2.5,47.24198689,0.004843065578
8,16.03,2.5,49.25072705,0.005016319806
8,16.03,2.5,51.34270228,0.005191142903
8,16.03,2.5,53.52118303,0.00536775659
8,16.03,2.5,55.78955408,0.005545837892
8,16.03,2.5,58.15131749,0.005724683543
8,16.03,2.5,60.61009547,0.0059034788
8,16.03,2.5,63.16963331,0.006082521486
8,16.03,2.5,65.83380226,0.00626140261
8,16.03,2.5,68.60660237,0.006439233207
8,16.03,2.5,71.49216533,0.006615055357
8,16.03,2.5,74.49475724,0.00678926951
8,16.03,2.5,77.61878135,0.006961406246
8,16.03,2.5,80.86878073,0.007130419864
8,16.03,2.5,84.24944086,0.007295264838
8,16.03,2.5,87.7655922,0.007456467223
8,16.03,2.5,91.4222126,0.007613535161
8,16.03,2.5,95.2244297,0.007765318093
8,16.03,2.5,99.17752313,0.007910757566
8,16.03,2.5,103.2869267,0.00805051961
8,16.03,2.5,107.5582305,0.008184136471
8,16.03,2.5,111.9971826,0.008310424038
8,16.03,2.5,116.609691,0.008428395608
8,16.03,2.5,121.4018252,0.008538857654
8,16.03,2.5,126.3798178,0.008641415069
8,16.03,2.5,131.5500656,0.008734933283
8,16.03,2.5,136.919131,0.008818580196
8,16.03,2.5,142.493743,0.008893286083
8,16.03,2.5,148.2807978,0.008958771596
8,16.03,2.5,154.2873598,0.009014035813
8,16.03,2.5,160.5206621,0.009058467882
8,16.03,2.5,166.9881067,0.009093084436
8,16.03,2.5,173.6972647,0.009117748624
8,16.03,2.5,180.6558764,0.009131660592
8,16.03,2.5,187.8718512,0.009134463192
8,16.03,2.5,195.3532674,0.009127202553
8,16.03,2.5,203.1083716,0.009109891184
8,16.03,2.5,211.1455782,0.00908197888
8,16.03,2.5,219.4734687,0.009043374042
8,16.03,2.5,228.1007913,0.008995097242
8,16.03,2.5,237.0364593,0.008937307619
8,16.03,2.5,246.2895508,0.008869740055
8,16.03,2.5,255.8693073,0.00879255012
8,16.03,2.5,265.7851329,0.008706675941
8,16.03,2.5,276.046593,0.008612415328
8,16.03,2.5,286.6634131,0.008509799036
8,16.03,2.5,297.6454781,0.008399203007
8,16.03,2.5,309.0028309,0.008281445558
8,16.03,2.5,320.7456717,0.008156918936
8,16.03,2.5,332.8843566,0.008025930848
8,16.03,2.5,345.4293975,0.007889001139
8,16.03,2.5,358.3914607,0.007746711181
8,16.03,2.5,371.781367,0.007599481876
8,16.03,2.5,385.6100911,0.007447812229
8,16.03,2.5,399.8887611,0.007292207379
8,16.03,2.5,414.6286593,0.007133062215
8,16.03,2.5,429.8412219,0.006970819275
8,16.03,2.5,445.5380398,0.006806082464
8,16.03,2.5,461.7308594,0.006639429159
8,16.03,2.5,478.431584,0.006470982335
8,16.03,2.5,495.6522746,0.0063009374
8,16.03,2.5,513.4051524,0.006129998922
8,16.03,2.5,531.7026005,0.005958747871
8,16.03,2.5,550.5571664,0.00578720267
8,16.03,2.5,569.9815649,0.005615927024
8,16.03,2.5,589.988681,0.005445810875
8,16.03,2.5,610.591574,0.005277011705
8,16.03,2.5,631.8034807,0.00510945325
8,16.03,2.5,653.6378201,0.004943533609
8,16.03,2.5,676.108198,0.004779880142
8,16.03,2.5,699.228412,0.004618985573
8,16.03,2.5,723.0124567,0.004460552524
8,16.03,2.5,747.4745296,0.004304374638
8,16.03,2.5,772.6290374,0.004151398793
8,16.03,2.5,798.4906018,0.004002112938
8,16.03,2.5,825.0740672,0.003855560054
8,16.03,2.5,852.3945069,0.003711859731
8,16.03,2.5,880.4672314,0.003572119281
8,16.03,2.5,909.3077954,0.003435954596
8,16.03,2.5,938.9320065,0.003302837884
8,16.03,2.5,969.3559331,0.00317331573
8,16.03,2.5,1000.595914,0.003047580697
8,16.03,2.5,1032.668565,0.002925368466
8,16.03,2.5,1065.590791,0.002806912109
8,16.03,2.5,1099.379794,0.002691931897
8,16.03,2.5,1134.053084,0.002580316456
8,16.03,2.5,1169.628485,0.002472881209
8,16.03,2.5,1206.124151,0.002369200597
8,16.03,2.5,1243.558572,0.002268287037
8,16.03,2.5,1281.950587,0.002171155764
8,16.03,2.5,1321.319393,0.002078478713
8,16.03,2.5,1361.684558,0.001988679247
8,16.03,2.5,1403.06603,0.001901581706
8,16.03,2.5,1445.484151,0.001818837164
8,16.03,2.5,1488.959665,0.001739663447
8,16.03,2.5,1533.513734,0.001662692872
8,16.03,2.5,1579.167947,0.001588785764
8,16.03,2.5,1625.944334,0.001518717435
8,16.03,2.5,1673.865375,0.001451035415
8,16.03,2.5,1722.954018,0.001385602602
8,16.03,2.5,1773.233687,0.001323408014
8,16.03,2.5,1824.728295,0.001264076983
8,16.03,2.5,1877.46226,0.001206541564
8,16.03,2.5,1931.460518,0.001151660366
8,16.03,2.5,1986.748531,0.001099776105
8,16.03,2.5,2043.352309,0.001049649511
8,16.03,2.5,2101.298416,0.001001303785
8,16.03,2.5,2160.613989,0.0009557766303
8,16.03,2.5,2221.326752,0.0009123029273
8,16.03,2.5,2283.465026,0.0008699486363
8,16.03,2.5,2347.057749,0.0008295913205
8,16.03,2.5,2412.134486,0.0007916011585
8,16.03,2.5,2478.725449,0.0007548333656
8,16.03,2.5,2546.86151,0.0007190170243
8,16.03,2.5,2616.574213,0.0006855596891
8,16.03,2.5,2687.895797,0.0006540830516
8,16.03,2.5,2760.859206,0.0006232045619
8,16.03,2.5,2835.498108,0.0005933658805
8,16.03,2.5,2911.846911,0.0005655942009
8,16.03,2.5,2989.940782,0.0005391231461
8,16.03,2.5,3069.815659,0.0005129796065
8,16.03,2.5,3151.508273,0.0004881173362
8,16.03,2.5,3235.056165,0.0004652596458
8,16.03,2.5,3320.497703,0.0004432227887
8,16.03,2.5,3407.872102,0.000421373294
8,16.03,2.5,3497.219439,0.0004008049402
8,16.03,2.5,3588.580679,0.000381908041
8,16.03,2.5,3681.997686,0.0003635333182
8,16.03,2.5,3777.513251,0.0003453537845
8,16.03,2.5,3875.171107,0.0003284379374
8,16.03,2.5,3975.01595,0.0003128385609
8,16.03,2.5,4077.093462,0.0002975381166
8,16.03,2.5,4181.450332,0.0002824195252
8,16.03,2.5,4288.134279,0.000268534222
8,16.03,2.5,4397.194069,0.0002557179829
8,16.03,2.5,4508.679544,0.0002430333051
8,16.03,2.5,4622.641643,0.0002304667455
8,16.03,2.5,4739.132425,0.000219064678
8,16.03,2.5,4858.205093,0.0002085653276
8,16.03,2.5,4979.914021,0.0001980950233
8,16.03,2.5,5104.314776,0.0001876735961
8,16.03,2.5,5231.464146,0.0001782989217
8,16.03,2.5,5361.420166,0.0001697146739
8,16.03,2.5,5494.242142,0.0001611235093
8,16.03,2.5,5629.990683,0.0001525394617
8,16.03,2.5,5768.727727,0.0001448271114
8,16.03,2.5,5910.516566,0.0001378046573
8,16.03,2.5,6055.421882,0.000130786064
8,16.03,2.5,6203.509771,0.0001237299069
8,16.03,2.5,6354.847774,0.000117388137
8,16.03,2.5,6509.504913,0.0001116644185
8,16.03,2.5,6667.551715,0.0001059603054
8,16.03,2.5,6829.060251,0.0001001700316
8,16.03,2.5,6994.104165,9.494854709e-05
8,16.03,2.5,7162.758711,9.029518716e-05
8,16.03,2.5,7335.100783,8.568247256e-05
8,16.03,2.5,7511.208954,8.095201423e-05
8,16.03,2.5,7691.163512,7.664648221e-05
8,16.03,2.5,7875.046494,7.286619653e-05
8,16.03,2.5,8062.941724,6.9155728e-05
8,16.03,2.5,8254.934854,6.533740345e-05
8,16.03,2.5,8451.113403,6.179246117e-05
8,16.03,2.5,8651.566791,5.869899514e-05
8,16.03,2.5,8856.386388,5.57183223e-05
8,16.03,2.5,9065.665551,5.265905818e-05
8,16.03,2.5,9279.499668,4.974542665e-05
8,16.03,2.5,9497.9862,4.720430353e-05
8,16.03,2.5,9721.224727,4.481258547e-05
8,16.03,2.5,9949.316996,4.237813202e-05
8,16.03,2.5,10182.36696,3.998977334e-05
8,16.03,2.5,10420.48083,3.789424271e-05
8,16.03,2.5,10663.76714,3.597634633e-05
8,16.03,2.5,10912.33675,3.405204163e-05
8,16.03,2.5,11166.30295,3.210272084e-05
8,16.03,2.5,11425.78147,3.0368639e-05
8,16.03,2.5,11690.89058,2.883212864e-05
8,16.03,2.5,11961.75109,2.731925326e-05
8,16.03,2.5,12238.48643,2.574290123e-05
8,16.03,2.5,12521.22273,2.430417543e-05
8,16.03,2.5,12810.08882,2.307204641e-05
8,16.03,2.5,13105.21635,2.187724464e-05
8,16.03,2.5,13406.73981,2.064055566e-05
8,16.03,2.5,13714.7966,1.946037725e-05
8,16.03,2.5,14029.52712,1.844228327e-05
8,16.03,2.5,14351.07479,1.749263838e-05
8,16.03,2.5,14679.58613,1.65286275e-05
8,16.03,2.5,15015.21085,1.556555341e-05
8,16.03,2.5,15358.10189,1.47213353e-05
8,16.03,2.5,15708.41551,1.396668509e-05
8,16.03,2.5,16066.31135,1.321821814e-05
8,16.03,2.5,16431.9525,1.243816458e-05
8,16.03,2.5,16805.50558,1.173521871e-05
8,16.03,2.5,17187.14081,1.11390463e-05
8,16.03,2.5,17577.0321,1.055243225e-05
8,16.03,2.5,17975.35713,9.946116386e-06
8,16.03,2.5,18382.29741,9.36663157e-06
8,16.03,2.5,18798.03838,8.872769386e-06
8,16.03,2.5,19222.76949,8.412449617e-06
8,16.03,2.5,19656.68427,7.943428627e-06
8,16.03,2.5,20099.98048,7.468432315e-06
8,16.03,2.5,20552.8601,7.056868577e-06
8,16.03,2.5,21015.52951,6.697640266e-06
8,16.03,2.5,21488.19955,6.334325445e-06
8,16.03,2.5,21971.0856,5.956869502e-06
8,16.03,2.5,22464.40771,5.611902671e-06
8,16.03,2.5,22968.39068,5.325538966e-06
8,16.03,2.5,23483.26417,5.043200181e-06
8,16.03,2.5,24009.26281,4.752769757e-06
8,16.03,2.5,24546.62627,4.465052927e-06
8,16.03,2.5,25095.59943,4.228885657e-06
8,16.03,2.5,25656.43246,4.00998455e-06
8,16.03,2.5,26229.3809,3.787060153e-06
8,16.03,2.5,26814.70586,3.553530261e-06
8,16.03,2.5,27412.67404,3.355747736e-06
8,16.03,2.5,28023.55795,3.184691759e-06
8,16.03,2.5,28647.63594,3.012539457e-06
8,16.03,2.5,29285.19241,2.834618698e-06
8,16.03,2.5,29936.51787,2.666137565e-06
8,16.03,2.5,30601.90913,2.526258352e-06
8,16.03,2.5,31281.66939,2.393376921e-06
8,16.03,2.5,31976.10842,2.258062713e-06
8,16.03,2.5,32685.54265,2.118093012e-06
8,16.03,2.5,33410.29536,2.0023446e-06
8,16.03,2.5,34150.69683,1.899264564e-06
8,16.03,2.5,34907.08442,1.794980229e-06
8,16.03,2.5,35679.80282,1.687653913e-06
8,16.03,2.5,36469.20415,1.58868149e-06
8,16.03,2.5,37275.64811,1.505515149e-06
8,16.03,2.5,38099.5022,1.425179092e-06
8,16.03,2.5,38941.14184,1.343089357e-06
8,16.03,2.5,39800.95054,1.260450308e-06
8,16.03,2.5,40679.3201,1.192522234e-06
8,16.03,2.5,41576.65079,1.130457408e-06
8,16.03,2.5,42493.35151,1.067484227e-06
8,16.03,2.5,43429.83998,1.003072684e-06
8,16.03,2.5,44386.54293,9.447575745e-07
8,16.03,2.5,45363.89634,8.957613034e-07
8,16.03,2.5,46362.34556,8.474564429e-07
8,16.03,2.5,47382.34557,7.977413382e-07
8,16.03,2.5,48424.36117,7.489261219e-07
8,16.03,2.5,49488.86719,7.091418462e-07
8,16.03,2.5,50576.3487,6.720520244e-07
8,16.03,2.5,51687.30126,6.342366545e-07
8,16.03,2.5,52822.2311,5.954246072e-07
8,16.03,2.5,53981.6554,5.608817366e-07
8,16.03,2.5,55166.10249,5.324334433e-07
8,16.03,2.5,56376.1121,5.035433103e-07
8,16.03,2.5,57612.23561,4.735901641e-07
8,16.03,2.5,58875.03631,4.445135618e-07
8,16.03,2.5,60165.08964,4.214591193e-07
8,16.03,2.5,61482.98344,3.992824321e-07
8,16.03,2.5,62829.31827,3.767803503e-07
8,16.03,2.5,64204.70762,3.532219775e-07
8,16.03,2.5,65609.77824,3.333401808e-07
8,16.03,2.5,67045.1704,3.164026392e-07
8,16.03,2.5,68511.53819,2.99180406e-07
8,16.03,2.5,70009.54979,2.812857719e-07
8,16.03,2.5,71539.88784,2.644288654e-07
8,16.03,2.5,73103.24968,2.505622787e-07
8,16.03,2.5,74700.34772,2.372637527e-07
8,16.03,2.5,76331.90971,2.240653034e-07
8,16.03,2.5,77998.67915,2.099438922e-07
8,16.03,2.5,79701.41555,1.982625625e-07
8,16.03,2.5,81440.89482,1.882051686e-07
8,16.03,2.5,83217.90962,1.778471505e-07
8,16.03,2.5,85033.26969,1.673774411e-07
8,16.03,2.5,86887.80227,1.573578386e-07
8,16.03,2.5,88782.35245,1.491614991e-07
8,16.03,2.5,90717.78353,1.411224709e-07
8,16.03,2.5,92694.97747,1.333178389e-07
8,16.03,2.5,94714.83523,1.251560445e-07
8,16.03,2.5,96778.27724,1.176900585e-07
8,16.03,2.5,98886.24377,1.149239062e-07
8,16.03,2.555002523,0.2140066898,7.389941483e-06
8,16.03,2.555002523,0.22333993,7.820295867e-06
8,16.03,2.555002523,0.2330801598,8.274461015e-06
8,16.03,2.555002523,0.2432451218,8.753713254e-06
8,16.03,2.555002523,0.2538533321,9.259405811e-06
8,16.03,2.555002523,0.2649241133,9.793926664e-06
8,16.03,2.555002523,0.27647763,1.035786929e-05
8,16.03,2.555002523,0.2885349252,1.095280753e-05
8,16.03,2.555002523,0.3011179586,1.15804213e-05
8,16.03,2.555002523,0.3142496467,1.224361381e-05
8,16.03,2.555002523,0.3279539039,1.294314576e-05
8,16.03,2.555002523,0.3422556866,1.368095752e-05
8,16.03,2.555002523,0.357181038,1.445913384e-05
8,16.03,2.555002523,0.3727571354,1.528120659e-05
8,16.03,2.555002523,0.3890123398,1.614814621e-05
8,16.03,2.555002523,0.4059762473,1.706234462e-05
8,16.03,2.555002523,0.4236797423,1.8026388e-05
8,16.03,2.555002523,0.4421550544,1.904457541e-05
8,16.03,2.555002523,0.4614358159,2.011813988e-05
8,16.03,2.555002523,0.4815571235,2.125002942e-05
8,16.03,2.555002523,0.5025556014,2.244345118e-05
8,16.03,2.555002523,0.5244694681,2.370364037e-05
8,16.03,2.555002523,0.5473386052,2.503215831e-05
8,16.03,2.555002523,0.5712046299,2.643263767e-05
8,16.03,2.555002523,0.5961109704,2.79090543e-05
8,16.03,2.555002523,0.622102944,2.946778549e-05
8,16.03,2.555002523,0.64922784,3.111080246e-05
8,16.03,2.555002523,0.677535004,3.284258048e-05
8,16.03,2.555002523,0.7070759285,3.46680466e-05
8,16.03,2.555002523,0.7379043448,3.659497093e-05
8,16.03,2.555002523,0.7700763206,3.862583585e-05
8,16.03,2.555002523,0.8036503614,4.076615309e-05
8,16.03,2.555002523,0.8386875159,4.302202606e-05
8,16.03,2.555002523,0.8752514859,4.540292254e-05
8,16.03,2.555002523,0.9134087418,4.79119616e-05
8,16.03,2.555002523,0.9532286419,5.055592904e-05
8,16.03,2.555002523,0.9947835579,5.334238204e-05
8,16.03,2.555002523,1.038149005,5.628285592e-05
8,16.03,2.555002523,1.083403776,5.938126176e-05
8,16.03,2.555002523,1.130630089,6.264595018e-05
8,16.03,2.555002523,1.179913726,6.608627316e-05
8,16.03,2.555002523,1.231344197,6.971628112e-05
8,16.03,2.555002523,1.285014891,7.3540869e-05
8,16.03,2.555002523,1.341023253,7.757030697e-05
8,16.03,2.555002523,1.399470952,8.181615993e-05
8,16.03,2.555002523,1.460464065,8.629553283e-05
8,16.03,2.555002523,1.524113269,9.101454076e-05
8,16.03,2.555002523,1.590534036,9.59858048e-05
8,16.03,2.555002523,1.659846843,0.0001012236132
8,16.03,2.555002523,1.732177384,0.0001067487722
8,16.03,2.555002523,1.807656794,0.000112568907
8,16.03,2.555002523,1.886421887,0.0001186995113
8,16.03,2.555002523,1.968615398,0.0001251582167
8,16.03,2.555002523,2.054386232,0.0001319702999
8,16.03,2.555002523,2.143889738,0.0001391452503
8,16.03,2.555002523,2.237287976,0.0001467020614
8,16.03,2.555002523,2.334750011,0.0001546624541
8,16.03,2.555002523,2.436452208,0.0001630570814
8,16.03,2.555002523,2.54257855,0.0001718977267
8,16.03,2.555002523,2.653320953,0.0001812076283
8,16.03,2.555002523,2.768879618,0.0001910134857
8,16.03,2.555002523,2.889463372,0.0002013523771
8,16.03,2.555002523,3.015290042,0.0002122388964
8,16.03,2.555002523,3.146586837,0.000223701401
8,16.03,2.555002523,3.283590746,0.0002357726101
8,16.03,2.555002523,3.426548951,0.0002484972153
8,16.03,2.555002523,3.575719265,0.0002618932337
