Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
23,50.9975,2.5,69.38421662,4.26356148e-05
23,50.9975,2.5,72.30127187,4.388768227e-05
23,50.9975,2.5,75.33653707,4.514557309e-05
23,50.9975,2.5,78.49445261,4.640401895e-05
23,50.9975,2.5,81.77959939,4.765775167e-05
23,50.9975,2.5,85.19670134,4.890913777e-05
23,50.9975,2.5,88.75062801,5.015541642e-05
23,50.9975,2.5,92.44639689,5.139004331e-05
23,50.9975,2.5,96.28917583,5.260692279e-05
23,50.9975,2.5,100.2842852,5.380892968e-05
23,50.9975,2.5,104.4372001,5.499285211e-05
23,50.9975,2.5,108.7535521,5.615100296e-05
23,50.9975,2.5,113.2391315,5.727672983e-05
23,50.9975,2.5,117.8998887,5.837350428e-05
23,50.9975,2.5,122.7419361,5.943779945e-05
23,50.9975,2.5,127.7715492,6.046095679e-05
23,50.9975,2.5,132.9951682,6.14360557e-05
23,50.9975,2.5,138.419399,6.236722118e-05
23,50.9975,2.5,144.051014,6.325084031e-05
23,50.9975,2.5,149.8969534,6.407767381e-05
23,50.9975,2.5,155.9643253,6.484106126e-05
23,50.9975,2.5,162.2604064,6.554594779e-05
23,50.9975,2.5,168.7926425,6.618905247e-05
23,50.9975,2.5,175.5686482,6.676120056e-05
23,50.9975,2.5,182.5962074,6.725657593e-05
23,50.9975,2.5,189.8832728,6.768089064e-05
23,50.9975,2.5,197.4379655,6.803141462e-05
23,50.9975,2.5,205.2685749,6.829948759e-05
23,50.9975,2.5,213.3835578,6.848053508e-05
23,50.9975,2.5,221.791538,6.85809754e-05
23,50.9975,2.5,230.5013051,6.859905424e-05
23,50.9975,2.5,239.521814,6.852752533e-05
23,50.9975,2.5,248.8621836,6.836377494e-05
23,50.9975,2.5,258.5316958,6.811502075e-05
23,50.9975,2.5,268.5397947,6.778103027e-05
23,50.9975,2.5,278.8960853,6.735678595e-05
23,50.9975,2.5,289.6103324,6.684188635e-05
23,50.9975,2.5,300.6924595,6.624377328e-05
23,50.9975,2.5,312.1525477,6.556353347e-05
23,50.9975,2.5,324.0008352,6.479874208e-05
23,50.9975,2.5,336.2477156,6.395143189e-05
23,50.9975,2.5,348.9037379,6.302921909e-05
23,50.9975,2.5,361.9796056,6.203510785e-05
23,50.9975,2.5,375.4861759,6.097036848e-05
23,50.9975,2.5,389.4344601,5.983946063e-05
23,50.9975,2.5,403.8356227,5.864926888e-05
23,50.9975,2.5,418.7009823,5.740404824e-05
23,50.9975,2.5,434.0420114,5.610769819e-05
23,50.9975,2.5,449.8703374,5.476555214e-05
23,50.9975,2.5,466.1977434,5.338328035e-05
23,50.9975,2.5,483.0361693,5.1965316e-05
23,50.9975,2.5,500.3977137,5.051697824e-05
23,50.9975,2.5,518.2946354,4.90444339e-05
23,50.9975,2.5,536.7393557,4.755109212e-05
23,50.9975,2.5,555.7444611,4.604117832e-05
23,50.9975,2.5,575.322706,4.452387416e-05
23,50.9975,2.5,595.4870161,4.30049185e-05
23,50.9975,2.5,616.250492,4.148440746e-05
23,50.9975,2.5,637.6264133,3.996806313e-05
23,50.9975,2.5,659.6282426,3.846520263e-05
23,50.9975,2.5,682.2696309,3.697963896e-05
23,50.9975,2.5,705.5644221,3.551389415e-05
23,50.9975,2.5,729.5266587,3.407148209e-05
23,50.9975,2.5,754.1705879,3.265718375e-05
23,50.9975,2.5,779.5106674,3.127721545e-05
23,50.9975,2.5,805.561572,2.99305592e-05
23,50.9975,2.5,832.3382007,2.861509811e-05
23,50.9975,2.5,859.855684,2.73407171e-05
23,50.9975,2.5,888.1293909,2.611138159e-05
23,50.9975,2.5,917.1749373,2.491745282e-05
23,50.9975,2.5,947.008194,2.376155957e-05
23,50.9975,2.5,977.645295,2.265519885e-05
23,50.9975,2.5,1009.102646,2.159118843e-05
23,50.9975,2.5,1041.396935,2.056490901e-05
23,50.9975,2.5,1074.545139,1.958384172e-05
23,50.9975,2.5,1108.564536,1.864737983e-05
23,50.9975,2.5,1143.472712,1.774930418e-05
23,50.9975,2.5,1179.287573,1.689442144e-05
23,50.9975,2.5,1216.027357,1.607981032e-05
23,50.9975,2.5,1253.710641,1.529940598e-05
23,50.9975,2.5,1292.356351,1.456013382e-05
23,50.9975,2.5,1331.983778,1.386048788e-05
23,50.9975,2.5,1372.612584,1.318816305e-05
23,50.9975,2.5,1414.262816,1.254817453e-05
23,50.9975,2.5,1456.954917,1.194823324e-05
23,50.9975,2.5,1500.709735,1.137471379e-05
23,50.9975,2.5,1545.54854,1.082119449e-05
23,50.9975,2.5,1591.493031,1.029985277e-05
23,50.9975,2.5,1638.565352,9.807344114e-06
23,50.9975,2.5,1686.788101,9.330954685e-06
23,50.9975,2.5,1736.184346,8.874453064e-06
23,50.9975,2.5,1786.777634,8.446540663e-06
23,50.9975,2.5,1838.592006,8.036947695e-06
23,50.9975,2.5,1891.652012,7.640518941e-06
23,50.9975,2.5,1945.982719,7.265383535e-06
23,50.9975,2.5,2001.609731,6.912590143e-06
23,50.9975,2.5,2058.559195,6.570410962e-06
23,50.9975,2.5,2116.857824,6.242555834e-06
23,50.9975,2.5,2176.532902,5.935559919e-06
23,50.9975,2.5,2237.612304,5.642243155e-06
23,50.9975,2.5,2300.124509,5.357085325e-06
23,50.9975,2.5,2364.098614,5.087049308e-06
23,50.9975,2.5,2429.564349,4.832704482e-06
23,50.9975,2.5,2496.552093,4.586462034e-06
23,50.9975,2.5,2565.09289,4.349263314e-06
23,50.9975,2.5,2635.218461,4.128343453e-06
23,50.9975,2.5,2706.961223,3.919133423e-06
23,50.9975,2.5,2780.354306,3.714762181e-06
23,50.9975,2.5,2855.431566,3.520568096e-06
23,50.9975,2.5,2932.227605,3.339970578e-06
23,50.9975,2.5,3010.777785,3.166620186e-06
23,50.9975,2.5,3091.118246,2.996931572e-06
23,50.9975,2.5,3173.285928,2.838870639e-06
23,50.9975,2.5,3257.31858,2.692933574e-06
23,50.9975,2.5,3343.254788,2.55102633e-06
23,50.9975,2.5,3431.133984,2.412683384e-06
23,50.9975,2.5,3520.996475,2.285038836e-06
23,50.9975,2.5,3612.883452,2.166688569e-06
23,50.9975,2.5,3706.837017,2.050938341e-06
23,50.9975,2.5,3802.900201,1.939604753e-06
23,50.9975,2.5,3901.116981,1.838819725e-06
23,50.9975,2.5,4001.532307,1.745431468e-06
23,50.9975,2.5,4104.192116,1.653417438e-06
23,50.9975,2.5,4209.14336,1.565110884e-06
23,50.9975,2.5,4316.434024,1.485387283e-06
