Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
25,55,2.5,110.3808259,7.392170309e-05
25,55,2.5,114.9300292,7.50708706e-05
25,55,2.5,119.6566354,7.61673675e-05
25,55,2.5,124.5668164,7.720750926e-05
25,55,2.5,129.666908,7.818114823e-05
25,55,2.5,134.9634111,7.908070789e-05
25,55,2.5,140.4629925,7.991258989e-05
25,55,2.5,146.1724862,8.067319743e-05
25,55,2.5,152.0988938,8.135210776e-05
25,55,2.5,158.2493852,8.194218298e-05
25,55,2.5,164.6312991,8.245014368e-05
25,55,2.5,171.2521432,8.287267797e-05
25,55,2.5,178.1195941,8.319978374e-05
25,55,2.5,185.2414976,8.342591533e-05
25,55,2.5,192.6258682,8.355907451e-05
25,55,2.5,200.2808888,8.359767043e-05
25,55,2.5,208.2149102,8.353406021e-05
25,55,2.5,216.4364505,8.336563341e-05
25,55,2.5,224.9541943,8.31014188e-05
25,55,2.5,233.7769919,8.27417607e-05
25,55,2.5,242.9138583,8.228208644e-05
25,55,2.5,252.3739723,8.172291484e-05
25,55,2.5,262.1666755,8.107368145e-05
25,55,2.5,272.3014709,8.033662952e-05
25,55,2.5,282.788022,7.951023906e-05
25,55,2.5,293.6361521,7.859695092e-05
25,55,2.5,304.8558423,7.760489133e-05
25,55,2.5,316.4572314,7.653703529e-05
25,55,2.5,328.4506146,7.539434352e-05
25,55,2.5,340.8464424,7.418119113e-05
25,55,2.5,353.6553205,7.290476497e-05
25,55,2.5,366.8880086,7.156927455e-05
25,55,2.5,380.5554202,7.017894787e-05
25,55,2.5,394.6686228,6.873918667e-05
25,55,2.5,409.2388373,6.725501322e-05
25,55,2.5,424.2774383,6.573087972e-05
25,55,2.5,439.7959551,6.417144904e-05
25,55,2.5,455.8060717,6.258076077e-05
25,55,2.5,472.3196286,6.096198143e-05
25,55,2.5,489.3486234,5.931899507e-05
25,55,2.5,506.9052132,5.765899341e-05
25,55,2.5,525.0017157,5.598911033e-05
25,55,2.5,543.6506126,5.431087032e-05
25,55,2.5,562.8645512,5.26291423e-05
25,55,2.5,582.6563483,5.095542663e-05
25,55,2.5,603.0389931,4.92954131e-05
25,55,2.5,624.0256512,4.765013721e-05
25,55,2.5,645.6296685,4.602640885e-05
25,55,2.5,667.8645761,4.443014174e-05
25,55,2.5,690.7440949,4.286114522e-05
25,55,2.5,714.2821408,4.131933835e-05
25,55,2.5,738.4928306,3.980611172e-05
25,55,2.5,763.3904876,3.832852837e-05
25,55,2.5,788.9896482,3.689255594e-05
25,55,2.5,815.3050687,3.549126457e-05
25,55,2.5,842.3517317,3.412370844e-05
25,55,2.5,870.1448542,3.280397843e-05
25,55,2.5,898.6998948,3.152941119e-05
25,55,2.5,928.0325616,3.028676537e-05
25,55,2.5,958.1588208,2.908129775e-05
25,55,2.5,989.094905,2.792068427e-05
25,55,2.5,1020.857322,2.679453354e-05
25,55,2.5,1053.462865,2.570041335e-05
25,55,2.5,1086.928619,2.464235323e-05
25,55,2.5,1121.271975,2.361793921e-05
25,55,2.5,1156.510634,2.262662062e-05
25,55,2.5,1192.662624,2.16706151e-05
25,55,2.5,1229.746304,2.074401087e-05
25,55,2.5,1267.780379,1.98475215e-05
25,55,2.5,1306.783907,1.898901303e-05
25,55,2.5,1346.776313,1.816129571e-05
25,55,2.5,1387.7774,1.735626609e-05
25,55,2.5,1429.807357,1.658502865e-05
25,55,2.5,1472.886776,1.584976877e-05
25,55,2.5,1517.036658,1.513562115e-05
25,55,2.5,1562.278428,1.444338993e-05
25,55,2.5,1608.633947,1.378698636e-05
25,55,2.5,1656.125524,1.315634196e-05
25,55,2.5,1704.775927,1.254253064e-05
25,55,2.5,1754.608399,1.195800209e-05
25,55,2.5,1805.646667,1.140702682e-05
25,55,2.5,1857.914956,1.087299245e-05
25,55,2.5,1911.438004,1.035899569e-05
25,55,2.5,1966.241074,9.874234256e-06
25,55,2.5,2022.349967,9.41187151e-06
25,55,2.5,2079.791037,8.963600798e-06
25,55,2.5,2138.591202,8.537375848e-06
25,55,2.5,2198.777963,8.134647534e-06
25,55,2.5,2260.379415,7.745164913e-06
25,55,2.5,2323.42426,7.370864074e-06
25,55,2.5,2387.941827,7.021923882e-06
25,55,2.5,2453.962082,6.690661938e-06
25,55,2.5,2521.515646,6.367887216e-06
25,55,2.5,2590.633808,6.061909122e-06
25,55,2.5,2661.348543,5.776293344e-06
25,55,2.5,2733.692529,5.501143465e-06
25,55,2.5,2807.699158,5.233058711e-06
25,55,2.5,2883.402559,4.983488915e-06
25,55,2.5,2960.837609,4.750591328e-06
25,55,2.5,3040.039955,4.52277295e-06
25,55,2.5,3121.046028,4.301980534e-06
25,55,2.5,3203.893062,4.097045685e-06
25,55,2.5,3288.619111,3.903320805e-06
25,55,2.5,3375.263068,3.712359637e-06
25,55,2.5,3463.864685,3.529581499e-06
25,55,2.5,3554.464589,3.361579657e-06
25,55,2.5,3647.104305,3.20117234e-06
25,55,2.5,3741.826272,3.04174017e-06
25,55,2.5,3838.673865,2.890627427e-06
25,55,2.5,3937.691416,2.753369219e-06
25,55,2.5,4038.924234,2.621402764e-06
25,55,2.5,4142.418626,2.489837782e-06
25,55,2.5,4248.22192,2.365881003e-06
25,55,2.5,4356.382485,2.252918686e-06
25,55,2.5,4466.949757,2.143719756e-06
25,55,2.5,4579.974258,2.034965918e-06
25,55,2.5,4695.507622,1.933302609e-06
25,55,2.5,4813.60262,1.840750354e-06
25,55,2.5,4934.31318,1.750941142e-06
25,55,2.5,5057.694419,1.661346847e-06
25,55,2.5,5183.80266,1.577996343e-06
25,55,2.5,5312.695467,1.502249317e-06
25,55,2.5,5444.431664,1.428551056e-06
25,55,2.5,5579.071366,1.354758997e-06
25,55,2.5,5716.676006,1.286209803e-06
25,55,2.5,5857.308364,1.224144732e-06
25,55,2.5,6001.032596,1.16377201e-06
25,55,2.5,6147.914258,1.103051791e-06
25,55,2.5,6298.020348,1.046500427e-06
25,55,2.5,6451.419322,9.955810139e-07
25,55,2.5,6608.181139,9.462532027e-07
25,55,2.5,6768.377284,8.964338773e-07
25,55,2.5,6932.080805,8.496615605e-07
25,55,2.5,7099.366344,8.077736591e-07
25,55,2.5,7270.310173,7.67522838e-07
25,55,2.5,7444.99023,7.267652148e-07
25,55,2.5,7623.486151,6.880384556e-07
25,55,2.5,7805.87931,6.536189846e-07
25,55,2.5,7992.252853,6.210163516e-07
25,55,2.5,8182.69174,5.880122816e-07
25,55,2.5,8377.282779,5.560564061e-07
25,55,2.5,8576.114671,5.277546824e-07
25,55,2.5,8779.278047,5.014300245e-07
25,55,2.5,8986.865508,4.748867398e-07
25,55,2.5,9198.971672,4.48551147e-07
25,55,2.5,9415.693213,4.251843295e-07
25,55,2.5,9637.12891,4.039116033e-07
25,55,2.5,9863.379684,3.82635045e-07
25,55,2.5,10094.54865,3.609330651e-07
25,55,2.5,10330.74118,3.415586359e-07
25,55,2.5,10572.06489,3.243969688e-07
25,55,2.5,10818.62979,3.074020264e-07
25,55,2.5,11070.54823,2.899573944e-07
25,55,2.5,11327.93503,2.739067757e-07
25,55,2.5,11590.90749,2.598471395e-07
25,55,2.5,11859.58544,2.463257877e-07
25,55,2.5,12134.09134,2.324975303e-07
25,55,2.5,12414.55028,2.192764978e-07
25,55,2.5,12701.09006,2.077294197e-07
25,55,2.5,12993.84128,1.969972413e-07
25,55,2.5,13292.93734,1.861310932e-07
25,55,2.5,13598.51454,1.752910096e-07
25,55,2.5,13910.71213,1.65782105e-07
25,55,2.5,14229.6724,1.572819866e-07
25,55,2.5,14555.54068,1.487821172e-07
25,55,2.5,14888.46547,1.400508495e-07
25,55,2.5,15228.5985,1.32192573e-07
25,55,2.5,15576.09476,1.253892053e-07
25,55,2.5,15931.1126,1.187318275e-07
25,55,2.5,16293.8138,1.118924507e-07
25,55,2.5,16664.36365,1.054001054e-07
25,55,2.5,17042.931,9.981553546e-08
25,55,2.5,17429.68836,9.46032222e-08
25,55,2.5,17824.81198,8.927871502e-08
25,55,2.5,18228.48191,8.393412211e-08
25,55,2.5,18640.88211,7.932699065e-08
25,55,2.5,19062.20048,7.52592304e-08
25,55,2.5,19492.62904,7.112349043e-08
25,55,2.5,19932.36392,6.687050107e-08
25,55,2.5,20381.6055,6.302070099e-08
25,55,2.5,20840.5585,5.976305263e-08
25,55,2.5,21309.43205,5.654935402e-08
25,55,2.5,21788.43983,5.324015643e-08
25,55,2.5,22277.80009,5.001806463e-08
25,55,2.5,22777.73585,4.736206151e-08
25,55,2.5,23288.47491,4.487436288e-08
25,55,2.5,23810.25002,4.232307337e-08
25,55,2.5,24343.29893,3.969522688e-08
25,55,2.5,24887.86456,3.749462309e-08
25,55,2.5,25444.19505,3.555076647e-08
25,55,2.5,26012.54391,3.3591152e-08
25,55,2.5,26593.17013,3.156396383e-08
25,55,2.5,27186.33831,2.969363149e-08
25,55,2.5,27792.31872,2.812248302e-08
25,55,2.5,28411.38752,2.661736933e-08
25,55,2.5,29043.8268,2.506567422e-08
25,55,2.5,29689.92475,2.350235323e-08
25,55,2.5,30349.9758,2.222070985e-08
25,55,2.5,31024.28071,2.105508349e-08
25,55,2.5,31713.14676,1.987166093e-08
25,55,2.5,32416.88786,1.865633124e-08
25,55,2.5,33135.82468,1.756495648e-08
25,55,2.5,33870.28484,1.663245124e-08
25,55,2.5,34620.60302,1.572864515e-08
25,55,2.5,35387.12112,1.479152995e-08
25,55,2.5,36170.18845,1.387426539e-08
25,55,2.5,36970.16182,1.312567747e-08
25,55,2.5,37787.40577,1.242737671e-08
25,55,2.5,38622.29272,1.171620539e-08
25,55,2.5,39475.2031,1.099331621e-08
25,55,2.5,40346.52558,1.035595853e-08
25,55,2.5,41236.65719,9.806732778e-09
25,55,2.5,42146.00356,9.265781931e-09
25,55,2.5,43074.97907,8.703215056e-09
25,55,2.5,44024.00703,8.166558315e-09
25,55,2.5,44993.51991,7.731092058e-09
25,55,2.5,45983.95948,7.314986658e-09
25,55,2.5,46995.77709,6.889953421e-09
25,55,2.5,48029.43379,6.458654209e-09
25,55,2.5,49085.40062,6.085363006e-09
25,55,2.5,50164.15875,5.765534115e-09
25,55,2.5,51266.19977,5.442090748e-09
25,55,2.5,52392.02584,5.104332769e-09
25,55,2.5,53542.15,4.787305624e-09
25,55,2.5,54717.09634,4.535795884e-09
25,55,2.5,55917.40026,4.28797946e-09
25,55,2.5,57143.60872,4.035257171e-09
25,55,2.5,58396.28048,3.775210998e-09
25,55,2.5,59675.98637,3.56226142e-09
25,55,2.5,60983.30953,3.373877178e-09
25,55,2.5,62318.84569,3.18272691e-09
25,55,2.5,63683.20342,2.982510971e-09
25,55,2.5,65077.00444,2.801371329e-09
25,55,2.5,66500.88389,2.65184445e-09
25,55,2.5,67955.4906,2.505687091e-09
25,55,2.5,69441.48742,2.358497497e-09
25,55,2.5,70959.55149,2.206046914e-09
25,55,2.5,72510.37457,2.081962449e-09
25,55,2.5,74094.66334,1.971778557e-09
25,55,2.5,75713.13974,1.858561048e-09
25,55,2.5,77366.54128,1.743626282e-09
25,55,2.5,79055.62139,1.637664205e-09
25,55,2.5,80781.14976,1.549482133e-09
25,55,2.5,82543.91268,1.464126412e-09
25,55,2.5,84344.71342,1.377186664e-09
25,55,2.5,86184.37257,1.290206892e-09
25,55,2.5,88063.72843,1.211072547e-09
25,55,2.5,89983.6374,1.187094815e-09
25,55,2.555002523,0.1776728117,1.104702012e-07
25,55,2.555002523,0.1854216193,1.161114053e-07
25,55,2.555002523,0.193508339,1.220288252e-07
25,55,2.555002523,0.2019477032,1.282356822e-07
25,55,2.555002523,0.2107550868,1.347458804e-07
25,55,2.555002523,0.2199465343,1.415795746e-07
25,55,2.555002523,0.2295387896,1.487466794e-07
25,55,2.555002523,0.2395493263,1.56263134e-07
25,55,2.555002523,0.249996379,1.641457641e-07
25,55,2.555002523,0.2608989773,1.724185661e-07
25,55,2.555002523,0.2722769794,1.810937226e-07
25,55,2.555002523,0.2841511091,1.901904475e-07
25,55,2.555002523,0.2965429928,1.997290953e-07
25,55,2.555002523,0.309475199,2.097382605e-07
25,55,2.555002523,0.3229712795,2.202328776e-07
25,55,2.555002523,0.3370558116,2.312361044e-07
25,55,2.555002523,0.3517544434,2.427725581e-07
25,55,2.555002523,0.3670939399,2.548763359e-07
25,55,2.555002523,0.3831022317,2.675657084e-07
25,55,2.555002523,0.3998084658,2.808685837e-07
25,55,2.555002523,0.4172430582,2.948147252e-07
25,55,2.555002523,0.4354377493,3.094448145e-07
25,55,2.555002523,0.4544256616,3.247811656e-07
25,55,2.555002523,0.4742413591,3.408574043e-07
25,55,2.555002523,0.4949209108,3.577095064e-07
25,55,2.555002523,0.5165019554,3.7538603e-07
25,55,2.555002523,0.5390237698,3.939141854e-07
25,55,2.555002523,0.5625273403,4.133344795e-07
25,55,2.555002523,0.5870554363,4.336903835e-07
25,55,2.555002523,0.6126526885,4.550398738e-07
25,55,2.555002523,0.6393656691,4.774160866e-07
25,55,2.555002523,0.6672429759,5.008678055e-07
25,55,2.555002523,0.696335321,5.254475407e-07
25,55,2.555002523,0.7266956214,5.512245226e-07
25,55,2.555002523,0.7583790954,5.782390552e-07
25,55,2.555002523,0.7914433622,6.065498711e-07
25,55,2.555002523,0.8259485455,6.362203726e-07
25,55,2.555002523,0.8619573826,6.67333226e-07
25,55,2.555002523,0.8995353372,6.999373987e-07
25,55,2.555002523,0.9387507175,7.341035726e-07
25,55,2.555002523,0.9796747994,7.699082621e-07
25,55,2.555002523,1.022381955,8.074501536e-07
25,55,2.555002523,1.066949786,8.467886776e-07
25,55,2.555002523,1.113459264,8.880088503e-07
25,55,2.555002523,1.161994875,9.312029508e-07
25,55,2.555002523,1.212644775,9.76488733e-07
25,55,2.555002523,1.265500941,1.023938251e-06
25,55,2.555002523,1.320659343,1.07365369e-06
25,55,2.555002523,1.378220115,1.12574625e-06
25,55,2.555002523,1.43828773,1.180356323e-06
25,55,2.555002523,1.500971194,1.237571174e-06
25,55,2.555002523,1.566384234,1.297513514e-06
25,55,2.555002523,1.634645507,1.360317191e-06
25,55,2.555002523,1.70587881,1.426149391e-06
25,55,2.555002523,1.780213299,1.495115676e-06
25,55,2.555002523,1.857783725,1.567363226e-06
25,55,2.555002523,1.938730668,1.643052911e-06
25,55,2.555002523,2.023200789,1.722383481e-06
25,55,2.555002523,2.111347094,1.80548247e-06
25,55,2.555002523,2.203329202,1.892526112e-06
25,55,2.555002523,2.299313632,1.983707375e-06
25,55,2.555002523,2.399474094,2.079261964e-06
25,55,2.555002523,2.503991799,2.179343722e-06
25,55,2.555002523,2.613055779,2.284163217e-06
25,55,2.555002523,2.726863222,2.393951297e-06
25,55,2.555002523,2.845619817,2.508986566e-06
25,55,2.555002523,2.969540119,2.629454267e-06
25,55,2.555002523,3.098847925,2.755605255e-06
25,55,2.555002523,3.233776665,2.887714708e-06
25,55,2.555002523,3.374569816,3.026110436e-06
25,55,2.555002523,3.521481323,3.171014993e-06
25,55,2.555002523,3.674776044,3.322726069e-06
25,55,2.555002523,3.834730215,3.481570092e-06
25,55,2.555002523,4.001631923,3.647930388e-06
25,55,2.555002523,4.175781616,3.82207359e-06
25,55,2.555002523,4.357492615,4.004351139e-06
25,55,2.555002523,4.54709166,4.195147719e-06
25,55,2.555002523,4.744919472,4.394907809e-06
25,55,2.555002523,4.951331341,4.603949738e-06
25,55,2.555002523,5.166697732,4.82268554e-06
25,55,2.555002523,5.391404923,5.051564533e-06
25,55,2.555002523,5.625855663,5.291096204e-06
25,55,2.555002523,5.870469855,5.541658951e-06
25,55,2.555002523,6.125685273,5.803731403e-06
25,55,2.555002523,6.391958297,6.077832045e-06
25,55,2.555002523,6.669764687,6.364535728e-06
25,55,2.555002523,6.959600382,6.664289817e-06
25,55,2.555002523,7.261982325,6.977643496e-06
25,55,2.555002523,7.577449331,7.305185178e-06
25,55,2.555002523,7.90656298,7.647549367e-06
25,55,2.555002523,8.249908546,8.005261477e-06
25,55,2.555002523,8.60809596,8.378941311e-06
25,55,2.555002523,8.981760813,8.769241352e-06
25,55,2.555002523,9.37156539,9.176840389e-06
25,55,2.555002523,9.77819975,9.602350624e-06
25,55,2.555002523,10.20238284,1.004645611e-05
25,55,2.555002523,10.64486364,1.050985687e-05
25,55,2.555002523,11.1064224,1.099324623e-05
25,55,2.555002523,11.58787181,1.1497331e-05
25,55,2.555002523,12.09005835,1.202284334e-05
25,55,2.555002523,12.61386359,1.257049833e-05
25,55,2.555002523,13.16020557,1.3140954e-05
25,55,2.555002523,13.73004022,1.373501816e-05
25,55,2.555002523,14.32436284,1.435344126e-05
25,55,2.555002523,14.94420958,1.499689865e-05
25,55,2.555002523,15.59065907,1.566593708e-05
25,55,2.555002523,16.26483401,1.636147031e-05
25,55,2.555002523,16.96790282,1.708421972e-05
25,55,2.555002523,17.7010814,1.783473713e-05
25,55,2.555002523,18.46563489,1.861335084e-05
25,55,2.555002523,19.2628795,1.94210851e-05
25,55,2.555002523,20.09418442,2.025856441e-05
25,55,2.555002523,20.96097371,2.11260989e-05
25,55,2.555002523,21.86472834,2.202365818e-05
25,55,2.555002523,22.80698825,2.29523838e-05
25,55,2.555002523,23.7893544,2.391271503e-05
25,55,2.555002523,24.81349099,2.49045657e-05
25,55,2.555002523,25.88112765,2.592737734e-05
25,55,2.555002523,26.99406171,2.698242247e-05
25,55,2.555002523,28.15416057,2.806984981e-05
25,55,2.555002523,29.363364,2.918898932e-05
25,55,2.555002523,30.62368664,3.033856678e-05
25,55,2.555002523,31.93722047,3.152001124e-05
25,55,2.555002523,33.30613733,3.273306621e-05
25,55,2.555002523,34.73269151,3.397626622e-05
25,55,2.555002523,36.2192224,3.524743268e-05
25,55,2.555002523,37.76815712,3.654819253e-05
25,55,2.555002523,39.38201325,3.787777079e-05
25,55,2.555002523,41.06340164,3.923368615e-05
25,55,2.555002523,42.81502909,4.061268853e-05
25,55,2.555002523,44.63970126,4.201666239e-05
25,55,2.555002523,46.5403255,4.344421578e-05
25,55,2.555002523,48.51991368,4.489164318e-05
25,55,2.555002523,50.58158513,4.635450304e-05
25,55,2.555002523,52.72856951,4.783501466e-05
25,55,2.555002523,54.96420976,4.933110024e-05
25,55,2.555002523,57.29196496,5.083765799e-05
25,55,2.555002523,59.71541332,5.234900622e-05
25,55,2.555002523,62.23825499,5.386778946e-05
25,55,2.555002523,64.86431505,5.539121916e-05
25,55,2.555002523,67.59754628,5.691269316e-05
25,55,2.555002523,70.44203206,5.842535096e-05
25,55,2.555002523,73.40198912,5.993238858e-05
25,55,2.555002523,76.48177031,6.143038673e-05
25,55,2.555002523,79.6858673,6.291131726e-05
25,55,2.555002523,83.01891317,6.436744423e-05
25,55,2.555002523,86.48568502,6.580274746e-05
25,55,2.555002523,90.09110639,6.721345566e-05
25,55,2.555002523,93.84024971,6.859046809e-05
25,55,2.555002523,97.73833853,6.992571545e-05
25,55,2.555002523,101.7907497,7.122414551e-05
25,55,2.555002523,106.0030156,7.248195989e-05
25,55,2.555002523,110.3808259,7.368942234e-05
25,55,2.555002523,114.9300292,7.483862322e-05
25,55,2.555002523,119.6566354,7.59353941e-05
25,55,2.555002523,124.5668164,7.697604919e-05
25,55,2.555002523,129.666908,7.7950452e-05
25,55,2.555002523,134.9634111,7.885102875e-05
25,55,2.555002523,140.4629925,7.968415682e-05
25,55,2.555002523,146.1724862,8.044623651e-05
25,55,2.555002523,152.0988938,8.112685287e-05
25,55,2.555002523,158.2493852,8.171886975e-05
25,55,2.555002523,164.6312991,8.22289915e-05
25,55,2.555002523,171.2521432,8.265390747e-05
25,55,2.555002523,178.1195941,8.298362592e-05
25,55,2.555002523,185.2414976,8.321260426e-05
25,55,2.555002523,192.6258682,8.334882933e-05
25,55,2.555002523,200.2808888,8.339070588e-05
25,55,2.555002523,208.2149102,8.333059042e-05
25,55,2.555002523,216.4364505,8.316586438e-05
25,55,2.555002523,224.9541943,8.290553975e-05
25,55,2.555002523,233.7769919,8.254995128e-05
25,55,2.555002523,242.9138583,8.209451549e-05
25,55,2.555002523,252.3739723,8.153973446e-05
25,55,2.555002523,262.1666755,8.089502657e-05
25,55,2.555002523,272.3014709,8.016261757e-05
25,55,2.555002523,282.788022,7.934096413e-05
25,55,2.555002523,293.6361521,7.843248806e-05
25,55,2.555002523,304.8558423,7.744530857e-05
25,55,2.555002523,316.4572314,7.638238763e-05
25,55,2.555002523,328.4506146,7.524466573e-05
25,55,2.555002523,340.8464424,7.403650138e-05
25,55,2.555002523,353.6553205,7.276507854e-05
25,55,2.555002523,366.8880086,7.143459475e-05
