Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
10,20.68,2.5,0.2009275409,2.24992392e-06
10,20.68,2.5,0.2096904387,2.364399794e-06
10,20.68,2.5,0.2188354611,2.484468594e-06
10,20.68,2.5,0.2283792674,2.610397721e-06
10,20.68,2.5,0.2383392429,2.742468359e-06
10,20.68,2.5,0.2487335304,2.881086319e-06
10,20.68,2.5,0.2595810634,3.026453807e-06
10,20.68,2.5,0.2709015999,3.17889314e-06
10,20.68,2.5,0.282715759,3.338744501e-06
10,20.68,2.5,0.2950450582,3.506491154e-06
10,20.68,2.5,0.3079119521,3.682381277e-06
10,20.68,2.5,0.3213398734,3.866803327e-06
10,20.68,2.5,0.3353532759,4.06016874e-06
10,20.68,2.5,0.3499776779,4.263053456e-06
10,20.68,2.5,0.3652397097,4.475761404e-06
10,20.68,2.5,0.3811671609,4.698760682e-06
10,20.68,2.5,0.3977890315,4.932548754e-06
10,20.68,2.5,0.4151355842,5.177812433e-06
10,20.68,2.5,0.4332383994,5.434923214e-06
10,20.68,2.5,0.4521304324,5.704445065e-06
10,20.68,2.5,0.4718460731,5.986979277e-06
10,20.68,2.5,0.4924212087,6.28334527e-06
10,20.68,2.5,0.5138932882,6.593996374e-06
10,20.68,2.5,0.5363013905,6.919611912e-06
10,20.68,2.5,0.5596862952,7.260918434e-06
10,20.68,2.5,0.5840905566,7.618893888e-06
10,20.68,2.5,0.6095585803,7.994090658e-06
10,20.68,2.5,0.6361367038,8.387326796e-06
10,20.68,2.5,0.6638732804,8.799479886e-06
10,20.68,2.5,0.6928187665,9.23171726e-06
10,20.68,2.5,0.7230258129,9.684711115e-06
10,20.68,2.5,0.7545493598,1.015944624e-05
10,20.68,2.5,0.7874467363,1.065698219e-05
10,20.68,2.5,0.8217777636,1.117871232e-05
10,20.68,2.5,0.8576048632,1.172545365e-05
10,20.68,2.5,0.8949931694,1.229839119e-05
10,20.68,2.5,0.9340106469,1.289880349e-05
10,20.68,2.5,0.9747282131,1.352835334e-05
10,20.68,2.5,1.017219866,1.418803266e-05
10,20.68,2.5,1.061562817,1.487926656e-05
10,20.68,2.5,1.107837631,1.560359686e-05
10,20.68,2.5,1.15612837,1.636300686e-05
10,20.68,2.5,1.206522746,1.715869946e-05
10,20.68,2.5,1.259112274,1.799238736e-05
10,20.68,2.5,1.313992443,1.886592815e-05
10,20.68,2.5,1.371262884,1.978168549e-05
10,20.68,2.5,1.431027546,2.074111654e-05
10,20.68,2.5,1.493394886,2.174627756e-05
10,20.68,2.5,1.558478063,2.279940406e-05
10,20.68,2.5,1.626395138,2.390330947e-05
10,20.68,2.5,1.697269287,2.50597568e-05
10,20.68,2.5,1.771229021,2.627121168e-05
10,20.68,2.5,1.848408413,2.754036025e-05
10,20.68,2.5,1.92894734,2.887054528e-05
10,20.68,2.5,2.01299173,3.026389697e-05
10,20.68,2.5,2.100693822,3.172336676e-05
10,20.68,2.5,2.192212439,3.325217562e-05
10,20.68,2.5,2.287713265,3.485428523e-05
10,20.68,2.5,2.387369143,3.653226544e-05
