Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
24,52.05541,2.5,3.188030497,4.177241979e-06
24,52.05541,2.5,3.326835476,4.377293678e-06
24,52.05541,2.5,3.471672726,4.586849349e-06
24,52.05541,2.5,3.622803407,4.80624587e-06
24,52.05541,2.5,3.780499897,5.035932135e-06
24,52.05541,2.5,3.945046269,5.276399853e-06
24,52.05541,2.5,4.116738781,5.528225114e-06
24,52.05541,2.5,4.29588639,5.791811322e-06
24,52.05541,2.5,4.48281129,6.067687865e-06
24,52.05541,2.5,4.677849463,6.356433455e-06
24,52.05541,2.5,4.881351263,6.658714989e-06
24,52.05541,2.5,5.093682011,6.975013857e-06
24,52.05541,2.5,5.315222629,7.305949989e-06
24,52.05541,2.5,5.546370282,7.652198326e-06
24,52.05541,2.5,5.787539063,8.014521866e-06
24,52.05541,2.5,6.039160689,8.393492629e-06
24,52.05541,2.5,6.301685236,8.789829864e-06
24,52.05541,2.5,6.575581899,9.204311178e-06
24,52.05541,2.5,6.861339779,9.637795752e-06
24,52.05541,2.5,7.159468703,1.00909598e-05
24,52.05541,2.5,7.470500077,1.056462772e-05
24,52.05541,2.5,7.794987768,1.105968072e-05
24,52.05541,2.5,8.133509024,1.15770655e-05
24,52.05541,2.5,8.486665423,1.211757658e-05
24,52.05541,2.5,8.855083864,1.268214389e-05
24,52.05541,2.5,9.239417591,1.327174383e-05
24,52.05541,2.5,9.640347255,1.38873884e-05
24,52.05541,2.5,10.05858202,1.453000459e-05
24,52.05541,2.5,10.4948607,1.520061949e-05
24,52.05541,2.5,10.94995293,1.590028163e-05
24,52.05541,2.5,11.42466045,1.663002648e-05
24,52.05541,2.5,11.91981827,1.73909272e-05
24,52.05541,2.5,12.4362961,1.818408675e-05
24,52.05541,2.5,12.97499962,1.901058121e-05
24,52.05541,2.5,13.53687193,1.987140118e-05
24,52.05541,2.5,14.122895,2.076777861e-05
24,52.05541,2.5,14.73409116,2.170085332e-05
24,52.05541,2.5,15.37152466,2.267165487e-05
24,52.05541,2.5,16.03630327,2.36810264e-05
24,52.05541,2.5,16.72957995,2.473037029e-05
24,52.05541,2.5,17.45255452,2.582080128e-05
24,52.05541,2.5,18.20647547,2.695318984e-05
24,52.05541,2.5,18.99264172,2.812808801e-05
24,52.05541,2.5,19.81240454,2.934707957e-05
24,52.05541,2.5,20.66716941,3.061116451e-05
24,52.05541,2.5,21.55839807,3.192089442e-05
24,52.05541,2.5,22.4876105,3.327634051e-05
24,52.05541,2.5,23.45638702,3.467927963e-05
24,52.05541,2.5,24.46637045,3.613047641e-05
24,52.05541,2.5,25.5192683,3.762994969e-05
24,52.05541,2.5,26.616855,3.917705374e-05
24,52.05541,2.5,27.76097425,4.077377425e-05
24,52.05541,2.5,28.95354137,4.242048993e-05
24,52.05541,2.5,30.19654569,4.411641828e-05
24,52.05541,2.5,31.49205306,4.585992449e-05
24,52.05541,2.5,32.84220832,4.765323149e-05
24,52.05541,2.5,34.24923792,4.94961624e-05
24,52.05541,2.5,35.71545248,5.138682461e-05
24,52.05541,2.5,37.2432495,5.332231616e-05
24,52.05541,2.5,38.83511602,5.530515453e-05
24,52.05541,2.5,40.49363137,5.733444428e-05
24,52.05541,2.5,42.22146998,5.940686848e-05
24,52.05541,2.5,44.02140412,6.151802344e-05
24,52.05541,2.5,45.89630684,6.367081929e-05
24,52.05541,2.5,47.84915472,6.586351343e-05
24,52.05541,2.5,49.88303084,6.809108111e-05
24,52.05541,2.5,52.00112766,7.034746027e-05
24,52.05541,2.5,54.20674989,7.263607371e-05
24,52.05541,2.5,56.50331748,7.495423752e-05
24,52.05541,2.5,58.89436845,7.729496991e-05
24,52.05541,2.5,61.38356188,7.965046291e-05
24,52.05541,2.5,63.97468073,8.202475477e-05
24,52.05541,2.5,66.67163477,8.441414739e-05
24,52.05541,2.5,69.4784634,8.680949167e-05
24,52.05541,2.5,72.39933843,8.920123114e-05
24,52.05541,2.5,75.43856691,9.159412768e-05
24,52.05541,2.5,78.60059376,9.398347393e-05
24,52.05541,2.5,81.8900045,9.635788647e-05
24,52.05541,2.5,85.31152777,9.870627494e-05
24,52.05541,2.5,88.87003788,0.0001010343254
24,52.05541,2.5,92.57055718,0.0001033365097
24,52.05541,2.5,96.41825845,0.000105599399
24,52.05541,2.5,100.418467,0.0001078108104
24,52.05541,2.5,104.5766631,0.0001099774952
24,52.05541,2.5,108.8984833,0.0001120933067
24,52.05541,2.5,113.3897231,0.0001141429769
24,52.05541,2.5,118.0563382,0.0001161135624
24,52.05541,2.5,122.9044462,0.0001180127505
24,52.05541,2.5,127.9403278,0.0001198338515
24,52.05541,2.5,133.1704286,0.0001215599682
24,52.05541,2.5,138.6013599,0.000123177881
24,52.05541,2.5,144.2398995,0.0001246963686
24,52.05541,2.5,150.0929928,0.0001261087781
24,52.05541,2.5,156.1677536,0.0001273975996
24,52.05541,2.5,162.4714639,0.0001285506573
24,52.05541,2.5,169.0115747,0.0001295783781
24,52.05541,2.5,175.7957064,0.0001304751718
24,52.05541,2.5,182.831648,0.0001312243825
24,52.05541,2.5,190.1273576,0.0001318161081
24,52.05541,2.5,197.6909619,0.0001322622921
24,52.05541,2.5,205.5307554,0.0001325590044
24,52.05541,2.5,213.6552003,0.0001326917917
24,52.05541,2.5,222.0729256,0.0001326541735
24,52.05541,2.5,230.7927262,0.0001324595859
24,52.05541,2.5,239.8235622,0.000132106674
24,52.05541,2.5,249.1745576,0.0001315848419
24,52.05541,2.5,258.8549995,0.0001308920153
24,52.05541,2.5,268.874337,0.0001300426252
24,52.05541,2.5,279.2421801,0.0001290380633
24,52.05541,2.5,289.9682986,0.0001278721968
24,52.05541,2.5,301.0626209,0.0001265466759
24,52.05541,2.5,312.5352332,0.0001250750409
24,52.05541,2.5,324.3963782,0.0001234605411
24,52.05541,2.5,336.6564546,0.0001217016495
24,52.05541,2.5,349.3260162,0.0001198039497
24,52.05541,2.5,362.4157709,0.0001177808522
24,52.05541,2.5,375.9365811,0.0001156392533
24,52.05541,2.5,389.8994625,0.0001133841839
24,52.05541,2.5,404.3155846,0.0001110249381
24,52.05541,2.5,419.1962704,0.0001085733434
24,52.05541,2.5,434.5529974,0.0001060376466
24,52.05541,2.5,450.3973976,0.0001034271654
24,52.05541,2.5,466.7412589,0.0001007538731
24,52.05541,2.5,483.5965262,9.802640614e-05
24,52.05541,2.5,500.9753028,9.525383781e-05
24,52.05541,2.5,518.8898524,9.245187061e-05
24,52.05541,2.5,537.3526015,8.963114331e-05
24,52.05541,2.5,556.3761414,8.679385631e-05
24,52.05541,2.5,575.973232,8.395056915e-05
24,52.05541,2.5,596.1568042,8.111807956e-05
24,52.05541,2.5,616.939964,7.830560266e-05
24,52.05541,2.5,638.3359964,7.551703734e-05
24,52.05541,2.5,660.3583701,7.275847176e-05
24,52.05541,2.5,683.0207416,7.004216236e-05
24,52.05541,2.5,706.3369609,6.738061168e-05
24,52.05541,2.5,730.321077,6.476981544e-05
24,52.05541,2.5,754.9873432,6.220836499e-05
24,52.05541,2.5,780.3502239,5.97152102e-05
24,52.05541,2.5,806.4244008,5.729495107e-05
24,52.05541,2.5,833.22478,5.493315885e-05
24,52.05541,2.5,860.7664993,5.263778153e-05
24,52.05541,2.5,889.0649352,5.042463268e-05
24,52.05541,2.5,918.1357115,4.828173232e-05
24,52.05541,2.5,947.994707,4.620668343e-05
24,52.05541,2.5,978.6580642,4.42087458e-05
24,52.05541,2.5,1010.142198,4.228297412e-05
24,52.05541,2.5,1042.463804,4.042595813e-05
24,52.05541,2.5,1075.63987,3.864283073e-05
24,52.05541,2.5,1109.687681,3.69235452e-05
24,52.05541,2.5,1144.624836,3.526737505e-05
24,52.05541,2.5,1180.469251,3.368797339e-05
24,52.05541,2.5,1217.239173,3.217226611e-05
24,52.05541,2.5,1254.95319,3.070515151e-05
24,52.05541,2.5,1293.63024,2.930605206e-05
24,52.05541,2.5,1333.289626,2.797796645e-05
24,52.05541,2.5,1373.951021,2.669445529e-05
24,52.05541,2.5,1415.634484,2.545840859e-05
24,52.05541,2.5,1458.360472,2.429218057e-05
24,52.05541,2.5,1502.149846,2.317525165e-05
24,52.05541,2.5,1547.023889,2.20927152e-05
24,52.05541,2.5,1593.004315,2.106247363e-05
24,52.05541,2.5,1640.11328,2.008642374e-05
24,52.05541,2.5,1688.373399,1.914078041e-05
24,52.05541,2.5,1737.807753,1.823348828e-05
24,52.05541,2.5,1788.439906,1.737431832e-05
24,52.05541,2.5,1840.293916,1.6549589e-05
24,52.05541,2.5,1893.394347,1.575380416e-05
24,52.05541,2.5,1947.766284,1.499961254e-05
24,52.05541,2.5,2003.435347,1.428172257e-05
24,52.05541,2.5,2060.427704,1.358684543e-05
24,52.05541,2.5,2118.770082,1.292352963e-05
24,52.05541,2.5,2178.489786,1.229917087e-05
24,52.05541,2.5,2239.614709,1.169790602e-05
24,52.05541,2.5,2302.173351,1.111509922e-05
24,52.05541,2.5,2366.194827,1.056847576e-05
24,52.05541,2.5,2431.708889,1.005274324e-05
24,52.05541,2.5,2498.745937,9.550188837e-06
24,52.05541,2.5,2567.337035,9.067543196e-06
24,52.05541,2.5,2637.513926,8.618642195e-06
24,52.05541,2.5,2709.309052,8.19115238e-06
24,52.05541,2.5,2782.755564,7.771878189e-06
24,52.05541,2.5,2857.887342,7.375953785e-06
24,52.05541,2.5,2934.739011,7.010690951e-06
24,52.05541,2.5,3013.345958,6.658168126e-06
24,52.05541,2.5,3093.74435,6.311879084e-06
24,52.05541,2.5,3175.971151,5.988571172e-06
24,52.05541,2.5,3260.064137,5.689689656e-06
24,52.05541,2.5,3346.06192,5.398330704e-06
24,52.05541,2.5,3434.003961,5.113720447e-06
24,52.05541,2.5,3523.930593,4.851533608e-06
24,52.05541,2.5,3615.883038,4.607651453e-06
24,52.05541,2.5,3709.903426,4.367751473e-06
24,52.05541,2.5,3806.034818,4.135185321e-06
24,52.05541,2.5,3904.321222,3.925721313e-06
24,52.05541,2.5,4004.807619,3.730814218e-06
24,52.05541,2.5,4107.539979,3.537413346e-06
24,52.05541,2.5,4212.565286,3.350026597e-06
24,52.05541,2.5,4319.931558,3.181562042e-06
24,52.05541,2.5,4429.687871,3.023400819e-06
24,52.05541,2.5,4541.884381,2.865622164e-06
24,52.05541,2.5,4656.572349,2.713165307e-06
24,52.05541,2.5,4773.804161,2.575903933e-06
24,52.05541,2.5,4893.633355,2.44636294e-06
24,52.05541,2.5,5016.114648,2.316936996e-06
24,52.05541,2.5,5141.303957,2.192225089e-06
24,52.05541,2.5,5269.258426,2.080317118e-06
24,52.05541,2.5,5400.036456,1.97462757e-06
24,52.05541,2.5,5533.697726,1.868795733e-06
24,52.05541,2.5,5670.303226,1.766807886e-06
24,52.05541,2.5,5809.915281,1.675756798e-06
24,52.05541,2.5,5952.597583,1.590022616e-06
24,52.05541,2.5,6098.415217,1.503973323e-06
24,52.05541,2.5,6247.434694,1.420682296e-06
24,52.05541,2.5,6399.723979,1.346620523e-06
24,52.05541,2.5,6555.352526,1.27731891e-06
24,52.05541,2.5,6714.391303,1.20766472e-06
24,52.05541,2.5,6876.912833,1.139642455e-06
24,52.05541,2.5,7042.991221,1.079262293e-06
24,52.05541,2.5,7212.702189,1.023325229e-06
24,52.05541,2.5,7386.123114,9.671443102e-07
24,52.05541,2.5,7563.333058,9.116025698e-07
24,52.05541,2.5,7744.412811,8.623788331e-07
24,52.05541,2.5,7929.444922,8.17539659e-07
24,52.05541,2.5,8118.513739,7.726994866e-07
24,52.05541,2.5,8311.705447,7.276310511e-07
24,52.05541,2.5,8509.10811,6.874961537e-07
24,52.05541,2.5,8710.811706,6.516660146e-07
24,52.05541,2.5,8916.908175,6.161240556e-07
24,52.05541,2.5,9127.491454,5.797124371e-07
24,52.05541,2.5,9342.657525,5.468718282e-07
24,52.05541,2.5,9562.504456,5.182537885e-07
24,52.05541,2.5,9787.132447,4.901669976e-07
24,52.05541,2.5,10016.64388,4.61205023e-07
24,52.05541,2.5,10251.14334,4.343704021e-07
24,52.05541,2.5,10490.73772,4.111912567e-07
24,52.05541,2.5,10735.53621,3.889949242e-07
24,52.05541,2.5,10985.65037,3.662433011e-07
24,52.05541,2.5,11241.19419,3.444552945e-07
24,52.05541,2.5,11502.28413,3.256551049e-07
24,52.05541,2.5,11769.03917,3.082778975e-07
24,52.05541,2.5,12041.58089,2.907234525e-07
24,52.05541,2.5,12320.03348,2.732442964e-07
24,52.05541,2.5,12604.52383,2.579625769e-07
24,52.05541,2.5,12895.18161,2.443425439e-07
24,52.05541,2.5,13192.13926,2.308567329e-07
24,52.05541,2.5,13495.53211,2.169028419e-07
24,52.05541,2.5,13805.49842,2.043931935e-07
24,52.05541,2.5,14122.17944,1.936640468e-07
24,52.05541,2.5,14445.71949,1.831917394e-07
24,52.05541,2.5,14776.266,1.723535221e-07
24,52.05541,2.5,15113.96961,1.621591773e-07
24,52.05541,2.5,15458.9842,1.534087033e-07
24,52.05541,2.5,15811.46701,1.451999574e-07
24,52.05541,2.5,16171.57864,1.368494427e-07
24,52.05541,2.5,16539.48322,1.285798796e-07
24,52.05541,2.5,16915.34838,1.213852066e-07
24,52.05541,2.5,17299.34541,1.149410607e-07
24,52.05541,2.5,17691.64929,1.08526041e-07
24,52.05541,2.5,18092.4388,1.018737344e-07
24,52.05541,2.5,18501.89657,9.59332743e-08
24,52.05541,2.5,18920.20918,9.088102947e-08
24,52.05541,2.5,19347.56726,8.590670657e-08
24,52.05541,2.5,19784.16555,8.077765884e-08
24,52.05541,2.5,20230.203,7.589776139e-08
24,52.05541,2.5,20685.88288,7.17430901e-08
24,52.05541,2.5,21151.41282,6.787868832e-08
24,52.05541,2.5,21627.00496,6.394039002e-08
24,52.05541,2.5,22112.87602,5.995149517e-08
24,52.05541,2.5,22609.24742,5.651941246e-08
24,52.05541,2.5,23116.34534,5.354318534e-08
24,52.05541,2.5,23634.40085,5.052433003e-08
24,52.05541,2.5,24163.65004,4.74026723e-08
24,52.05541,2.5,24704.33406,4.45450134e-08
24,52.05541,2.5,25256.69931,4.217701475e-08
24,52.05541,2.5,25820.99749,3.986078173e-08
24,52.05541,2.5,26397.48574,3.747912157e-08
24,52.05541,2.5,26986.42676,3.510882528e-08
24,52.05541,2.5,27588.08892,3.317721014e-08
24,52.05541,2.5,28202.74639,3.140417313e-08
24,52.05541,2.5,28830.67926,2.959294684e-08
24,52.05541,2.5,29472.17367,2.771131136e-08
24,52.05541,2.5,30127.52193,2.609845773e-08
24,52.05541,2.5,30797.02269,2.471010807e-08
24,52.05541,2.5,31480.98103,2.333065149e-08
24,52.05541,2.5,32179.7086,2.190556315e-08
24,52.05541,2.5,32893.52382,2.054143325e-08
24,52.05541,2.5,33622.75196,1.941964324e-08
24,52.05541,2.5,34367.72531,1.836740331e-08
24,52.05541,2.5,35128.78335,1.729079655e-08
24,52.05541,2.5,35906.27288,1.618934496e-08
24,52.05541,2.5,36700.54819,1.52597405e-08
24,52.05541,2.5,37511.97121,1.444111356e-08
24,52.05541,2.5,38340.91171,1.362463513e-08
24,52.05541,2.5,39187.74742,1.278248686e-08
24,52.05541,2.5,40052.86422,1.199428901e-08
24,52.05541,2.5,40936.65635,1.13423108e-08
24,52.05541,2.5,41839.52651,1.072044907e-08
24,52.05541,2.5,42761.88615,1.008191257e-08
24,52.05541,2.5,43704.15557,9.442573017e-09
24,52.05541,2.5,44666.76414,8.905335829e-09
24,52.05541,2.5,45650.1505,8.424032297e-09
24,52.05541,2.5,46654.76278,7.941815183e-09
24,52.05541,2.5,47681.05876,7.444648864e-09
24,52.05541,2.5,48729.5061,6.987318267e-09
24,52.05541,2.5,49800.58256,6.611469765e-09
24,52.05541,2.5,50894.77623,6.243928609e-09
24,52.05541,2.5,52012.58569,5.865392769e-09
24,52.05541,2.5,53154.52033,5.491359078e-09
24,52.05541,2.5,54321.10051,5.180269729e-09
24,52.05541,2.5,55512.85781,4.899637453e-09
24,52.05541,2.5,56730.3353,4.615526103e-09
24,52.05541,2.5,57974.08777,4.319035134e-09
24,52.05541,2.5,59244.68196,4.051991306e-09
24,52.05541,2.5,60542.69689,3.840136193e-09
24,52.05541,2.5,61868.72402,3.624707206e-09
24,52.05541,2.5,63223.3676,3.40272394e-09
24,52.05541,2.5,64607.24494,3.182667842e-09
24,52.05541,2.5,66020.98663,3.006768599e-09
24,52.05541,2.5,67465.2369,2.843286927e-09
24,52.05541,2.5,68940.65386,2.678281359e-09
24,52.05541,2.5,70447.90985,2.502517267e-09
24,52.05541,2.5,71987.69169,2.352664265e-09
24,52.05541,2.5,73560.70104,2.228855373e-09
24,52.05541,2.5,75167.65469,2.103640244e-09
24,52.05541,2.5,76809.28491,1.973958394e-09
24,52.05541,2.5,78486.33976,1.849091389e-09
24,52.05541,2.5,80199.58345,1.745829787e-09
24,52.05541,2.5,81949.79667,1.650367597e-09
24,52.05541,2.5,83737.77698,1.555449664e-09
24,52.05541,2.5,85564.33911,1.454460598e-09
24,52.05541,2.5,87430.31542,1.369837252e-09
24,52.05541,2.5,89336.55619,1.288213463e-09
24,52.05541,2.5,91283.93006,1.259417746e-09
24,52.05541,2.555002523,0.1827943541,1.66556452e-07
24,52.05541,2.555002523,0.1907665036,1.750561441e-07
24,52.05541,2.555002523,0.1990863026,1.839718711e-07
24,52.05541,2.555002523,0.2077689081,1.933235444e-07
24,52.05541,2.555002523,0.2168301376,2.031321036e-07
24,52.05541,2.555002523,0.2262864979,2.134278812e-07
24,52.05541,2.555002523,0.2361552151,2.242258287e-07
24,52.05541,2.555002523,0.2464542659,2.355499507e-07
24,52.05541,2.555002523,0.2572024103,2.474255858e-07
24,52.05541,2.555002523,0.2684192256,2.598888512e-07
24,52.05541,2.555002523,0.2801251421,2.729581145e-07
24,52.05541,2.555002523,0.2923414801,2.866623113e-07
24,52.05541,2.555002523,0.3050904889,3.010320943e-07
24,52.05541,2.555002523,0.3183953867,3.161105037e-07
24,52.05541,2.555002523,0.3322804032,3.319200519e-07
24,52.05541,2.555002523,0.3467708234,3.484956136e-07
24,52.05541,2.555002523,0.3618930337,3.658742598e-07
24,52.05541,2.555002523,0.3776745696,3.841073154e-07
24,52.05541,2.555002523,0.3941441655,4.032223179e-07
24,52.05541,2.555002523,0.4113318072,4.232612942e-07
24,52.05541,2.555002523,0.4292687862,4.442690642e-07
24,52.05541,2.555002523,0.4479877562,4.663068659e-07
24,52.05541,2.555002523,0.4675227927,4.894083258e-07
24,52.05541,2.555002523,0.4879094543,5.136240801e-07
24,52.05541,2.555002523,0.5091848477,5.390083019e-07
24,52.05541,2.555002523,0.5313876941,5.656340867e-07
24,52.05541,2.555002523,0.5545584005,5.935424342e-07
24,52.05541,2.555002523,0.5787391317,6.227943408e-07
24,52.05541,2.555002523,0.6039738873,6.534552635e-07
24,52.05541,2.555002523,0.6303085813,6.856124746e-07
24,52.05541,2.555002523,0.6577911248,7.193158972e-07
24,52.05541,2.555002523,0.6864715131,7.546389875e-07
24,52.05541,2.555002523,0.7164019155,7.916608085e-07
24,52.05541,2.555002523,0.7476367704,8.304855703e-07
24,52.05541,2.555002523,0.7802328828,8.711739885e-07
24,52.05541,2.555002523,0.8142495274,9.138144941e-07
24,52.05541,2.555002523,0.8497485553,9.585025438e-07
24,52.05541,2.555002523,0.8867945061,1.005362564e-06
24,52.05541,2.555002523,0.9254547235,1.054468314e-06
24,52.05541,2.555002523,0.9657994774,1.105926207e-06
24,52.05541,2.555002523,1.00790209,1.159851431e-06
24,52.05541,2.555002523,1.051839068,1.21639251e-06
24,52.05541,2.555002523,1.097690242,1.275638952e-06
24,52.05541,2.555002523,1.145538905,1.337718739e-06
24,52.05541,2.555002523,1.195471968,1.402770773e-06
24,52.05541,2.555002523,1.247580115,1.47097225e-06
24,52.05541,2.555002523,1.301957961,1.542431677e-06
24,52.05541,2.555002523,1.358704229,1.617302858e-06
24,52.05541,2.555002523,1.41792192,1.695753147e-06
24,52.05541,2.555002523,1.479718504,1.777993765e-06
24,52.05541,2.555002523,1.544206108,1.864156103e-06
24,52.05541,2.555002523,1.611501717,1.954424825e-06
24,52.05541,2.555002523,1.681727386,2.049001325e-06
24,52.05541,2.555002523,1.755010455,2.148137059e-06
24,52.05541,2.555002523,1.831483777,2.251990948e-06
24,52.05541,2.555002523,1.911285957,2.360784416e-06
24,52.05541,2.555002523,1.994561593,2.474759445e-06
24,52.05541,2.555002523,2.081461543,2.594214849e-06
24,52.05541,2.555002523,2.172143183,2.719342586e-06
24,52.05541,2.555002523,2.266770692,2.850407707e-06
24,52.05541,2.555002523,2.365515344,2.987700357e-06
24,52.05541,2.555002523,2.468555806,3.131574725e-06
24,52.05541,2.555002523,2.576078461,3.282262315e-06
24,52.05541,2.555002523,2.688277731,3.440079675e-06
24,52.05541,2.555002523,2.805356423,3.605373735e-06
24,52.05541,2.555002523,2.927526089,3.778562853e-06
24,52.05541,2.555002523,3.055007391,3.959925713e-06
24,52.05541,2.555002523,3.188030497,4.14983922e-06
24,52.05541,2.555002523,3.326835476,4.348716644e-06
24,52.05541,2.555002523,3.471672726,4.55704981e-06
24,52.05541,2.555002523,3.622803407,4.775173425e-06
24,52.05541,2.555002523,3.780499897,5.003534459e-06
24,52.05541,2.555002523,3.945046269,5.242622748e-06
24,52.05541,2.555002523,4.116738781,5.493012775e-06
24,52.05541,2.555002523,4.29588639,5.755105416e-06
24,52.05541,2.555002523,4.48281129,6.029427916e-06
24,52.05541,2.555002523,4.677849463,6.316556953e-06
24,52.05541,2.555002523,4.881351263,6.617157789e-06
24,52.05541,2.555002523,5.093682011,6.931708882e-06
24,52.05541,2.555002523,5.315222629,7.26082782e-06
24,52.05541,2.555002523,5.546370282,7.605187407e-06
24,52.05541,2.555002523,5.787539063,7.96554909e-06
24,52.05541,2.555002523,6.039160689,8.342481504e-06
24,52.05541,2.555002523,6.301685236,8.736701409e-06
24,52.05541,2.555002523,6.575581899,9.148984275e-06
24,52.05541,2.555002523,6.861339779,9.580187981e-06
24,52.05541,2.555002523,7.159468703,1.003098487e-05
24,52.05541,2.555002523,7.470500077,1.050219677e-05
24,52.05541,2.555002523,7.794987768,1.099470293e-05
24,52.05541,2.555002523,8.133509024,1.150944925e-05
24,52.05541,2.555002523,8.486665423,1.204722584e-05
24,52.05541,2.555002523,8.855083864,1.260896013e-05
24,52.05541,2.555002523,9.239417591,1.319562699e-05
24,52.05541,2.555002523,9.640347255,1.380823843e-05
24,52.05541,2.555002523,10.05858202,1.444771647e-05
24,52.05541,2.555002523,10.4948607,1.511508597e-05
24,52.05541,2.555002523,10.94995293,1.581139466e-05
24,52.05541,2.555002523,11.42466045,1.653767938e-05
24,52.05541,2.555002523,11.91981827,1.729500758e-05
24,52.05541,2.555002523,12.4362961,1.808448059e-05
24,52.05541,2.555002523,12.97499962,1.890717488e-05
24,52.05541,2.555002523,13.53687193,1.976408425e-05
24,52.05541,2.555002523,14.122895,2.065643424e-05
24,52.05541,2.555002523,14.73409116,2.158536386e-05
24,52.05541,2.555002523,15.37152466,2.255190484e-05
24,52.05541,2.555002523,16.03630327,2.355690599e-05
24,52.05541,2.555002523,16.72957995,2.460176245e-05
24,52.05541,2.555002523,17.45255452,2.568758935e-05
24,52.05541,2.555002523,18.20647547,2.681526174e-05
24,52.05541,2.555002523,18.99264172,2.798534046e-05
24,52.05541,2.555002523,19.81240454,2.919940108e-05
24,52.05541,2.555002523,20.66716941,3.045844555e-05
24,52.05541,2.555002523,21.55839807,3.176303317e-05
24,52.05541,2.555002523,22.4876105,3.311324774e-05
24,52.05541,2.555002523,23.45638702,3.451085672e-05
24,52.05541,2.555002523,24.46637045,3.59566287e-05
24,52.05541,2.555002523,25.5192683,3.745059405e-05
24,52.05541,2.555002523,26.616855,3.899212402e-05
24,52.05541,2.555002523,27.76097425,4.058319357e-05
24,52.05541,2.555002523,28.95354137,4.222418767e-05
24,52.05541,2.555002523,30.19654569,4.391433998e-05
24,52.05541,2.555002523,31.49205306,4.565203748e-05
24,52.05541,2.555002523,32.84220832,4.743949079e-05
