Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
12,24.39,2.5,0.2080596174,3.742125178e-06
12,24.39,2.5,0.2171335244,3.932377732e-06
12,24.39,2.5,0.2266031149,4.131921737e-06
12,24.39,2.5,0.2364856392,4.34120136e-06
12,24.39,2.5,0.246799099,4.560683646e-06
12,24.39,2.5,0.2575622806,4.791042129e-06
12,24.39,2.5,0.2687947887,5.032613179e-06
12,24.39,2.5,0.2805170821,5.285932158e-06
12,24.39,2.5,0.2927505111,5.551564088e-06
12,24.39,2.5,0.3055173558,5.83031109e-06
12,24.39,2.5,0.318840867,6.122585903e-06
12,24.39,2.5,0.3327453084,6.429033716e-06
12,24.39,2.5,0.3472560003,6.750337853e-06
12,24.39,2.5,0.3623993659,7.087454273e-06
12,24.39,2.5,0.3782029791,7.440888318e-06
12,24.39,2.5,0.3946956147,7.811417396e-06
12,24.39,2.5,0.4119073003,8.199867644e-06
12,24.39,2.5,0.4298693712,8.607379012e-06
12,24.39,2.5,0.4486145267,9.034569053e-06
12,24.39,2.5,0.4681768898,9.482374303e-06
12,24.39,2.5,0.488592069,9.951793214e-06
12,24.39,2.5,0.5098972227,1.044418571e-05
12,24.39,2.5,0.5321311263,1.096030523e-05
12,24.39,2.5,0.5553342432,1.150127971e-05
12,24.39,2.5,0.5795487972,1.206831542e-05
12,24.39,2.5,0.6048188493,1.266303511e-05
12,24.39,2.5,0.6311903776,1.328635665e-05
12,24.39,2.5,0.6587113602,1.393963809e-05
12,24.39,2.5,0.6874318622,1.462433612e-05
12,24.39,2.5,0.7174041259,1.534238724e-05
12,24.39,2.5,0.7486826654,1.609490818e-05
12,24.39,2.5,0.7813243654,1.688353333e-05
12,24.39,2.5,0.8153885831,1.771002094e-05
12,24.39,2.5,0.8509372562,1.857668156e-05
12,24.39,2.5,0.8880350141,1.948487216e-05
12,24.39,2.5,0.9267492948,2.043655874e-05
12,24.39,2.5,0.9671504661,2.143386208e-05
12,24.39,2.5,1.009311953,2.247953795e-05
12,24.39,2.5,1.053310368,2.357523331e-05
12,24.39,2.5,1.099225653,2.472331139e-05
12,24.39,2.5,1.147141219,2.592632816e-05
12,24.39,2.5,1.197144097,2.718756796e-05
12,24.39,2.5,1.249325097,2.850902738e-05
12,24.39,2.5,1.303778967,2.989354457e-05
12,24.39,2.5,1.360604567,3.134419659e-05
12,24.39,2.5,1.419905042,3.286489331e-05
12,24.39,2.5,1.481788011,3.445805219e-05
12,24.39,2.5,1.546365758,3.612707761e-05
12,24.39,2.5,1.613755432,3.787566858e-05
12,24.39,2.5,1.684079256,3.970847182e-05
12,24.39,2.5,1.757464748,4.162841049e-05
12,24.39,2.5,1.834044946,4.363956155e-05
12,24.39,2.5,1.913958648,4.574636301e-05
12,24.39,2.5,1.997350656,4.795432421e-05
12,24.39,2.5,2.084372033,5.026697434e-05
12,24.39,2.5,2.175180378,5.268918533e-05
12,24.39,2.5,2.269940097,5.522626783e-05
12,24.39,2.5,2.368822701,5.788473234e-05
12,24.39,2.5,2.472007107,6.066883197e-05
12,24.39,2.5,2.579679957,6.358437181e-05
12,24.39,2.5,2.692035942,6.663768424e-05
12,24.39,2.5,2.809278153,6.983642773e-05
12,24.39,2.5,2.931618433,7.318571653e-05
12,24.39,2.5,3.059277752,7.669244083e-05
12,24.39,2.5,3.192486597,8.036411513e-05
12,24.39,2.5,3.33148537,8.420969189e-05
12,24.39,2.5,3.476524816,8.823530407e-05
