Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
27,59,2.5,0.1800912218,6.068058225e-09
27,59,2.5,0.1879454923,6.377561909e-09
27,59,2.5,0.196142273,6.702206487e-09
27,59,2.5,0.2046964968,7.042716184e-09
27,59,2.5,0.2136237476,7.399852583e-09
27,59,2.5,0.2229402881,7.774717586e-09
27,59,2.5,0.23266309,8.167856135e-09
27,59,2.5,0.2428098643,8.580141222e-09
27,59,2.5,0.2533990939,9.012494301e-09
27,59,2.5,0.264450067,9.466227224e-09
27,59,2.5,0.2759829118,9.942009347e-09
27,59,2.5,0.288018634,1.044089286e-08
27,59,2.5,0.300579154,1.09639923e-08
27,59,2.5,0.313687347,1.151287075e-08
27,59,2.5,0.3273670851,1.208834849e-08
27,59,2.5,0.3416432798,1.26916935e-08
27,59,2.5,0.3565419276,1.332425348e-08
27,59,2.5,0.3720901576,1.398789209e-08
27,59,2.5,0.3883162798,1.468361256e-08
27,59,2.5,0.4052498373,1.54129427e-08
27,59,2.5,0.4229216597,1.617751163e-08
27,59,2.5,0.4413639185,1.697954257e-08
27,59,2.5,0.4606101862,1.78202604e-08
27,59,2.5,0.4806954966,1.870150561e-08
27,59,2.5,0.5016564086,1.962524692e-08
27,59,2.5,0.5235310722,2.059413752e-08
27,59,2.5,0.5463592979,2.160967063e-08
27,59,2.5,0.5701826284,2.267406287e-08
27,59,2.5,0.5950444142,2.378969256e-08
27,59,2.5,0.6209898918,2.495972672e-08
27,59,2.5,0.6480662659,2.618598326e-08
27,59,2.5,0.676322794,2.747113103e-08
27,59,2.5,0.7058108765,2.881804201e-08
27,59,2.5,0.7365841488,3.023049684e-08
27,59,2.5,0.7686985784,3.171070596e-08
27,59,2.5,0.8022125663,3.326188156e-08
27,59,2.5,0.837187052,3.488749008e-08
27,59,2.5,0.8736856238,3.659204405e-08
27,59,2.5,0.9117746333,3.837822823e-08
27,59,2.5,0.9515233149,4.02499068e-08
27,59,2.5,0.993003911,4.221126128e-08
27,59,2.5,1.036291802,4.426767579e-08
27,59,2.5,1.081465641,4.642240761e-08
27,59,2.5,1.128607497,4.868010237e-08
27,59,2.5,1.177803002,5.104580026e-08
27,59,2.5,1.229141503,5.352592118e-08
27,59,2.5,1.282716225,5.612441269e-08
27,59,2.5,1.338624437,5.884685526e-08
27,59,2.5,1.396967628,6.169931799e-08
27,59,2.5,1.457851687,6.468944802e-08
27,59,2.5,1.52138709,6.782202399e-08
27,59,2.5,1.587689107,7.110374192e-08
27,59,2.5,1.656877998,7.454190024e-08
27,59,2.5,1.729079232,7.814559422e-08
27,59,2.5,1.804423713,8.192060137e-08
27,59,2.5,1.88304801,8.587494453e-08
27,59,2.5,1.965094603,9.001738485e-08
27,59,2.5,2.050712133,9.435871713e-08
27,59,2.5,2.14005567,9.890591656e-08
27,59,2.5,2.233286988,1.03668577e-07
27,59,2.5,2.33057485,1.086571906e-07
27,59,2.5,2.432095308,1.138845315e-07
27,59,2.5,2.538032015,1.19359007e-07
27,59,2.5,2.64857655,1.250920596e-07
27,59,2.5,2.763928753,1.310962147e-07
27,59,2.5,2.884297083,1.37386528e-07
27,59,2.5,3.009898978,1.439731121e-07
27,59,2.5,3.140961245,1.50869568e-07
27,59,2.5,3.277720451,1.58090784e-07
