Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
8,16.03,2.5,0.2140066898,2.258457483e-05
8,16.03,2.5,0.22333993,2.373209524e-05
8,16.03,2.5,0.2330801598,2.493564008e-05
8,16.03,2.5,0.2432451218,2.619788723e-05
8,16.03,2.5,0.2538533321,2.752165244e-05
8,16.03,2.5,0.2649241133,2.891099388e-05
8,16.03,2.5,0.27647763,3.036794192e-05
8,16.03,2.5,0.2885349252,3.189572414e-05
8,16.03,2.5,0.3011179586,3.349774689e-05
8,16.03,2.5,0.3142496467,3.517884333e-05
8,16.03,2.5,0.3279539039,3.694150428e-05
8,16.03,2.5,0.3422556866,3.878961935e-05
8,16.03,2.5,0.357181038,4.072730792e-05
8,16.03,2.5,0.3727571354,4.276033022e-05
8,16.03,2.5,0.3890123398,4.489173535e-05
8,16.03,2.5,0.4059762473,4.712620985e-05
8,16.03,2.5,0.4236797423,4.946873376e-05
8,16.03,2.5,0.4421550544,5.192617591e-05
8,16.03,2.5,0.4614358159,5.450226187e-05
8,16.03,2.5,0.4815571235,5.720263709e-05
8,16.03,2.5,0.5025556014,6.003331993e-05
8,16.03,2.5,0.5244694681,6.300250434e-05
8,16.03,2.5,0.5473386052,6.611473493e-05
8,16.03,2.5,0.5712046299,6.937681039e-05
8,16.03,2.5,0.5961109704,7.279600104e-05
8,16.03,2.5,0.622102944,7.638208351e-05
8,16.03,2.5,0.64922784,8.014059346e-05
8,16.03,2.5,0.677535004,8.407971553e-05
8,16.03,2.5,0.7070759285,8.820822831e-05
8,16.03,2.5,0.7379043448,9.253779693e-05
8,16.03,2.5,0.7700763206,9.707515522e-05
8,16.03,2.5,0.8036503614,0.0001018301519
8,16.03,2.5,0.8386875159,0.0001068133807
8,16.03,2.5,0.8752514859,0.0001120387569
8,16.03,2.5,0.9134087418,0.0001175144616
8,16.03,2.5,0.9532286419,0.0001232523391
8,16.03,2.5,0.9947835579,0.0001292651643
8,16.03,2.5,1.038149005,0.0001355695282
8,16.03,2.5,1.083403776,0.0001421753584
