Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
2,3.86,2.5,0.2303354833,0.001189297321
2,3.86,2.5,0.2403807634,0.001249632199
2,3.86,2.5,0.2508640745,0.001312910422
2,3.86,2.5,0.2618045119,0.001379272633
2,3.86,2.5,0.2732220031,0.001448866712
2,3.86,2.5,0.2851373436,0.001521905457
2,3.86,2.5,0.2975722347,0.001598495819
2,3.86,2.5,0.3105493235,0.001678807303
2,3.86,2.5,0.3240922431,0.001763018786
2,3.86,2.5,0.3382256565,0.00185138373
2,3.86,2.5,0.3529753006,0.001944033276
2,3.86,2.5,0.3683680332,0.002041171672
2,3.86,2.5,0.3844318819,0.002143015216
2,3.86,2.5,0.4011960947,0.002249865994
2,3.86,2.5,0.4186911932,0.002361884466
2,3.86,2.5,0.4369490279,0.002479316694
2,3.86,2.5,0.456002836,0.002602424127
2,3.86,2.5,0.4758873017,0.002731566964
2,3.86,2.5,0.496638619,0.002866941183
2,3.86,2.5,0.518294557,0.003008843137
2,3.86,2.5,0.540894529,0.003157588715
2,3.86,2.5,0.5644796634,0.003313607532
2,3.86,2.5,0.5890928779,0.003477138553
2,3.86,2.5,0.614778958,0.003648538575
2,3.86,2.5,0.6415846373,0.003828189085
2,3.86,2.5,0.6695586824,0.004016602519
2,3.86,2.5,0.6987519809,0.004214069831
2,3.86,2.5,0.7292176336,0.004421020401
2,3.86,2.5,0.7610110501,0.004637914667
2,3.86,2.5,0.7941900493,0.004865363742
2,3.86,2.5,0.8288149635,0.005103721402
2,3.86,2.5,0.8649487475,0.00535350407
2,3.86,2.5,0.9026570917,0.005615267073
2,3.86,2.5,0.9420085414,0.005889738855
2,3.86,2.5,0.9830746193,0.006177349027
2,3.86,2.5,1.025929955,0.006478718221
2,3.86,2.5,1.07065242,0.006794515578
2,3.86,2.5,1.117323266,0.007125608674
2,3.86,2.5,1.166027273,0.007472518536
2,3.86,2.5,1.216852899,0.007835990276
2,3.86,2.5,1.269892443,0.008216829182
2,3.86,2.5,1.325242207,0.008616067184
2,3.86,2.5,1.38300267,0.009034335332
2,3.86,2.5,1.44327867,0.009472526969
2,3.86,2.5,1.506179587,0.009931609648
2,3.86,2.5,1.571819545,0.01041280843
2,3.86,2.5,1.64031761,0.01091688651
2,3.86,2.5,1.711798008,0.011444913
2,3.86,2.5,1.786390344,0.01199804786
2,3.86,2.5,1.864229832,0.01257774148
2,3.86,2.5,1.945457541,0.01318491533
2,3.86,2.5,2.030220639,0.01382084576
2,3.86,2.5,2.118672662,0.01448691931
2,3.86,2.5,2.210973781,0.0151848466
2,3.86,2.5,2.307291091,0.01591573802
2,3.86,2.5,2.407798903,0.01668111239
2,3.86,2.5,2.512679055,0.01748262044
2,3.86,2.5,2.622121232,0.01832226918
2,3.86,2.5,2.736323304,0.01920139345
2,3.86,2.5,2.855491672,0.02012179269
2,3.86,2.5,2.979841632,0.02108542158
2,3.86,2.5,3.109597754,0.02209461793
2,3.86,2.5,3.244994276,0.02315098169
2,3.86,2.5,3.386275514,0.02425663228
2,3.86,2.5,3.533696291,0.02541386739
2,3.86,2.5,3.687522381,0.02662538324
2,3.86,2.5,3.848030971,0.02789309054
2,3.86,2.5,4.015511145,0.0292194661
2,3.86,2.5,4.190264386,0.03060718382
2,3.86,2.5,4.372605096,0.03205931108
2,3.86,2.5,4.562861142,0.03357811937
2,3.86,2.5,4.761374421,0.03516647276
2,3.86,2.5,4.968501446,0.03682744059
2,3.86,2.5,5.184613959,0.03856444659
2,3.86,2.5,5.41009957,0.04038017613
2,3.86,2.5,5.645362413,0.04227789452
2,3.86,2.5,5.890823839,0.04426105885
2,3.86,2.5,6.146923125,0.04633338851
2,3.86,2.5,6.414118224,0.048498037
2,3.86,2.5,6.692886532,0.05075865656
2,3.86,2.5,6.98372569,0.05311903851
2,3.86,2.5,7.28715442,0.05558306647
2,3.86,2.5,7.603713386,0.05815441488
2,3.86,2.5,7.933966097,0.06083706342
2,3.86,2.5,8.278499833,0.06363501285
2,3.86,2.5,8.637926619,0.06655207661
2,3.86,2.5,9.012884224,0.06959249927
2,3.86,2.5,9.404037202,0.07276046254
2,3.86,2.5,9.812077974,0.07605994779
2,3.86,2.5,10.23772795,0.07949432426
2,3.86,2.5,10.68173867,0.08306845151
2,3.86,2.5,11.14489304,0.08678649882
2,3.86,2.5,11.62800654,0.0906520584
2,3.86,2.5,12.13192854,0.094667505
2,3.86,2.5,12.65754362,0.09883835723
2,3.86,2.5,13.20577293,0.1031684473
2,3.86,2.5,13.77757567,0.1076604316
2,3.86,2.5,14.37395052,0.1123149371
2,3.86,2.5,14.99593716,0.1171381953
2,3.86,2.5,15.64461788,0.1221332543
2,3.86,2.5,16.32111919,0.1273010859
2,3.86,2.5,17.02661347,0.1326396099
2,3.86,2.5,17.76232074,0.1381558542
2,3.86,2.5,18.52951043,0.1438515193
2,3.86,2.5,19.32950319,0.1497249399
2,3.86,2.5,20.16367283,0.1557701999
2,3.86,2.5,21.03344822,0.1619952674
2,3.86,2.5,21.94031533,0.1683998481
2,3.86,2.5,22.88581926,0.1749785194
2,3.86,2.5,23.87156636,0.1817203216
2,3.86,2.5,24.89922641,0.1886344044
2,3.86,2.5,25.97053484,0.1957178131
2,3.86,2.5,27.08729501,0.2029601673
2,3.86,2.5,28.25138052,0.2103443245
2,3.86,2.5,29.46473764,0.217880992
2,3.86,2.5,30.72938772,0.2255639688
2,3.86,2.5,32.04742969,0.2333767735
2,3.86,2.5,33.4210426,0.2412952098
2,3.86,2.5,34.85248821,0.2493320717
2,3.86,2.5,36.34411364,0.2574775255
2,3.86,2.5,37.89835402,0.2657080828
2,3.86,2.5,39.51773524,0.2739921085
2,3.86,2.5,41.20487671,0.2823451574
2,3.86,2.5,42.96249412,0.2907536975
2,3.86,2.5,44.79340232,0.2991867701
2,3.86,2.5,46.70051814,0.3076056137
2,3.86,2.5,48.68686326,0.3160293206
2,3.86,2.5,50.75556715,0.3244410227
2,3.86,2.5,52.90986995,0.3328024664
2,3.86,2.5,55.15312537,0.3410689069
2,3.86,2.5,57.48880368,0.3492637461
2,3.86,2.5,59.92049457,0.3573676084
2,3.86,2.5,62.45191006,0.3653358924
2,3.86,2.5,65.08688744,0.373119903
2,3.86,2.5,67.82939209,0.3807480443
2,3.86,2.5,70.68352036,0.3881997887
2,3.86,2.5,73.65350233,0.3954260443
2,3.86,2.5,76.74370457,0.4023770012
2,3.86,2.5,79.95863288,0.4090863885
2,3.86,2.5,83.30293484,0.4155340812
2,3.86,2.5,86.78140247,0.421668848
2,3.86,2.5,90.39897462,0.4274427875
2,3.86,2.5,94.16073942,0.4328947226
2,3.86,2.5,98.07193654,0.438006664
2,3.86,2.5,102.1379594,0.4427282874
2,3.86,2.5,106.3643572,0.4470170083
2,3.86,2.5,110.756837,0.4509161353
2,3.86,2.5,115.3212653,0.4544114643
2,3.86,2.5,120.0636698,0.4574566573
2,3.86,2.5,124.9902413,0.4600172953
2,3.86,2.5,130.1073345,0.4621400315
2,3.86,2.5,135.4214696,0.4638161834
2,3.86,2.5,140.9393332,0.4650071083
2,3.86,2.5,146.6677795,0.4656894786
2,3.86,2.5,152.6138306,0.4659117325
2,3.86,2.5,158.7846775,0.4656717523
2,3.86,2.5,165.1876801,0.4649413379
2,3.86,2.5,171.830368,0.4637093933
2,3.86,2.5,178.7204398,0.4620233668
2,3.86,2.5,185.8657639,0.4598869857
2,3.86,2.5,193.2743777,0.4572825706
2,3.86,2.5,200.9544873,0.4542090979
2,3.86,2.5,208.914467,0.4507094303
2,3.86,2.5,217.162859,0.4467920816
2,3.86,2.5,225.7083722,0.4424503866
2,3.86,2.5,234.5598815,0.4376923423
2,3.86,2.5,243.726427,0.4325549858
2,3.86,2.5,253.2172128,0.4270513082
2,3.86,2.5,263.0416061,0.421186239
2,3.86,2.5,273.2091361,0.4149767458
2,3.86,2.5,283.7294926,0.4084532774
2,3.86,2.5,294.6125254,0.4016324749
2,3.86,2.5,305.8682428,0.3945319414
2,3.86,2.5,317.506811,0.3871769053
2,3.86,2.5,329.5385526,0.3795914813
2,3.86,2.5,341.9739463,0.371796317
2,3.86,2.5,354.823626,0.3638167989
2,3.86,2.5,368.0983801,0.3556778441
2,3.86,2.5,381.8091512,0.3473920955
2,3.86,2.5,395.967036,0.3389762839
2,3.86,2.5,410.583285,0.330461848
2,3.86,2.5,425.6693031,0.3218778763
2,3.86,2.5,441.2366498,0.3132284106
2,3.86,2.5,457.2970401,0.3045340002
2,3.86,2.5,473.8623454,0.2958358483
2,3.86,2.5,490.9445951,0.2871541217
2,3.86,2.5,508.5559781,0.2784833495
2,3.86,2.5,526.7088447,0.2698427401
2,3.86,2.5,545.4157092,0.2612694849
2,3.86,2.5,564.6892525,0.2527887607
