Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
17,35.484,2.5,0.1973335435,4.080457397e-08
17,35.484,2.5,0.2059397158,4.288148608e-08
17,35.484,2.5,0.21492118,4.505988865e-08
17,35.484,2.5,0.2242942974,4.734463443e-08
17,35.484,2.5,0.2340761428,4.974082629e-08
17,35.484,2.5,0.2442845346,5.225583166e-08
17,35.484,2.5,0.2549380679,5.489331754e-08
17,35.484,2.5,0.2660561478,5.765913348e-08
17,35.484,2.5,0.2776590249,6.055945334e-08
17,35.484,2.5,0.289767832,6.360305077e-08
17,35.484,2.5,0.3024046227,6.679442712e-08
17,35.484,2.5,0.3155924111,7.014063264e-08
17,35.484,2.5,0.3293552139,7.364913484e-08
17,35.484,2.5,0.3437180937,7.733039034e-08
17,35.484,2.5,0.3587072049,8.11899125e-08
17,35.484,2.5,0.3743498408,8.523619766e-08
17,35.484,2.5,0.3906744835,8.947827553e-08
17,35.484,2.5,0.4077108551,9.392861696e-08
17,35.484,2.5,0.4254899719,9.859396193e-08
17,35.484,2.5,0.4440442009,1.03484548e-07
17,35.484,2.5,0.4634073179,1.086112911e-07
17,35.484,2.5,0.4836145692,1.139890722e-07
17,35.484,2.5,0.5047027352,1.196261172e-07
17,35.484,2.5,0.5267101973,1.255347599e-07
17,35.484,2.5,0.5496770072,1.317281925e-07
17,35.484,2.5,0.5736449594,1.382241797e-07
17,35.484,2.5,0.5986576672,1.450327463e-07
17,35.484,2.5,0.6247606412,1.521687482e-07
17,35.484,2.5,0.6520013718,1.596481245e-07
17,35.484,2.5,0.6804294153,1.674920881e-07
17,35.484,2.5,0.7100964833,1.757128407e-07
17,35.484,2.5,0.7410565359,1.843282719e-07
17,35.484,2.5,0.7733658797,1.933576331e-07
17,35.484,2.5,0.8070832693,2.028262587e-07
17,35.484,2.5,0.8422700132,2.127489824e-07
17,35.484,2.5,0.8789900845,2.231473413e-07
17,35.484,2.5,0.9173102365,2.340445781e-07
17,35.484,2.5,0.9573001225,2.454709492e-07
17,35.484,2.5,0.9990324221,2.574444694e-07
17,35.484,2.5,1.042582971,2.699910562e-07
17,35.484,2.5,1.0880309,2.83138759e-07
17,35.484,2.5,1.135458772,2.96923705e-07
17,35.484,2.5,1.184952738,3.113677501e-07
17,35.484,2.5,1.236602685,3.265020686e-07
17,35.484,2.5,1.290502402,3.423604898e-07
17,35.484,2.5,1.346749745,3.589861334e-07
17,35.484,2.5,1.405446816,3.764054888e-07
17,35.484,2.5,1.466700143,3.946560294e-07
17,35.484,2.5,1.530620871,4.137785245e-07
17,35.484,2.5,1.597324964,4.33824404e-07
17,35.484,2.5,1.666933408,4.548257405e-07
17,35.484,2.5,1.73957243,4.768275408e-07
17,35.484,2.5,1.815373723,4.998788896e-07
17,35.484,2.5,1.894474679,5.240410633e-07
17,35.484,2.5,1.977018637,5.493528521e-07
17,35.484,2.5,2.063155134,5.758682515e-07
17,35.484,2.5,2.153040175,6.036462781e-07
17,35.484,2.5,2.246836506,6.327598302e-07
17,35.484,2.5,2.344713907,6.63255765e-07
17,35.484,2.5,2.446849489,6.951987668e-07
17,35.484,2.5,2.55342801,7.286596686e-07
17,35.484,2.5,2.664642199,7.637250103e-07
17,35.484,2.5,2.780693099,8.004513149e-07
17,35.484,2.5,2.90179042,8.389159201e-07
17,35.484,2.5,3.028152906,8.792036405e-07
17,35.484,2.5,3.160008723,9.214169119e-07
17,35.484,2.5,3.297595858,9.656238026e-07
17,35.484,2.5,3.441162534,1.011916542e-06
17,35.484,2.5,3.590967645,1.060396363e-06
17,35.484,2.5,3.747281208,1.111184042e-06
17,35.484,2.5,3.910384835,1.164361384e-06
17,35.484,2.5,4.080572218,1.220038003e-06
17,35.484,2.5,4.258149642,1.278334224e-06
17,35.484,2.5,4.443436516,1.339391688e-06
17,35.484,2.5,4.636765921,1.403308468e-06
17,35.484,2.5,4.838485184,1.47021426e-06
17,35.484,2.5,5.04895648,1.54025128e-06
17,35.484,2.5,5.268557446,1.613584462e-06
17,35.484,2.5,5.49768183,1.690331029e-06
17,35.484,2.5,5.736740164,1.770643541e-06
17,35.484,2.5,5.986160458,1.85468884e-06
17,35.484,2.5,6.246388925,1.942657179e-06
17,35.484,2.5,6.517890738,2.034688154e-06
17,35.484,2.5,6.801150812,2.130959859e-06
17,35.484,2.5,7.096674615,2.231666107e-06
17,35.484,2.5,7.404989014,2.337023612e-06
17,35.484,2.5,7.726643154,2.447197882e-06
17,35.484,2.5,8.062209366,2.562394792e-06
17,35.484,2.5,8.412284113,2.682836557e-06
17,35.484,2.5,8.77748897,2.808765939e-06
17,35.484,2.5,9.158471644,2.940378159e-06
17,35.484,2.5,9.555907024,3.077908215e-06
17,35.484,2.5,9.970498281,3.221606514e-06
17,35.484,2.5,10.402978,3.37173897e-06
17,35.484,2.5,10.85410934,3.528534492e-06
17,35.484,2.5,11.32468729,3.69225703e-06
17,35.484,2.5,11.81553988,3.863182298e-06
17,35.484,2.5,12.32752953,4.04159282e-06
17,35.484,2.5,12.86155435,4.227755283e-06
17,35.484,2.5,13.4185496,4.421960094e-06
17,35.484,2.5,13.99948908,4.624501432e-06
17,35.484,2.5,14.60538665,4.835666903e-06
17,35.484,2.5,15.23729775,5.05576512e-06
17,35.484,2.5,15.89632104,5.285107245e-06
17,35.484,2.5,16.58359997,5.523993599e-06
17,35.484,2.5,17.30032455,5.772698965e-06
17,35.484,2.5,18.04773305,6.031578151e-06
17,35.484,2.5,18.82711381,6.300953239e-06
17,35.484,2.5,19.63980713,6.581111279e-06
17,35.484,2.5,20.48720713,6.872288772e-06
17,35.484,2.5,21.37076374,7.174891288e-06
17,35.484,2.5,22.29198476,7.489237115e-06
17,35.484,2.5,23.25243785,7.815572038e-06
17,35.484,2.5,24.25375274,8.154060584e-06
17,35.484,2.5,25.2976234,8.505164335e-06
17,35.484,2.5,26.38581024,8.869177753e-06
17,35.484,2.5,27.52014249,9.246267715e-06
17,35.484,2.5,28.70252045,9.636485017e-06
17,35.484,2.5,29.93491799,1.004035372e-05
17,35.484,2.5,31.21938495,1.045811918e-05
17,35.484,2.5,32.55804967,1.088982169e-05
17,35.484,2.5,33.95312153,1.133534969e-05
17,35.484,2.5,35.40689358,1.179529797e-05
17,35.484,2.5,36.92174516,1.226983287e-05
17,35.484,2.5,38.50014464,1.275881078e-05
17,35.484,2.5,40.14465208,1.326190455e-05
17,35.484,2.5,41.85792207,1.377979004e-05
17,35.484,2.5,43.64270651,1.431252115e-05
17,35.484,2.5,45.50185741,1.485970465e-05
17,35.484,2.5,47.4383298,1.542074307e-05
17,35.484,2.5,49.4551846,1.599640596e-05
17,35.484,2.5,51.55559149,1.65865994e-05
17,35.484,2.5,53.74283185,1.719060897e-05
17,35.484,2.5,56.02030166,1.780751485e-05
17,35.484,2.5,58.39151441,1.843819541e-05
17,35.484,2.5,60.86010406,1.908237431e-05
17,35.484,2.5,63.42982785,1.973894252e-05
17,35.484,2.5,66.10456926,2.040661396e-05
17,35.484,2.5,68.88834081,2.108639332e-05
17,35.484,2.5,71.78528692,2.177779086e-05
17,35.484,2.5,74.79968662,2.247923225e-05
17,35.484,2.5,77.93595634,2.318903415e-05
17,35.484,2.5,81.19865254,2.39083465e-05
17,35.484,2.5,84.59247431,2.463644138e-05
17,35.484,2.5,88.12226592,2.537121645e-05
17,35.484,2.5,91.7930192,2.61105771e-05
17,35.484,2.5,95.60987595,2.685583676e-05
17,35.484,2.5,99.57813014,2.760601195e-05
17,35.484,2.5,103.7032301,2.835842025e-05
17,35.484,2.5,107.9907803,2.911055905e-05
17,35.484,2.5,112.4465438,2.986391968e-05
17,35.484,2.5,117.0764433,3.061725293e-05
17,35.484,2.5,121.8865633,3.136725482e-05
17,35.484,2.5,126.8831512,3.21110256e-05
17,35.484,2.5,132.072619,3.285022627e-05
17,35.484,2.5,137.461544,3.358331267e-05
17,35.484,2.5,143.0566703,3.430628936e-05
17,35.484,2.5,148.8649092,3.501583709e-05
17,35.484,2.5,154.8933401,3.571375078e-05
17,35.484,2.5,161.1492111,3.639815364e-05
17,35.484,2.5,167.6399389,3.706431325e-05
17,35.484,2.5,174.3731096,3.770857307e-05
17,35.484,2.5,181.3564782,3.833300558e-05
17,35.484,2.5,188.5979688,3.89356432e-05
17,35.484,2.5,196.1056739,3.951138586e-05
17,35.484,2.5,203.8878545,4.005670703e-05
17,35.484,2.5,211.9529392,4.057413907e-05
17,35.484,2.5,220.3095235,4.106175665e-05
17,35.484,2.5,228.9663692,4.151416794e-05
17,35.484,2.5,237.9324033,4.192793241e-05
17,35.484,2.5,247.2167171,4.230576011e-05
17,35.484,2.5,256.8285655,4.264566669e-05
17,35.484,2.5,266.7773653,4.294199763e-05
17,35.484,2.5,277.0726947,4.319150812e-05
17,35.484,2.5,287.7242917,4.339722463e-05
17,35.484,2.5,298.7420535,4.355741229e-05
17,35.484,2.5,310.1360351,4.36665859e-05
17,35.484,2.5,321.9164483,4.372214807e-05
17,35.484,2.5,334.0936613,4.372742148e-05
17,35.484,2.5,346.6781972,4.368084467e-05
17,35.484,2.5,359.6807339,4.357717594e-05
17,35.484,2.5,373.1121033,4.341449324e-05
17,35.484,2.5,386.9832912,4.319686317e-05
17,35.484,2.5,401.3054367,4.292436545e-05
17,35.484,2.5,416.0898332,4.259403771e-05
17,35.484,2.5,431.3479276,4.220606468e-05
17,35.484,2.5,447.0913218,4.176506869e-05
17,35.484,2.5,463.3317733,4.127173007e-05
17,35.484,2.5,480.081196,4.072431737e-05
17,35.484,2.5,497.3516624,4.012443633e-05
17,35.484,2.5,515.1554047,3.947699428e-05
17,35.484,2.5,533.5048173,3.878439417e-05
17,35.484,2.5,552.4124595,3.804862023e-05
17,35.484,2.5,571.8910576,3.727406453e-05
17,35.484,2.5,591.9535092,3.646564786e-05
17,35.484,2.5,612.6128855,3.562676875e-05
17,35.484,2.5,633.8824364,3.476127568e-05
17,35.484,2.5,655.7755941,3.387217303e-05
17,35.484,2.5,678.3059781,3.296081153e-05
17,35.484,2.5,701.4873998,3.202956333e-05
17,35.484,2.5,725.3338688,3.108197194e-05
17,35.484,2.5,749.8595976,3.012073627e-05
17,35.484,2.5,775.0790087,2.91488285e-05
17,35.484,2.5,801.0067404,2.816941566e-05
17,35.484,2.5,827.6576538,2.718626251e-05
17,35.484,2.5,855.0468404,2.620487966e-05
17,35.484,2.5,883.189629,2.522782882e-05
17,35.484,2.5,912.1015935,2.425543903e-05
17,35.484,2.5,941.7985617,2.329446651e-05
17,35.484,2.5,972.2966229,2.235143649e-05
17,35.484,2.5,1003.612137,2.142331037e-05
17,35.484,2.5,1035.761743,2.051188969e-05
17,35.484,2.5,1068.76237,1.96279644e-05
17,35.484,2.5,1102.631244,1.877042234e-05
17,35.484,2.5,1137.385898,1.793384629e-05
17,35.484,2.5,1173.044186,1.712412227e-05
17,35.484,2.5,1209.624287,1.6346416e-05
17,35.484,2.5,1247.144719,1.559444803e-05
17,35.484,2.5,1285.624352,1.48693468e-05
17,35.484,2.5,1325.082412,1.417489409e-05
17,35.484,2.5,1365.538498,1.350808663e-05
17,35.484,2.5,1407.012592,1.286818674e-05
17,35.484,2.5,1449.525068,1.225886106e-05
