Z,A,SSN(t-tau),Ekn[MeV/n],J(t)[MeV/n^-1 sr^-1 s^-1 m^-2]
4,7.93,2.5,0.2181367518,1.107441342e-06
4,7.93,2.5,0.2276500925,1.163688136e-06
4,7.93,2.5,0.2375782745,1.222680435e-06
4,7.93,2.5,0.2479393827,1.284549465e-06
4,7.93,2.5,0.2587522902,1.349433207e-06
4,7.93,2.5,0.2700366922,1.417530447e-06
4,7.93,2.5,0.2818131421,1.488940766e-06
4,7.93,2.5,0.2941030885,1.563822335e-06
4,7.93,2.5,0.3069289147,1.642342084e-06
4,7.93,2.5,0.3203139787,1.724736793e-06
4,7.93,2.5,0.3342826563,1.811128617e-06
4,7.93,2.5,0.3488603847,1.901708183e-06
4,7.93,2.5,0.3640737091,1.99667738e-06
4,7.93,2.5,0.3799503308,2.096318459e-06
4,7.93,2.5,0.3965191573,2.200780946e-06
4,7.93,2.5,0.4138103551,2.310294551e-06
4,7.93,2.5,0.4318554038,2.425103376e-06
4,7.93,2.5,0.450687154,2.545544075e-06
4,7.93,2.5,0.4703398861,2.671799349e-06
4,7.93,2.5,0.490849373,2.804145953e-06
4,7.93,2.5,0.5122529445,2.942878944e-06
4,7.93,2.5,0.5345895553,3.08840006e-06
4,7.93,2.5,0.5578998552,3.240932172e-06
4,7.93,2.5,0.5822262631,3.400808659e-06
4,7.93,2.5,0.6076130435,3.568386053e-06
4,7.93,2.5,0.6341063864,3.744143924e-06
4,7.93,2.5,0.6617544915,3.928353766e-06
4,7.93,2.5,0.6906076548,4.121417062e-06
4,7.93,2.5,0.7207183598,4.323764491e-06
4,7.93,2.5,0.7521413722,4.535968638e-06
4,7.93,2.5,0.7849338389,4.75835981e-06
4,7.93,2.5,0.8191553912,4.991421367e-06
4,7.93,2.5,0.8548682525,5.235673347e-06
4,7.93,2.5,0.8921373503,5.491799412e-06
4,7.93,2.5,0.9310304335,5.760200961e-06
4,7.93,2.5,0.9716181947,6.041459703e-06
4,7.93,2.5,1.013974397,6.336203279e-06
4,7.93,2.5,1.058176008,6.645247843e-06
4,7.93,2.5,1.104303336,6.969080658e-06
4,7.93,2.5,1.152440177,7.308401453e-06
4,7.93,2.5,1.202673965,7.663967279e-06
4,7.93,2.5,1.255095926,8.036752079e-06
4,7.93,2.5,1.309801247,8.427346719e-06
4,7.93,2.5,1.366889242,8.836592355e-06
4,7.93,2.5,1.426463533,9.265401428e-06
4,7.93,2.5,1.488632234,9.714935378e-06
4,7.93,2.5,1.553508146,1.018590994e-05
4,7.93,2.5,1.621208958,1.067933543e-05
4,7.93,2.5,1.691857456,1.119631045e-05
4,7.93,2.5,1.765581745,1.173821859e-05
4,7.93,2.5,1.842515478,1.230592585e-05
4,7.93,2.5,1.922798088,1.290064436e-05
4,7.93,2.5,2.006575046,1.352369511e-05
4,7.93,2.5,2.093998111,1.417672378e-05
4,7.93,2.5,2.185225605,1.486077689e-05
4,7.93,2.5,2.280422692,1.557730652e-05
4,7.93,2.5,2.379761673,1.63278982e-05
4,7.93,2.5,2.483422287,1.711450513e-05
4,7.93,2.5,2.591592032,1.793839014e-05
4,7.93,2.5,2.704466498,1.880128931e-05
4,7.93,2.5,2.822249708,1.970510112e-05
4,7.93,2.5,2.945154477,2.065213678e-05
4,7.93,2.5,3.073402794,2.164391755e-05
4,7.93,2.5,3.2072262,2.268251354e-05
4,7.93,2.5,3.346866205,2.377019056e-05
4,7.93,2.5,3.492574704,2.490967224e-05
4,7.93,2.5,3.64461442,2.610278732e-05
4,7.93,2.5,3.80325936,2.735199552e-05
4,7.93,2.5,3.968795294,2.86599892e-05
4,7.93,2.5,4.141520251,3.002996011e-05
4,7.93,2.5,4.321745036,3.146410092e-05
4,7.93,2.5,4.509793764,3.296532053e-05
4,7.93,2.5,4.706004426,3.453679939e-05
4,7.93,2.5,4.910729464,3.618224938e-05
4,7.93,2.5,5.12433638,3.790429113e-05
4,7.93,2.5,5.347208366,3.970634327e-05
4,7.93,2.5,5.579744956,4.159213297e-05
4,7.93,2.5,5.822362707,4.356593261e-05
4,7.93,2.5,6.075495907,4.563086184e-05
4,7.93,2.5,6.339597312,4.779090503e-05
4,7.93,2.5,6.615138906,5.005038325e-05
4,7.93,2.5,6.902612697,5.241414516e-05
4,7.93,2.5,7.202531542,5.488588621e-05
4,7.93,2.5,7.51543,5.747019926e-05
4,7.93,2.5,7.841865226,6.017202104e-05
4,7.93,2.5,8.182417889,6.299674868e-05
4,7.93,2.5,8.537693133,6.594873373e-05
4,7.93,2.5,8.908321567,6.903319363e-05
4,7.93,2.5,9.2949603,7.225565662e-05
4,7.93,2.5,9.698294008,7.56219701e-05
4,7.93,2.5,10.11903604,7.913722249e-05
4,7.93,2.5,10.55792957,8.280722691e-05
4,7.93,2.5,11.01574879,8.663800401e-05
4,7.93,2.5,11.49330013,9.063564854e-05
4,7.93,2.5,11.99142354,9.480606366e-05
4,7.93,2.5,12.51099383,9.915556096e-05
4,7.93,2.5,13.052922,0.0001036904425
4,7.93,2.5,13.61815669,0.0001084167019
4,7.93,2.5,14.20768561,0.0001133411309
4,7.93,2.5,14.82253709,0.0001184703478
4,7.93,2.5,15.46378159,0.0001238105701
4,7.93,2.5,16.13253336,0.0001293671568
4,7.93,2.5,16.82995206,0.0001351478608
4,7.93,2.5,17.55724452,0.0001411592972
4,7.93,2.5,18.31566647,0.000147407038
4,7.93,2.5,19.10652438,0.0001538950598
4,7.93,2.5,19.93117733,0.000160632162
4,7.93,2.5,20.79103897,0.0001676245172
4,7.93,2.5,21.68757946,0.000174876269
4,7.93,2.5,22.62232754,0.0001823890541
4,7.93,2.5,23.59687264,0.0001901728432
4,7.93,2.5,24.612867,0.0001982328108
4,7.93,2.5,25.67202793,0.0002065706756
4,7.93,2.5,26.77614001,0.0002151846199
4,7.93,2.5,27.92705747,0.0002240859918
4,7.93,2.5,29.12670653,0.0002332783418
4,7.93,2.5,30.37708783,0.000242759806
4,7.93,2.5,31.68027893,0.0002525239514
4,7.93,2.5,33.0384368,0.0002625838269
